Probeset_ID,Gene Symbol,LMIsW,Sample_,Sample_,Sample_
10338620,---,-52.02,-45.96,-61.87,-46.73
10338621,---,-89.28,-95.74,-87.35,-81.65
10338622,---,-76.06,-87.78,-63.64,-73.49
10338623,---,45.84,22.22,42.13,66.83
10338624,---,-2.40,54.99,-55.97,-3.56
10338625,---,-11.74,29.18,-48.57,-11.69
10338626,---,16.32,-57.40,65.20,36.90
10338627,---,37.44,56.12,58.84,-3.07
10338628,---,38.84,-7.01,13.58,84.26
10338629,---,-19.12,-59.39,11.51,-8.73
10338630,---,-22.38,-22.10,-78.26,5.85
10338631,---,-76.08,-61.84,-61.21,-92.93
10338632,---,-19.30,-31.94,-12.67,-12.40
10338633,---,53.76,53.76,48.72,59.00
10338634,---,-31.04,11.63,-61.16,-40.13
10338635,---,42.11,22.63,67.30,29.16
10338636,---,52.85,-38.92,-13.92,98.82
10338637,---,-43.52,-17.17,19.41,-91.93
10338638,---,27.86,31.84,62.15,-17.89
10338639,---,53.96,30.75,52.95,74.47
10338640,---,-33.76,17.77,-57.49,-64.22
10338641,---,-9.22,-6.19,-0.76,-22.43
10338642,---,28.37,-9.91,51.61,37.98
10338643,---,-44.78,-9.26,-67.39,-52.08
10338644,---,-59.04,-44.00,-86.56,-20.60
10338645,---,-13.82,-9.90,-11.61,-25.35
10338646,---,80.95,80.19,78.56,83.90
10338647,---,-43.33,-23.09,-59.65,-45.73
10338648,---,-22.02,-39.95,11.50,-34.05
10338649,---,-8.92,-21.05,-27.10,18.52
10338650,---,-22.57,63.60,-50.55,-69.29
10338651,---,63.18,65.34,65.40,58.80
10338652,---,30.73,52.87,43.12,-6.21
10338653,---,-72.23,-65.68,-66.10,-82.87
10338654,---,6.76,-11.67,33.47,-4.79
10338655,---,-77.21,-48.60,-94.44,-68.80
10338656,---,63.65,60.42,69.96,60.08
10338657,---,64.74,79.10,9.10,78.53
10338658,---,65.81,37.69,68.05,82.76
10338659,---,78.24,81.32,77.72,76.61
10338660,---,1.35,31.44,-22.28,19.20
10338661,---,-55.11,-67.76,-55.93,-38.92
10338662,---,-45.38,-47.29,-65.90,-20.13
10338663,---,-45.93,-51.36,-37.87,-47.79
10338664,---,-56.58,-36.19,-66.73,-63.55
10338665,---,-84.84,-93.41,-84.80,-65.96
10338666,---,61.48,58.89,60.27,64.77
10338667,---,81.26,83.10,81.99,78.53
10338668,---,-74.89,-47.62,-99.29,-53.41
10338669,---,-47.16,-14.57,-57.29,-77.83
10338670,---,-48.15,-44.84,-55.82,-43.59
10338671,---,80.08,70.41,88.70,76.38
10338672,---,67.01,56.22,71.14,72.17
10338673,---,94.95,95.05,96.36,93.08
10338674,---,28.21,42.52,13.54,35.84
10338675,---,-7.10,-48.94,-18.28,51.53
10338676,---,35.42,69.78,-3.63,24.21
10338677,---,-88.57,-92.35,-87.71,-84.72
10338678,---,-1.32,-0.14,-25.21,23.31
10338679,---,-54.69,-49.85,-60.00,-53.61
10338680,---,95.06,98.54,94.82,81.31
10338681,---,38.63,58.08,14.59,40.12
10338682,---,61.56,59.15,12.01,89.99
10338683,---,17.83,21.81,22.88,9.88
10338684,---,74.18,60.25,82.52,76.83
10338685,---,95.13,99.55,96.39,55.03
10338686,---,78.19,86.31,66.33,78.50
10338687,---,-5.92,1.38,-12.13,-6.99
10338688,---,-59.30,-62.45,-39.96,-71.89
10338689,---,-45.88,-60.88,-26.28,-50.64
10338690,---,89.94,95.49,68.79,95.57
10338691,---,-36.56,-15.74,-64.40,-33.01
10338692,---,-8.79,-0.37,-30.03,-0.28
10338693,---,36.86,22.94,-33.04,88.93
10338694,---,-44.78,-89.72,-20.24,-10.75
10338695,---,7.23,50.36,-55.53,30.84
10338696,---,-44.13,-2.32,-79.30,-56.42
10338697,---,-50.35,17.72,-97.27,-90.41
10338698,---,-68.97,-78.82,-72.77,-53.47
10338699,---,-37.44,-62.25,-2.53,-93.01
10338700,---,66.27,69.37,62.93,65.94
10338701,---,-9.21,-5.09,-23.28,0.83
10338702,---,56.94,81.93,78.79,-26.96
10338703,---,-94.20,-63.83,-97.80,-97.74
10338704,---,-15.42,26.11,-55.90,-7.30
10338705,---,43.67,61.75,50.29,9.35
10338706,---,-89.02,-93.23,-89.84,-82.67
10338707,---,68.37,58.93,44.55,87.69
10338708,---,1.05,-20.93,6.04,10.25
10338709,---,92.83,92.94,90.94,94.13
10338710,---,-12.87,-65.65,3.85,31.22
10338711,---,-54.67,-39.93,-87.22,-27.41
10338712,---,1.27,4.13,-3.14,0.83
10338713,---,-58.50,-71.60,-33.54,-64.96
10338714,---,-63.77,-51.80,-89.27,-46.84
10338715,---,19.89,39.14,26.02,-7.29
10338716,---,-58.71,-71.61,-53.91,-47.35
10338717,---,-56.83,-74.30,-58.57,-30.47
10338718,---,-63.23,-34.57,-92.92,-37.97
10338719,---,36.28,-27.03,16.41,83.09
10338720,---,73.16,78.56,69.73,70.54
10338721,---,-90.72,-73.89,-98.16,-92.45
10338722,---,53.43,37.07,48.92,70.83
10338723,---,-11.61,-98.46,8.90,73.46
10338724,---,8.75,-26.19,22.29,31.48
10338725,---,32.55,56.93,34.49,-2.21
10338726,---,43.72,24.38,45.31,57.91
10338727,---,-60.65,-58.52,-69.78,-55.17
10338728,---,52.26,34.22,71.11,35.71
10338729,---,-55.13,-40.82,-99.57,21.90
10338730,---,-44.84,-58.30,-42.08,-28.73
10338731,---,-73.60,-90.17,-66.97,-58.07
10338732,---,-56.85,5.95,-82.63,-72.87
10338733,---,-70.99,-86.96,-58.97,-59.75
10338734,---,32.14,32.14,20.60,43.71
10338735,---,-26.64,-49.69,47.03,-90.96
10338736,---,-46.41,-28.51,-57.15,-52.46
10338737,---,88.11,87.23,75.53,94.73
10338738,---,-8.15,-43.57,58.70,-42.00
10338739,---,68.98,58.86,76.35,70.40
10338740,---,63.86,81.47,56.05,41.87
10338741,---,1.14,10.06,5.75,-12.43
10338742,---,-13.60,-22.53,-10.19,-8.31
10338743,---,-53.25,2.00,-38.73,-93.50
10338744,---,69.18,89.40,51.40,47.93
10338745,---,-34.27,-20.45,-31.10,-53.51
10338746,---,18.60,39.33,-24.03,43.58
10338747,---,27.81,39.65,-5.38,46.39
10338748,---,79.26,79.84,81.94,76.13
10338749,---,4.78,-3.03,-21.93,41.38
10338750,---,26.49,27.44,10.66,38.41
10338751,---,52.82,40.04,71.38,43.44
10338752,---,3.80,51.95,-10.65,-16.05
10338753,---,-34.18,-51.09,-44.25,-13.90
10338754,---,-41.88,-26.97,-73.66,-7.41
10338755,---,37.16,69.46,68.32,-40.94
10338756,---,-0.03,-60.19,18.64,47.95
10338757,---,-29.80,-23.68,4.58,-66.62
10338758,---,-47.50,-80.04,-54.17,14.86
10338759,---,-69.18,-54.56,-13.21,-96.61
10338760,---,-51.08,-52.65,-55.22,-45.52
10338761,---,-18.38,-34.34,-16.10,-6.09
10338762,---,25.87,36.62,46.96,-7.78
10338763,---,-83.08,-63.21,-81.36,-92.02
10338764,---,6.25,-37.18,56.31,-0.78
10338765,---,-43.11,-24.74,-48.36,-54.71
10338766,---,74.92,84.66,69.18,67.49
10338767,---,-28.41,-18.03,-58.78,-18.12
10338768,---,-2.19,52.09,-63.66,12.31
10338769,---,-8.35,-12.56,-9.82,-0.77
10338770,---,33.22,81.04,38.59,-45.29
10338771,---,-53.68,-1.81,-90.09,-53.75
10338772,---,-29.30,-43.40,13.85,-48.50
10338773,---,-98.83,-96.78,-98.83,-99.36
10338774,---,-45.36,-9.63,-39.24,-76.85
10338775,---,-32.86,-6.22,-32.16,-62.58
10338776,---,55.13,69.37,-19.46,83.40
10338777,---,-37.13,-45.53,-32.91,-33.41
10338778,---,-53.44,-29.40,-91.08,-27.78
10338779,---,-67.03,-64.36,-73.83,-62.13
10338780,---,-60.88,-70.03,-34.70,-73.74
10338781,---,-23.75,5.79,-81.06,-10.57
10338782,---,-23.83,-62.22,10.73,-7.65
10338783,---,-66.07,-80.18,-67.77,-40.86
10338784,---,-65.28,-85.20,-64.98,-42.61
10338785,---,-26.19,-12.59,-50.47,-17.11
10338786,---,5.11,28.44,-34.75,22.52
10338787,---,-36.76,-27.85,-7.83,-68.15
10338788,---,-74.66,-69.44,-44.08,-94.31
10338789,---,-22.71,-18.68,-34.92,-16.77
10338790,---,57.95,47.55,53.30,71.69
10338791,---,66.52,90.11,42.79,55.25
10338792,---,-16.69,-50.55,17.23,-19.75
10338793,---,97.37,98.62,95.98,97.37
10338794,---,86.55,86.59,82.27,89.58
10338795,---,-64.87,-34.04,-69.10,-89.70
10338796,---,-95.71,-95.45,-98.99,-83.37
10338797,---,-92.49,-95.62,-97.80,-77.23
10338798,---,-12.16,-15.27,-33.06,16.07
10338799,---,41.88,75.78,46.59,-7.12
10338800,---,21.17,28.32,18.54,17.11
10338801,---,-10.18,-60.24,25.83,9.21
10338802,---,19.68,17.52,13.43,28.61
10338803,---,-77.91,-42.52,-90.58,-85.69
10338804,---,61.23,69.94,62.23,49.43
10338805,---,41.46,71.82,-12.86,47.93
10338806,---,-27.75,-16.70,-54.07,-16.23
10338807,---,30.69,13.77,45.35,27.90
10338808,---,-6.98,3.26,-14.27,-8.73
10338809,---,-56.07,-42.03,-85.41,-36.99
10338810,---,99.77,99.52,99.92,99.92
10338811,---,1.35,25.37,-7.17,-25.89
10338812,---,-67.47,-49.75,-72.59,-74.29
10338813,---,-11.02,-19.35,-94.63,73.32
10338814,---,79.48,83.26,73.98,80.45
10338815,---,-79.70,-94.98,-56.86,-84.72
10338816,---,17.35,20.60,-12.76,42.94
10338817,---,-39.53,33.59,-44.44,-79.05
10338818,---,-73.50,-77.01,-94.71,-32.27
10338819,---,-69.00,-79.15,-62.33,-63.01
10338820,---,-59.81,-74.94,-61.76,-39.03
10338821,---,50.62,69.61,28.75,51.76
10338822,---,62.59,84.03,62.43,31.06
10338823,---,26.63,37.81,26.91,12.70
10338824,---,-84.71,-42.74,-96.51,-90.02
10338825,---,53.77,26.12,84.33,29.02
10338826,---,-83.53,-75.08,-73.56,-94.97
10338827,---,41.60,50.38,-5.85,62.18
10338828,---,-53.40,-44.47,-17.52,-89.40
10338829,---,-44.61,-16.94,-60.61,-51.06
10338830,---,40.34,58.57,13.84,48.20
10338831,---,-10.58,-23.40,-1.13,-8.62
10338832,---,50.18,41.77,54.57,51.74
10338833,---,90.66,92.32,91.13,88.43
10338834,---,3.77,-7.40,54.76,-23.12
10338835,---,-29.66,-22.83,-33.77,-33.01
10338836,---,38.03,42.46,32.93,38.14
10338837,---,84.20,83.70,83.87,85.71
10338838,---,51.99,52.48,43.54,58.36
10338839,---,-61.05,-39.10,-92.04,-39.60
10338840,---,27.18,-4.70,84.73,-26.65
10338841,---,-38.42,-22.06,-54.00,-35.25
10338842,---,-4.52,-5.47,28.90,-24.40
10338843,---,-87.53,-93.25,-65.41,-95.38
10338844,---,-30.66,-53.93,-27.13,-13.90
10338845,---,25.51,52.74,19.30,-0.48
10338846,---,-34.88,-37.96,-65.88,5.39
10338847,---,22.63,28.40,2.87,35.31
10338848,---,-46.27,-75.12,-30.54,-25.86
10338849,---,93.55,89.50,96.50,93.04
10338850,---,-7.39,33.68,-22.24,-25.17
10338851,---,-90.11,-92.22,-98.94,-57.79
10338852,---,43.67,43.13,30.37,54.91
10338853,---,91.22,92.07,87.65,92.80
10338854,---,49.73,51.07,41.07,56.75
10338855,---,-1.91,53.28,-56.66,-0.03
10338856,---,-1.74,-3.47,-1.67,-0.25
10338857,---,4.05,-0.86,-6.68,29.43
10338858,---,-77.24,-72.58,-67.10,-88.04
10338859,---,43.62,56.18,20.76,52.38
10338860,---,-59.62,-20.65,-86.39,-79.03
10338861,---,94.48,99.17,89.22,85.15
10338862,---,-68.86,-59.27,-92.08,-44.31
10338863,---,80.09,72.97,67.36,90.81
10338864,---,-39.82,-28.40,-49.06,-41.65
10338865,---,64.63,51.77,79.11,59.83
10338866,---,-26.91,6.96,-21.67,-63.90
10338867,---,-38.27,-44.94,-18.86,-48.46
10338868,---,-64.67,-63.97,-72.48,-56.92
10338869,---,-73.79,-42.82,-89.95,-72.07
10338870,---,49.60,67.52,45.88,33.54
10338871,---,41.17,55.15,24.47,41.49
10338872,---,97.07,96.84,96.36,97.66
10338873,---,8.12,57.18,4.36,-26.86
10338874,---,-81.32,-71.78,-56.81,-96.11
10338875,---,54.72,33.60,60.47,68.08
10338876,---,70.55,77.43,67.62,64.79
10338877,---,-19.12,-12.91,-16.76,-27.49
10338878,---,24.71,14.41,13.82,43.16
10338879,---,-20.47,-31.02,-9.66,-22.34
10338880,---,-40.17,-27.67,-48.18,-42.63
10338881,---,-53.23,-82.06,-61.25,-7.08
10338882,---,-20.99,49.13,-77.78,-15.82
10338883,---,18.04,56.83,28.21,-33.85
10338884,---,-59.24,-66.92,-62.66,-46.33
10338885,---,66.31,56.42,65.88,76.65
10338886,---,38.85,34.77,44.18,36.10
10338887,---,92.24,88.15,92.62,94.39
10338888,---,-92.32,-89.90,-98.93,-76.07
10338889,---,70.83,80.45,52.34,73.30
10338890,---,-84.95,-93.88,-62.01,-88.04
10338891,---,25.21,65.24,-5.80,1.45
10338892,---,-19.93,7.72,-18.37,-58.55
10338893,---,49.88,62.38,67.12,11.90
10338894,---,85.73,80.12,91.98,80.02
10338895,---,6.65,39.73,2.47,-24.73
10338896,---,-52.16,-49.11,-35.02,-71.15
10338897,---,54.75,71.88,1.24,70.60
10338898,---,-31.77,-23.12,-44.73,-31.33
10338899,---,-28.14,-27.35,-49.47,-9.25
10338900,---,57.65,46.56,33.07,78.93
10338901,---,85.66,92.97,54.15,90.11
10338902,---,-83.94,-76.14,-88.18,-86.23
10338903,---,-40.13,-10.86,-33.50,-86.40
10338904,---,49.06,87.96,-16.28,38.52
10338905,---,-26.48,-20.89,2.15,-61.70
10338906,---,-68.45,-77.04,-68.93,-57.14
10338907,---,-66.67,-44.29,-81.75,-66.67
10338908,---,-63.61,-58.39,-72.39,-60.81
10338909,---,63.64,78.56,21.72,76.91
10338910,---,-94.12,-95.42,-95.59,-90.85
10338911,---,-35.99,-29.83,-38.03,-39.88
10338912,---,-68.34,-47.86,-90.14,-66.26
10338913,---,92.55,95.64,85.56,93.49
10338914,---,40.82,-26.28,20.68,88.40
10338915,---,-72.10,-51.04,-85.93,-78.13
10338916,---,-71.21,-63.05,-61.32,-87.04
10338917,---,-64.18,-36.28,-83.78,-62.45
10338918,---,-98.14,-98.00,-98.42,-98.07
10338919,---,67.58,69.95,66.73,65.41
10338920,---,67.28,76.05,68.62,57.54
10338921,---,-69.05,-73.44,-83.66,-45.91
10338922,---,-55.28,-47.33,-62.52,-55.68
10338923,---,-96.55,-98.65,-96.05,-94.18
10338924,---,-29.79,-17.10,-63.19,-7.71
10338925,---,35.42,46.84,8.35,50.06
10338926,---,-48.30,-63.50,-83.93,28.92
10338927,---,25.01,24.84,53.36,-6.81
10338928,---,3.42,-3.81,39.05,-20.71
10338929,---,83.11,68.71,90.36,83.90
10338930,---,-37.38,45.26,-19.33,-93.26
10338931,---,-21.42,-2.02,-25.56,-37.58
10338932,---,-20.62,-24.52,-29.59,-7.52
10338933,---,-83.60,-95.60,-81.95,-62.53
10338934,---,46.85,62.51,30.65,40.72
10338935,---,-60.01,-27.83,-94.20,-60.76
10338936,---,-78.07,-73.80,-56.17,-93.74
10338937,---,11.07,48.65,22.33,-17.70
10338938,---,98.22,97.78,98.35,98.81
10338939,---,91.65,94.07,86.60,93.15
10338940,---,-15.73,-74.25,10.12,36.42
10338941,---,-17.80,-19.15,-19.77,-14.78
10338942,---,-82.84,-88.77,-50.46,-95.97
10338943,---,30.98,56.40,-20.32,51.25
10338944,---,-49.87,-96.79,-9.32,-18.33
10338945,---,59.48,52.54,27.82,85.29
10338946,---,84.05,86.60,78.41,86.45
10338947,---,-28.11,-55.23,0.82,-33.70
10338948,---,72.90,46.61,78.68,84.66
10338949,---,-9.88,-36.07,-20.05,27.09
10338950,---,-21.77,2.68,-42.74,-29.11
10338951,---,23.99,41.54,4.72,25.53
10338952,---,-59.01,-35.00,-82.37,-52.63
10338953,---,-55.14,-17.17,-73.85,-82.33
10338954,---,-86.26,-84.69,-82.90,-89.03
10338955,---,-68.21,-81.68,-78.58,-36.79
10338956,---,-22.74,-2.85,-42.30,-27.13
10338957,---,-11.70,-14.16,8.93,-28.99
10338958,---,-87.61,-87.81,-80.09,-92.42
10338959,---,97.88,98.74,96.33,98.24
10338960,---,-66.52,-81.28,-34.95,-83.69
10338961,---,-11.12,-42.56,44.52,-24.69
10338962,---,-4.18,43.33,-2.91,-40.99
10338963,---,-78.11,-76.73,-82.98,-73.78
10338964,---,-70.04,-28.60,-95.58,-58.95
10338965,---,10.84,56.97,2.39,-30.66
10338966,---,22.21,-39.43,19.63,74.72
10338967,---,29.13,82.78,0.55,-25.29
10338968,---,-80.61,-71.14,-83.76,-85.95
10338969,---,52.10,49.23,43.81,62.18
10338970,---,-66.64,-76.91,-88.83,-21.65
10338971,---,-6.02,-3.71,-25.96,11.19
10338972,---,62.71,62.88,66.78,57.72
10338973,---,18.44,50.05,30.86,-28.78
10338974,---,-24.30,-46.00,-6.22,-20.01
10338975,---,32.05,40.15,18.50,36.88
10338976,---,16.17,-22.05,37.91,37.46
10338977,---,57.51,60.20,41.36,67.54
10338978,---,6.25,-45.59,37.32,16.88
10338979,---,-18.20,-1.15,-40.87,-17.13
10338980,---,-76.17,-58.89,-89.46,-72.83
10338981,---,13.03,41.58,-23.58,17.31
10338982,---,-68.90,-73.38,-88.02,-44.52
10338983,---,7.17,-18.95,53.62,-18.85
10338984,---,96.63,97.44,92.58,98.31
10338985,---,-17.78,-11.98,-28.86,-16.26
10338986,---,-67.36,-41.50,-83.43,-78.36
10338987,---,-90.36,-86.40,-92.38,-91.58
10338988,---,-26.99,-31.90,-20.45,-26.48
10338989,---,-15.76,5.42,-41.46,-10.25
10338990,---,-44.94,-42.01,-45.44,-46.63
10338991,---,59.44,66.12,42.46,66.39
10338992,---,-29.64,-19.85,-32.08,-35.04
10338993,---,-21.97,-62.48,22.25,-19.07
10338994,---,11.35,24.84,-39.97,46.39
10338995,---,-5.73,-4.18,-74.54,65.99
10338996,---,98.67,99.32,99.40,97.67
10338997,---,21.89,56.66,29.86,-21.01
10338998,---,-12.28,-10.91,-40.79,18.80
10338999,---,22.75,22.31,39.28,6.99
10339000,---,-62.43,-61.96,-65.59,-60.51
10339001,---,25.31,21.25,34.07,20.89
10339002,---,86.44,82.95,83.91,91.64
10339003,---,-77.55,-28.20,-83.95,-93.57
10339004,---,96.75,97.44,96.39,96.39
10339005,---,-78.97,-63.83,-80.23,-87.80
10339006,---,-59.36,-51.76,-32.07,-92.90
10339007,---,15.25,23.74,-24.33,45.48
10339008,---,-16.31,-57.39,25.19,-8.90
10339009,---,-2.49,72.64,-31.94,-57.51
10339010,---,-83.66,-93.66,-51.53,-94.00
10339011,---,-66.04,-54.06,-39.17,-94.25
10339012,---,60.03,54.70,-8.53,89.02
10339013,---,-89.09,-95.16,-72.60,-93.65
10339014,---,99.58,99.88,99.20,99.44
10339015,---,-2.29,27.11,-18.84,-3.13
10339016,---,-47.60,-29.89,-89.02,-32.39
10339017,---,-74.65,-78.06,-48.59,-89.83
10339018,---,46.42,75.83,0.17,47.35
10339019,---,-66.10,-96.40,-81.98,-7.01
10339020,---,-27.75,-16.04,-25.57,-44.93
10339021,---,0.12,71.27,-38.65,-27.22
10339022,---,-48.46,-44.98,-48.91,-50.89
10339023,---,-51.51,-40.62,-53.36,-58.10
10339024,---,-81.52,-68.97,-98.29,-66.81
10339025,---,50.24,41.33,43.06,65.01
10339026,---,-52.50,-69.49,-57.15,-26.31
10339027,---,-37.28,-32.28,-22.61,-57.76
10339028,---,-67.01,-73.77,-59.07,-67.62
10339029,---,-16.46,24.33,-67.47,6.76
10339030,---,-97.79,-98.59,-98.11,-95.81
10339031,---,68.64,75.40,64.35,67.12
10339032,---,-25.04,-39.62,-15.43,-20.21
10339033,---,-49.78,-25.47,-51.04,-70.16
10339034,---,-62.70,-92.90,-17.62,-69.98
10339035,---,89.26,88.48,86.47,92.10
10339036,---,-23.76,-7.99,-21.68,-40.25
10339037,---,67.45,72.24,73.91,59.20
10339038,---,19.52,56.66,-39.80,42.01
10339039,---,47.71,56.64,61.58,19.62
10339040,---,93.47,92.23,94.70,93.31
10339041,---,68.67,77.30,44.41,77.30
10339042,---,-17.18,-10.03,-31.55,-14.93
10339043,---,-20.17,29.69,-82.02,-3.50
10339044,---,-63.89,-53.87,-68.94,-67.72
10339045,---,-86.32,-89.18,-78.23,-89.18
10339046,---,-69.21,-27.67,-91.91,-68.56
10339047,---,-51.58,4.45,-95.18,-67.87
10339048,---,-84.83,-98.18,-95.52,-53.61
10339049,---,-57.63,-71.68,-29.01,-71.43
10339050,---,-32.60,76.23,-47.08,-95.02
10339051,---,-5.88,-41.90,32.82,-6.83
10339052,---,-6.55,-12.29,8.94,-17.71
10339053,---,-43.55,-20.01,-30.46,-83.61
10339054,---,41.29,82.69,35.49,-16.91
10339055,---,-82.68,-73.38,-98.36,-51.56
10339056,---,7.50,46.69,-3.53,-16.82
10339057,---,92.32,93.62,90.11,92.71
10339058,---,-81.52,-99.16,-95.95,-9.51
10339059,---,-22.81,-25.77,-27.21,-14.80
10339060,---,-47.36,-50.44,-47.30,-44.47
10339061,---,-1.15,-25.18,39.38,-14.86
10339062,---,69.51,71.48,59.57,76.60
10339063,---,-53.35,-69.68,-60.86,-29.60
10339064,---,-67.10,-65.28,-65.84,-69.80
10339065,---,21.74,24.48,20.72,20.36
10339066,---,-96.86,-89.55,-97.71,-98.74
10339067,---,36.48,33.59,9.96,60.47
10339068,---,57.25,70.91,60.89,35.07
10339069,---,46.19,71.63,74.40,-34.56
10339070,---,-88.04,-89.82,-83.21,-89.92
10339071,---,-56.44,-55.64,-84.36,1.31
10339072,---,-53.05,-30.88,-39.18,-79.75
10339073,---,-64.90,-76.45,-52.00,-63.28
10339074,---,-44.83,-2.49,-73.39,-54.78
10339075,---,-44.87,-36.43,-57.23,-40.26
10339076,---,89.37,95.15,85.64,84.56
10339077,---,92.55,94.67,88.84,93.42
10339078,---,-27.29,-49.94,-14.86,-17.82
10339079,---,39.45,73.96,32.76,2.05
10339080,---,59.22,67.19,66.64,37.04
10339081,---,-67.56,-87.61,-54.49,-58.55
10339082,---,-6.48,36.03,-12.22,-39.54
10339083,---,-73.19,-66.90,-82.04,-69.68
10339084,---,-19.34,-21.33,-45.69,-3.08
10339085,---,-88.82,-70.01,-94.97,-96.16
10339086,---,-99.06,-99.91,-97.59,-97.47
10339087,---,-52.78,-75.27,-30.78,-47.71
10339088,---,-28.30,-21.56,-20.22,-46.51
10339089,---,-52.82,-27.76,-82.85,-15.92
10339090,---,-40.83,-9.75,-22.45,-77.33
10339091,---,-74.13,-34.62,-84.43,-88.90
10339092,---,-24.55,-11.14,-49.65,-14.83
10339093,---,-78.80,-79.93,-79.65,-76.75
10339094,---,58.27,53.62,57.05,63.69
10339095,---,97.62,97.75,98.28,96.82
10339096,---,-85.67,-91.19,-83.92,-79.85
10339097,---,27.78,28.44,9.03,44.84
10339098,---,-7.94,-20.47,-5.19,1.80
10339099,---,91.88,92.90,91.16,91.88
10339100,---,-56.80,-89.87,-58.50,-6.82
10339101,---,9.34,5.66,22.76,1.66
10339102,---,-37.45,-58.31,-1.05,-67.01
10339103,---,-34.41,-72.69,-0.94,-27.88
10339104,---,-22.27,-36.46,5.50,-34.37
10339105,---,-47.27,-32.80,-82.47,-32.20
10339106,---,12.26,4.62,17.35,16.14
10339107,---,65.99,51.03,54.53,83.82
10339108,---,89.15,74.09,86.20,97.27
10339109,---,99.51,99.74,99.40,99.47
10339110,---,-7.91,1.53,0.82,-24.35
10339111,---,-29.99,-19.98,-39.84,-30.51
10339112,---,-5.09,18.04,-0.04,-29.27
10339113,---,-65.11,-74.17,-29.33,-90.14
10339114,---,-47.66,-37.91,-44.76,-59.83
10339115,---,-21.96,13.83,-70.55,-7.67
10339116,---,-62.74,-94.22,-30.36,-56.86
10339117,---,-36.39,48.32,5.16,-95.45
10339118,---,-68.73,3.28,-61.61,-97.52
10339119,---,-58.49,-55.45,-53.70,-64.29
10339120,---,58.36,41.97,84.94,37.39
10339121,---,10.94,76.32,-49.19,-5.46
10339122,---,-89.59,-79.01,-98.70,-82.13
10339123,---,-28.21,-81.97,49.74,-26.49
10339124,---,-85.77,-90.60,-92.36,-66.58
10339125,---,-74.38,-50.47,-81.07,-84.39
10339126,---,62.46,90.74,36.82,34.06
10339127,---,62.23,60.01,81.02,34.10
10339128,---,-78.96,-91.46,-75.63,-60.10
10339129,---,55.56,27.13,89.00,21.71
10339130,---,-91.69,-91.18,-81.93,-97.27
10339131,---,5.31,5.44,38.08,-28.09
10339132,---,-22.60,-44.13,-25.31,3.68
10339133,---,26.43,60.78,16.21,-9.28
10339134,---,-10.46,6.11,-20.64,-15.55
10339135,---,-56.99,-59.95,-61.16,-50.68
10339136,---,91.01,97.06,86.91,82.51
10339137,---,-70.65,-85.69,-43.85,-75.19
10339138,---,94.90,93.80,91.03,97.63
10339139,---,90.42,96.32,85.57,87.07
10339140,---,8.49,29.06,-18.29,12.26
10339141,---,40.21,42.07,34.90,43.45
10339142,---,-42.99,16.83,-62.31,-78.05
10339143,---,-50.85,-44.28,-86.55,-24.97
10339144,---,-80.93,-73.59,-86.82,-80.17
10339145,---,76.49,91.32,67.81,64.18
10339146,---,7.46,-9.12,23.17,15.16
10339147,---,19.68,20.82,18.54,20.82
10339148,---,91.29,90.11,92.18,91.48
10339149,---,-57.66,-35.64,-75.11,-58.95
10339150,---,-34.97,1.97,-56.93,-45.67
10339151,---,54.90,48.65,72.92,40.05
10339152,---,-86.39,-89.41,-87.42,-80.26
10339153,---,-30.77,-10.22,-59.97,-8.07
10339154,---,54.08,18.20,71.27,58.03
10339155,---,98.96,99.32,98.63,98.39
10339156,---,-57.51,-60.06,-46.40,-62.76
10339157,---,-83.46,-61.61,-85.05,-92.95
10339158,---,-46.74,-66.53,-9.63,-62.51
10339159,---,96.90,98.35,88.61,97.90
10339160,---,-20.55,-28.07,-28.03,-7.56
10339161,---,81.35,80.05,78.63,84.60
10339162,---,48.50,66.48,31.36,40.90
10339163,---,-54.33,-8.85,-67.93,-68.39
10339164,---,-83.54,-95.85,-80.18,-68.22
10339165,---,12.42,-4.79,26.62,13.11
10339166,---,-13.75,-54.71,-20.74,38.44
10339167,---,42.62,58.39,47.27,20.57
10339168,---,-9.12,63.70,-82.81,12.84
10339169,---,90.42,90.16,90.50,90.61
10339170,---,-62.49,-82.69,-41.31,-67.78
10339171,---,50.08,86.47,59.42,-14.26
10339172,---,-17.65,-5.88,-38.17,-7.92
10339173,---,-75.48,-44.94,-67.91,-95.12
10339174,---,59.35,27.04,87.30,40.90
10339175,---,8.65,28.12,-7.36,7.56
10339176,---,0.22,-49.16,50.83,-8.96
10339177,---,-1.19,-32.46,18.34,-1.53
10339178,---,31.81,33.65,38.78,19.98
10339179,---,-22.34,-40.58,-18.99,-8.06
10339180,---,94.73,97.40,81.76,96.88
10339181,---,-65.76,-74.72,-75.98,-44.79
10339182,---,-50.48,-26.89,-62.75,-66.81
10339183,---,-92.24,-69.92,-98.87,-95.52
10339184,---,79.22,72.43,72.35,88.87
10339185,---,-21.77,-23.45,-1.89,-38.52
10339186,---,12.04,17.74,-3.43,28.19
10339187,---,-38.52,-31.40,-31.11,-52.99
10339188,---,54.37,90.51,-10.31,56.23
10339189,---,-68.99,-9.37,-52.51,-97.81
10339190,---,-24.94,-11.07,-15.25,-45.92
10339191,---,65.98,70.44,56.00,69.38
10339192,---,98.57,97.12,99.31,97.88
