Probeset_ID,Gene Symbol,MF BM,Sample_,Sample_,Sample_
10338616,---,-28.82,-69.40,-18.10,0.08
10338617,---,62.55,71.51,69.82,41.61
10338618,---,-27.67,-39.40,-21.83,-22.23
10338619,---,43.23,49.33,43.41,36.66
10338620,---,-71.38,-56.40,-85.10,-69.73
10338621,---,-83.52,-76.49,-83.93,-88.93
10338622,---,-18.54,5.00,-51.42,-11.45
10338623,---,-23.17,-55.71,-18.62,4.83
10338624,---,-29.42,9.67,-31.40,-62.14
10338625,---,-94.84,-91.13,-98.00,-94.70
10338626,---,-45.82,-39.25,9.33,-90.84
10338627,---,30.62,84.21,-18.32,4.44
10338628,---,-29.73,-64.16,25.46,-45.30
10338629,---,-5.64,-74.78,16.13,54.41
10338630,---,-24.12,-57.10,-1.63,-33.37
10338631,---,-63.36,-73.61,-71.43,-44.50
10338632,---,-84.03,-49.43,-88.79,-98.11
10338633,---,-66.42,-50.09,-51.95,-86.41
10338634,---,-90.64,-67.56,-87.95,-99.40
10338635,---,-2.42,1.90,34.57,-41.61
10338636,---,-39.68,-67.62,7.74,-58.66
10338637,---,26.73,21.40,90.12,-68.14
10338638,---,-80.69,-92.18,-86.94,-37.73
10338639,---,31.51,33.87,29.21,30.78
10338640,---,-19.30,-13.94,-17.97,-27.17
10338641,---,-58.00,-9.95,-55.89,-91.01
10338642,---,-30.41,-30.84,-1.93,-59.55
10338643,---,-9.06,13.49,-26.91,-12.40
10338644,---,91.32,90.04,94.75,87.62
10338645,---,-3.88,-6.06,11.50,-7.14
10338646,---,-78.37,-7.72,-92.11,-94.23
10338647,---,17.36,-22.67,54.38,19.41
10338648,---,43.37,62.76,16.12,45.16
10338649,---,-50.85,-35.71,-26.38,-97.21
10338650,---,8.87,63.03,-53.89,18.57
10338651,---,-61.19,-57.33,-74.72,-45.60
10338652,---,2.48,-35.43,-60.43,83.46
10338653,---,-61.42,-57.83,-67.82,-58.96
10338654,---,-53.72,1.69,-76.28,-60.92
10338655,---,-13.14,14.81,-93.01,53.56
10338656,---,-31.74,-37.61,-42.00,-15.79
10338657,---,-63.62,-42.79,-42.24,-89.51
10338658,---,47.35,27.67,74.39,32.94
10338659,---,76.58,58.30,74.98,89.18
10338660,---,-86.82,-70.12,-90.64,-95.37
10338661,---,-56.91,-76.23,-62.63,-22.67
10338662,---,85.97,67.99,88.77,92.36
10338663,---,-27.99,61.74,-68.12,-86.06
10338664,---,-34.86,16.74,-45.81,-70.87
10338665,---,-80.67,-36.16,-81.23,-95.94
10338666,---,10.15,-19.79,25.79,16.76
10338667,---,-86.02,-80.26,-99.17,-67.11
10338668,---,-81.34,-95.65,-91.47,-43.84
10338669,---,-13.10,57.97,-47.14,-49.53
10338670,---,-43.30,-25.63,-66.80,-36.31
10338671,---,-42.88,-3.41,-54.17,-60.47
10338672,---,43.18,21.11,44.97,59.10
10338673,---,73.65,73.11,74.66,73.04
10338674,---,42.60,65.80,29.53,34.56
10338675,---,-22.99,-17.53,-34.63,-16.05
10338676,---,-76.16,-84.11,-96.49,-33.04
10338677,---,-5.31,-43.13,72.89,-42.75
10338678,---,-4.08,-76.77,-6.70,73.10
10338679,---,-37.07,-56.21,-25.80,-29.63
10338680,---,-60.88,-28.61,-42.24,-92.50
10338681,---,37.38,29.80,56.78,24.30
10338682,---,-54.27,-28.63,-98.62,24.13
10338683,---,-79.95,-1.86,-89.93,-84.09
10338684,---,38.18,29.25,23.17,61.49
10338685,---,-8.50,57.10,-63.27,-12.17
10338686,---,-22.27,39.59,-60.29,-38.50
10338687,---,95.60,92.23,96.91,96.07
10338688,---,89.30,82.57,97.33,78.46
10338689,---,-0.40,-17.05,46.99,-24.09
10338690,---,-55.63,-52.05,-58.78,-56.34
10338691,---,-85.89,-74.40,-83.85,-94.60
10338692,---,-91.17,-94.40,-83.01,-93.46
10338693,---,-82.69,-34.33,-93.39,-98.15
10338694,---,-85.62,-71.20,-80.90,-95.70
10338695,---,-70.19,-3.58,-66.80,-97.18
10338696,---,-29.49,-74.86,-24.95,5.15
10338697,---,-21.08,-72.77,-21.41,13.58
10338698,---,-38.45,-97.47,-50.99,62.90
10338699,---,-6.62,42.96,15.46,-91.91
10338700,---,-71.11,-30.25,-88.41,-79.56
10338701,---,-29.30,17.50,-62.19,-33.76
10338702,---,-53.20,-53.00,-35.84,-67.86
10338703,---,-13.81,-86.19,-62.91,84.56
10338704,---,-65.81,-31.33,-73.24,-77.85
10338705,---,22.32,-13.97,53.67,21.15
10338706,---,26.07,-7.19,35.66,50.64
10338707,---,6.60,-1.97,-64.30,76.62
10338708,---,-44.19,-26.88,-52.02,-52.81
10338709,---,-85.78,-48.15,-88.57,-91.87
10338710,---,-67.34,-89.30,-99.34,68.58
10338711,---,-89.93,-63.73,-99.42,-80.77
10338712,---,-73.63,-56.76,-79.26,-79.92
10338713,---,17.59,25.26,4.88,21.91
10338714,---,-46.41,7.55,-92.40,-56.22
10338715,---,-10.12,-13.73,-8.44,-7.73
10338716,---,-45.33,-52.83,-59.54,-19.02
10338717,---,-41.51,-0.76,-46.39,-69.03
10338718,---,90.19,84.48,97.48,78.95
10338719,---,-76.46,-95.27,-34.73,-77.24
10338720,---,7.43,21.14,-13.98,11.70
10338721,---,-21.98,37.59,-32.66,-74.98
10338722,---,47.44,38.50,64.82,35.07
10338723,---,-1.49,42.37,-45.97,12.82
10338724,---,47.43,36.89,71.17,25.62
10338725,---,-76.41,-26.71,-90.94,-85.34
10338726,---,-31.44,-6.50,-94.91,30.00
10338727,---,-18.26,17.69,-29.51,-57.30
10338728,---,-75.47,-34.01,-81.21,-87.38
10338729,---,-1.30,-3.89,-28.15,39.81
10338730,---,96.62,93.22,97.50,97.88
10338731,---,-60.03,-29.31,-99.09,-29.25
10338732,---,89.51,86.52,62.51,97.92
10338733,---,32.74,-3.74,61.34,33.02
10338734,---,53.67,25.29,26.67,85.31
10338735,---,-39.42,-93.26,48.69,-94.05
10338736,---,-0.55,41.97,-22.41,-20.84
10338737,---,-31.52,6.72,-84.40,14.25
10338738,---,85.19,55.93,90.28,93.57
10338739,---,16.59,46.83,5.87,-3.91
10338740,---,-34.47,22.21,-67.68,-41.82
10338741,---,49.62,25.69,48.95,69.06
10338742,---,-74.10,-76.11,-81.65,-60.23
10338743,---,8.92,39.94,1.52,-11.08
10338744,---,-32.56,12.73,-72.06,-35.22
10338745,---,-35.10,7.10,-58.16,-57.61
10338746,---,-67.36,-56.20,-65.47,-78.95
10338747,---,15.00,16.62,-42.80,65.54
10338748,---,-38.23,-15.78,-55.70,-41.74
10338749,---,-5.50,-33.46,6.47,12.19
10338750,---,-2.92,-19.51,-8.42,23.56
10338751,---,66.23,42.59,59.25,85.56
10338752,---,-78.32,-98.60,-62.58,-42.03
10338753,---,-50.20,-47.09,-51.85,-52.15
10338754,---,-25.98,-31.22,0.48,-44.88
10338755,---,-48.97,-16.89,-64.13,-72.46
10338756,---,-83.16,-72.44,-60.90,-98.74
10338757,---,97.45,95.18,97.72,98.65
10338758,---,-72.50,-16.22,-92.96,-76.67
10338759,---,-58.19,-70.37,-43.27,-57.71
10338760,---,33.15,51.22,28.09,23.06
10338761,---,33.96,16.90,47.63,35.43
10338762,---,-56.11,-69.11,-45.94,-52.37
10338763,---,9.67,-7.53,2.39,33.83
10338764,---,49.62,61.53,32.75,52.02
10338765,---,-82.75,-57.68,-84.53,-92.60
10338766,---,36.69,39.18,13.02,55.82
10338767,---,-54.02,-67.12,-51.86,-44.97
10338768,---,-71.81,-60.61,-54.91,-91.27
10338769,---,-5.35,8.90,-18.50,-8.61
10338770,---,16.11,90.11,-12.08,-70.74
10338771,---,36.84,26.06,71.82,0.63
10338772,---,32.88,59.11,7.61,32.26
10338773,---,-44.62,13.50,-50.41,-72.51
10338774,---,-58.21,-71.23,-57.96,-38.20
10338775,---,-53.63,-47.65,-89.09,-14.91
10338776,---,4.73,-67.78,52.81,42.90
10338777,---,-17.22,-27.95,62.28,-90.04
10338778,---,-0.56,-42.09,-8.78,57.21
10338779,---,-90.88,-61.18,-90.50,-98.37
10338780,---,-24.27,35.51,-16.76,-77.03
10338781,---,-13.25,-68.50,2.17,19.09
10338782,---,53.23,20.57,39.42,85.01
10338783,---,-62.77,-66.99,-52.68,-67.30
10338784,---,-63.70,-93.31,-48.65,-40.33
10338785,---,-35.32,-11.65,-77.49,-13.31
10338786,---,-7.35,-36.70,-3.50,20.18
10338787,---,88.10,85.12,86.58,91.86
10338788,---,-2.93,-15.81,56.15,-46.57
10338789,---,-29.71,-18.77,-46.68,-25.22
10338790,---,-62.06,-58.43,-59.03,-68.55
10338791,---,29.56,57.00,-18.68,45.53
10338792,---,-9.43,-63.54,15.43,18.85
10338793,---,-83.68,-76.29,-86.69,-85.66
10338794,---,-65.53,-27.60,-59.85,-91.43
10338795,---,-7.14,38.87,-38.39,-7.81
10338796,---,12.58,3.65,12.20,21.58
10338797,---,25.27,55.22,5.10,13.96
10338798,---,-36.93,-33.54,-67.96,-10.52
10338799,---,-73.98,-64.29,-74.28,-83.11
10338800,---,-43.74,12.25,-64.60,-67.28
10338801,---,-8.50,51.99,-51.65,-20.56
10338802,---,47.97,48.79,44.66,50.11
10338803,---,-35.85,38.86,-58.68,-75.82
10338804,---,-20.82,32.66,-42.92,-53.58
10338805,---,-76.16,-45.44,-84.22,-90.12
10338806,---,-2.01,-0.50,61.63,-55.54
10338807,---,11.98,23.12,-1.00,15.08
10338808,---,-75.28,-59.30,-61.87,-95.51
10338809,---,-30.14,14.44,-88.37,-14.97
10338810,---,-33.82,6.37,-47.00,-54.69
10338811,---,69.24,77.50,55.23,74.90
10338812,---,44.14,43.61,46.22,41.74
10338813,---,-45.45,-41.03,-44.15,-51.63
10338814,---,-20.70,23.68,-30.53,-46.03
10338815,---,90.17,82.24,91.50,94.06
10338816,---,-32.16,-7.24,-92.28,61.11
10338817,---,99.10,98.20,99.19,99.42
10338818,---,-73.50,-1.09,-97.43,-87.89
10338819,---,-62.51,3.44,-63.30,-93.19
10338820,---,20.96,7.38,15.25,38.59
10338821,---,-44.38,5.71,-55.17,-68.47
10338822,---,-87.46,-56.71,-74.32,-99.89
10338823,---,-68.03,-62.08,-76.25,-65.23
10338824,---,-82.27,-56.73,-77.27,-95.71
10338825,---,-24.67,9.82,-31.78,-55.42
10338826,---,28.04,36.07,30.52,17.21
10338827,---,-59.20,-42.02,-62.06,-71.43
10338828,---,61.52,-7.40,76.85,76.57
10338829,---,-53.77,-64.94,-53.33,-41.91
10338830,---,47.25,62.95,54.16,23.90
10338831,---,-42.05,-54.28,-64.47,-11.37
10338832,---,-82.02,-69.30,-87.08,-87.08
10338833,---,-76.29,-59.10,-83.20,-80.09
10338834,---,67.97,0.28,86.88,77.77
10338835,---,-62.49,-32.48,-65.17,-80.88
10338836,---,-41.15,-58.66,-23.09,-51.81
10338837,---,49.61,37.68,56.13,53.61
10338838,---,-5.39,-17.52,2.65,-1.56
10338839,---,-36.85,-21.40,-45.71,-44.13
10338840,---,-39.35,-17.21,-59.97,-45.39
10338841,---,57.11,55.80,64.05,50.58
10338842,---,41.47,69.00,-5.09,39.02
10338843,---,37.45,55.25,-58.83,88.59
10338844,---,-63.87,-80.45,-43.97,-66.04
10338845,---,-0.98,-3.10,10.00,-5.96
10338846,---,-56.90,-7.62,-87.90,-55.75
10338847,---,-20.62,-24.33,-7.87,-29.02
10338848,---,-16.11,-18.39,33.10,-58.41
10338849,---,-60.56,-68.26,-91.02,20.96
10338850,---,-52.04,-80.80,-2.31,-72.40
10338851,---,-58.38,3.16,-89.36,-62.74
10338852,---,-67.99,4.90,-85.84,-83.51
10338853,---,39.20,28.08,47.90,40.86
10338854,---,-29.05,-2.29,-45.14,-38.72
10338855,---,-78.92,-74.55,-63.69,-90.23
10338856,---,-43.37,-33.27,-45.02,-52.39
10338857,---,10.50,-18.25,45.40,17.56
10338858,---,-51.76,-21.19,-7.48,-92.01
10338859,---,-74.95,-60.83,-94.90,-65.10
10338860,---,-22.45,13.22,-29.09,-63.35
10338861,---,-30.35,-71.36,17.43,-24.43
10338862,---,-79.74,-26.73,-99.21,-72.86
10338863,---,-19.98,-23.39,-10.08,-25.65
10338864,---,-22.42,-49.06,15.21,-34.20
10338865,---,47.40,23.32,54.04,59.21
10338866,---,-34.44,-19.83,-78.97,-4.08
10338867,---,-43.62,16.94,-79.48,-56.82
10338868,---,-0.55,-8.55,-0.45,11.62
10338869,---,-55.91,-77.20,-62.90,-17.07
10338870,---,47.18,72.94,45.78,19.52
10338871,---,-21.62,-34.07,13.38,-41.99
10338872,---,-43.52,-41.87,-62.12,-23.07
10338873,---,-10.34,-33.57,40.88,-25.94
10338874,---,-47.30,-32.57,-71.05,-33.84
10338875,---,88.50,83.45,86.34,94.42
10338876,---,-26.64,-16.52,-22.79,-39.94
10338877,---,30.65,24.74,61.58,-5.13
10338878,---,-2.50,7.56,-8.91,-1.46
10338879,---,12.41,-9.63,-4.29,50.91
10338880,---,-95.44,-89.73,-96.98,-97.08
10338881,---,-8.42,-16.63,0.68,-9.92
10338882,---,-58.30,13.96,-84.70,-72.40
10338883,---,62.55,-44.07,89.54,86.30
10338884,---,-68.69,-4.35,-54.22,-99.24
10338885,---,48.97,49.40,62.33,23.98
10338886,---,35.40,13.92,-17.11,76.40
10338887,---,-16.46,-14.86,-25.05,-9.06
10338888,---,-11.20,67.18,-18.96,-75.10
10338889,---,-53.02,-80.54,-30.62,-41.02
10338890,---,5.98,-6.88,21.25,2.20
10338891,---,-66.43,-78.12,-75.04,-38.88
10338892,---,-54.64,-57.55,-86.34,-24.49
10338893,---,9.57,17.82,57.88,-47.10
10338894,---,11.47,10.40,12.53,11.19
10338895,---,-87.60,-86.36,-95.62,-75.59
10338896,---,-9.40,10.09,-36.49,-1.27
10338897,---,-11.67,-26.36,-27.18,25.11
10338898,---,-15.51,-21.54,-11.63,-14.24
10338899,---,8.41,51.32,-0.88,-18.41
10338900,---,-70.47,-73.86,-78.84,-54.76
10338901,---,-71.80,-45.06,-80.24,-87.64
10338902,---,-82.61,-62.45,-98.12,-70.69
10338903,---,-89.04,-92.05,-72.92,-95.37
10338904,---,-21.98,-57.43,11.30,-15.24
10338905,---,-36.37,-48.14,-3.98,-60.66
10338906,---,-93.56,-82.08,-92.59,-97.85
10338907,---,-56.87,5.45,-85.49,-69.73
10338908,---,-0.65,-3.75,-1.05,7.59
10338909,---,8.87,58.17,-85.99,70.67
10338910,---,-87.68,-62.77,-91.98,-90.96
10338911,---,78.58,70.93,93.34,63.74
10338912,---,23.31,45.05,39.50,-11.48
10338913,---,-37.58,-63.07,-49.20,5.42
10338914,---,27.15,-9.45,32.94,54.46
10338915,---,-36.48,-7.68,-48.48,-61.88
10338916,---,-24.57,-27.87,-7.65,-47.39
10338917,---,-30.88,8.47,-58.61,-49.30
10338918,---,-95.59,-59.24,-90.19,-99.66
10338919,---,8.16,-45.77,28.22,48.09
10338920,---,19.40,80.12,8.01,5.77
10338921,---,-77.32,-35.17,-94.70,-87.23
10338922,---,-67.04,-63.87,-49.63,-85.15
10338923,---,17.24,-12.07,15.66,46.83
10338924,---,-65.85,-82.35,-77.14,-27.82
10338925,---,-7.60,-30.67,1.94,7.86
10338926,---,-23.92,-46.09,-39.74,19.41
10338927,---,57.40,31.36,81.39,47.57
10338928,---,-11.09,-41.23,22.61,-9.66
10338929,---,34.25,-43.83,69.94,61.39
10338930,---,-30.99,30.46,-34.14,-76.00
10338931,---,-25.06,12.26,32.92,-92.96
10338932,---,64.10,54.37,77.54,58.43
10338933,---,-52.96,-41.65,-80.42,-36.11
10338934,---,74.74,82.85,68.10,69.91
10338935,---,-62.35,-87.01,-21.00,-87.01
10338936,---,-45.92,-42.15,-78.60,-3.52
10338937,---,-23.92,-94.81,-23.24,5.58
10338938,---,-64.74,28.70,-82.71,-85.33
10338939,---,-9.14,14.24,-52.50,17.65
10338940,---,-76.99,-92.83,-79.42,-40.88
10338941,---,-16.63,70.91,-89.45,-31.14
10338942,---,-43.50,-61.54,-39.79,-27.64
10338943,---,-20.78,44.47,44.07,-97.01
10338944,---,-38.93,-6.78,-44.97,-72.23
10338945,---,-29.03,-66.45,-11.32,4.53
10338946,---,-30.05,22.41,-22.31,-74.76
10338947,---,42.71,27.57,52.98,45.41
10338948,---,-67.46,-46.76,-98.54,-50.72
10338949,---,-52.42,-81.72,-22.98,-35.41
10338950,---,-0.11,-10.93,45.19,-15.14
10338951,---,-81.63,-42.71,-92.45,-91.38
10338952,---,-52.73,-79.09,-45.44,-29.64
10338953,---,48.20,-7.60,16.70,88.50
10338954,---,-88.01,-78.15,-86.81,-92.67
10338955,---,-34.38,-57.59,-23.51,-26.42
10338956,---,-55.57,-37.26,-77.96,-52.13
10338957,---,-72.40,-72.64,-34.77,-93.98
10338958,---,-49.45,-39.88,-22.83,-74.72
10338959,---,-22.66,-20.33,4.71,-47.23
10338960,---,-32.40,-68.43,-35.64,-4.21
10338961,---,42.83,11.99,62.01,46.86
10338962,---,-61.35,-92.21,-12.76,-83.33
10338963,---,-69.46,-63.14,-73.85,-69.69
10338964,---,49.71,54.13,20.10,65.91
10338965,---,7.54,9.18,38.92,-26.00
10338966,---,-33.51,-40.18,-46.70,-10.65
10338967,---,46.01,17.84,40.25,71.15
10338968,---,-36.54,-32.70,-75.64,-1.87
10338969,---,-29.59,-43.91,-54.75,11.34
10338970,---,-47.00,-53.49,-2.77,-78.53
10338971,---,-24.72,35.47,-59.62,-47.73
10338972,---,-71.04,-85.42,-12.26,-80.97
10338973,---,42.30,56.00,13.63,52.17
10338974,---,77.32,70.03,85.66,75.45
10338975,---,-0.80,-15.88,17.62,-0.21
10338976,---,-66.18,-14.43,-91.22,-83.47
10338977,---,-87.35,-74.35,-92.43,-91.78
10338978,---,15.46,51.43,-47.09,30.57
10338979,---,49.45,28.76,62.31,52.99
10338980,---,-73.96,-51.47,-77.15,-86.25
10338981,---,-38.96,74.15,-86.37,-70.92
10338982,---,-60.54,-25.05,-71.78,-84.30
10338983,---,40.88,52.41,28.18,41.11
10338984,---,-1.98,6.41,-52.52,21.82
10338985,---,-89.49,-95.65,-70.38,-93.28
10338986,---,-66.94,-57.57,-79.53,-63.24
10338987,---,-84.61,-35.81,-88.19,-93.07
10338988,---,84.67,78.82,85.95,87.54
10338989,---,-47.58,-47.10,-56.67,-39.18
10338990,---,-50.51,-42.01,-5.02,-89.94
10338991,---,-2.39,-55.49,-9.85,65.15
10338992,---,-58.43,-51.36,-53.34,-69.08
10338993,---,62.76,67.08,66.26,54.38
10338994,---,-56.55,3.84,-81.45,-65.29
10338995,---,-64.11,-14.15,-90.76,-83.74
10338996,---,-50.46,-62.03,-48.01,-40.45
10338997,---,-51.46,35.05,-72.38,-96.44
10338998,---,22.66,-7.77,29.77,44.79
10338999,---,18.17,14.06,33.73,7.93
10339000,---,-23.62,-13.60,-45.53,-16.03
10339001,---,-59.51,-19.44,-77.44,-73.81
10339002,---,-11.31,50.10,-48.23,-26.97
10339003,---,28.20,-39.64,43.51,69.48
10339004,---,-83.07,-87.18,-82.54,-79.57
10339005,---,33.18,33.84,-31.54,77.46
10339006,---,-61.33,-77.26,-62.90,-45.34
10339007,---,-86.57,-75.40,-93.16,-87.53
10339008,---,-11.12,-23.73,-19.56,12.51
10339009,---,-41.54,-68.39,-48.68,0.37
10339010,---,-28.22,-59.87,-35.69,10.51
10339011,---,-27.99,-10.12,-3.15,-78.31
10339012,---,-74.74,-34.61,-57.88,-97.82
10339013,---,-2.37,-33.39,-11.83,46.40
10339014,---,-40.38,37.12,-92.03,-29.55
10339015,---,65.89,62.22,51.60,77.89
10339016,---,-77.82,-73.75,-98.56,-49.20
10339017,---,-26.55,-29.20,-5.28,-46.77
10339018,---,-35.51,-48.21,-24.87,-33.57
10339019,---,-14.52,58.51,-54.23,-38.54
10339020,---,-28.06,-95.06,-42.54,44.11
10339021,---,-68.19,-89.54,-76.12,-29.25
10339022,---,-10.53,-9.50,-10.73,-11.28
10339023,---,57.80,67.97,50.78,53.44
10339024,---,-10.64,-33.98,24.59,-20.14
10339025,---,-80.08,-48.97,-68.30,-98.48
10339026,---,-19.96,-7.01,-26.34,-27.98
10339027,---,-0.50,15.78,-38.29,28.14
10339028,---,71.32,14.86,77.34,92.44
10339029,---,40.70,49.44,79.33,-30.75
10339030,---,-81.61,-77.00,-89.67,-74.22
10339031,---,35.72,36.71,31.15,39.65
10339032,---,-88.17,-100.02,-60.28,-78.82
10339033,---,-83.04,-64.65,-68.62,-97.57
10339034,---,-29.94,-13.54,-48.06,-30.80
10339035,---,-57.83,-43.45,-54.87,-73.17
10339036,---,55.49,50.82,63.03,52.32
10339037,---,-1.28,-11.13,9.65,8.47
10339038,---,41.28,85.07,62.20,-50.39
10339039,---,-20.87,-21.60,-56.28,19.91
10339040,---,-43.41,14.52,-82.06,-52.15
10339041,---,-58.61,-47.29,-78.52,-44.08
10339042,---,-76.93,-93.06,-57.74,-72.56
10339043,---,29.91,25.97,71.75,-22.21
10339044,---,-39.85,-51.11,-7.77,-66.90
10339045,---,91.90,80.46,97.19,91.00
10339046,---,-31.79,16.34,-33.98,-71.71
10339047,---,-64.43,-67.02,-66.47,-59.53
10339048,---,-29.93,33.53,-64.16,-69.85
10339049,---,-82.37,-61.16,-96.07,-75.24
10339050,---,8.64,-36.21,-37.53,80.93
10339051,---,79.16,66.56,85.48,82.54
10339052,---,-66.68,-34.28,-75.05,-79.99
10339053,---,-66.88,-55.05,-61.45,-81.93
10339054,---,-13.82,-4.11,5.60,-42.51
10339055,---,-51.56,-42.30,-76.78,-20.79
10339056,---,43.60,40.17,29.13,55.76
10339057,---,-38.13,-10.46,-31.25,-68.54
10339058,---,-49.07,-50.19,-61.60,-34.13
10339059,---,-29.72,-62.49,-54.25,29.37
10339060,---,54.13,62.74,65.41,26.03
10339061,---,57.03,-54.06,89.48,83.48
10339062,---,51.28,43.88,50.70,59.20
10339063,---,-23.54,-7.85,-18.42,-47.57
10339064,---,61.53,60.09,64.11,59.71
10339065,---,9.48,22.35,4.15,8.23
10339066,---,-72.72,-69.20,-54.74,-88.45
10339067,---,-56.75,-48.18,-92.90,-1.95
10339068,---,6.86,24.89,10.51,-20.96
10339069,---,11.93,26.01,24.38,-11.95
10339070,---,89.01,72.95,91.60,94.75
10339071,---,1.02,-15.32,20.05,-5.45
10339072,---,-41.77,-10.29,-12.91,-85.33
10339073,---,-82.25,-56.63,-90.06,-90.49
10339074,---,-5.38,20.15,-56.68,28.87
10339075,---,0.87,43.32,51.64,-74.71
10339076,---,-80.23,-69.45,-77.83,-89.12
10339077,---,-60.12,-14.23,-68.74,-82.97
10339078,---,-88.17,-81.53,-95.86,-81.97
10339079,---,-75.82,-51.58,-87.60,-81.12
10339080,---,24.49,41.66,11.38,21.66
10339081,---,10.86,47.01,-44.48,40.24
10339082,---,-46.37,-57.06,-30.61,-52.44
10339083,---,-28.91,4.40,11.03,-91.55
10339084,---,-69.62,-67.75,-61.12,-78.17
10339085,---,-51.48,-44.77,-64.14,-47.02
10339086,---,8.62,48.84,-43.89,24.61
10339087,---,31.48,-4.41,63.56,27.76
10339088,---,-20.40,17.11,-73.50,-22.35
10339089,---,11.78,33.23,4.06,-5.86
10339090,---,-43.60,0.59,-51.01,-69.85
10339091,---,-68.34,-23.01,-93.05,-70.54
10339092,---,-18.56,-48.91,-4.70,-4.30
10339093,---,-25.86,8.51,-38.47,-49.58
10339094,---,-62.10,16.23,-82.55,-87.97
10339095,---,-2.39,12.44,-13.80,4.37
10339096,---,-86.32,-78.60,-93.53,-82.83
10339097,---,47.10,44.98,49.61,46.72
10339098,---,-70.22,19.68,-84.16,-84.95
10339099,---,-78.26,9.49,-95.86,-94.82
10339100,---,-17.13,-46.11,-41.57,42.58
10339101,---,-71.29,-54.57,-62.54,-87.77
10339102,---,-70.95,-91.43,-49.35,-61.80
10339103,---,31.47,-58.52,65.63,72.72
10339104,---,-24.82,-4.24,-10.69,-54.62
10339105,---,-72.19,-51.03,-71.50,-92.16
10339106,---,17.09,17.72,15.08,17.56
10339107,---,38.99,32.66,37.09,47.27
10339108,---,-67.82,-43.18,-70.34,-81.17
10339109,---,-85.40,-70.85,-90.01,-93.29
10339110,---,3.61,-0.97,17.93,-5.85
10339111,---,-8.83,-51.45,-25.07,56.09
10339112,---,-25.09,-50.24,-51.79,31.72
10339113,---,-50.44,-68.23,-80.93,-8.65
10339114,---,-52.44,-92.26,-37.55,-13.47
10339115,---,-58.58,-29.92,-91.01,-37.72
10339116,---,-77.56,-83.79,-54.23,-90.98
10339117,---,66.09,48.54,84.65,57.85
10339118,---,45.52,64.77,-7.44,68.91
10339119,---,15.48,-1.38,21.06,26.96
10339120,---,6.29,24.75,3.51,-11.62
10339121,---,29.64,24.96,-30.32,76.89
10339122,---,-17.83,-11.69,39.27,-74.07
10339123,---,58.15,30.62,50.52,82.26
10339124,---,-19.93,-8.74,-40.22,-7.40
10339125,---,33.00,5.95,50.89,38.09
10339126,---,-31.83,-47.76,-10.97,-34.09
10339127,---,-83.55,-69.17,-89.66,-86.11
10339128,---,-24.42,8.65,-5.98,-74.16
10339129,---,24.85,-12.70,24.48,54.62
10339130,---,-72.19,-95.35,-57.41,-48.73
10339131,---,17.54,8.34,12.10,32.49
10339132,---,-76.25,-33.32,-84.45,-83.11
10339133,---,66.64,31.86,78.58,72.07
10339134,---,-23.79,-24.36,-29.67,-16.82
10339135,---,-22.27,-13.42,-40.73,-14.91
10339136,---,9.62,28.83,3.44,-3.17
10339137,---,30.85,39.92,31.92,21.31
10339138,---,-87.38,-83.19,-89.74,-88.46
10339139,---,39.95,34.80,45.80,39.23
10339140,---,53.75,40.09,59.54,60.04
10339141,---,-43.85,-68.00,-31.41,-27.44
10339142,---,-18.46,-0.49,17.27,-71.12
10339143,---,-64.15,-36.18,-70.55,-86.16
10339144,---,-96.08,-94.86,-99.13,-91.88
10339145,---,-35.51,-36.17,-52.65,-13.70
10339146,---,-6.19,29.09,-13.40,-23.54
10339147,---,-69.95,-94.71,-82.50,-38.46
10339148,---,80.25,66.97,82.27,86.16
10339149,---,6.21,-26.39,77.83,-44.15
10339150,---,-18.76,-39.64,-7.49,-8.89
10339151,---,3.75,9.34,8.87,-4.87
10339152,---,-86.73,-85.01,-86.00,-89.17
10339153,---,22.06,25.31,21.92,19.34
10339154,---,-24.20,-11.22,-52.29,-13.56
10339155,---,-89.70,-58.36,-96.85,-94.69
10339156,---,64.75,70.77,69.81,52.88
10339157,---,62.15,35.10,74.90,71.36
10339158,---,17.33,35.36,-30.86,48.54
10339159,---,-79.20,-54.20,-74.42,-99.02
10339160,---,-76.87,-86.72,-79.08,-58.35
10339161,---,2.81,2.70,4.70,0.98
10339162,---,-78.01,-89.69,-46.62,-86.59
10339163,---,-18.04,46.84,-71.52,-11.55
10339164,---,-40.50,-33.95,-73.59,-14.56
10339165,---,18.32,20.36,18.01,16.15
10339166,---,-33.64,-23.83,-64.97,-15.25
10339167,---,73.54,54.41,74.26,84.85
10339168,---,-45.52,-37.51,-56.83,-41.03
10339169,---,30.66,-30.27,67.34,44.47
10339170,---,-24.49,-1.22,-44.65,-52.84
10339171,---,-32.58,-15.61,-35.12,-46.53
10339172,---,-81.07,-39.41,-93.60,-92.87
10339173,---,-12.25,-14.30,5.23,-29.19
10339174,---,-11.74,-56.38,59.04,-31.19
10339175,---,-71.37,-87.94,-78.19,-40.54
10339176,---,77.63,73.08,83.53,74.94
10339177,---,73.23,79.78,70.94,67.36
10339178,---,-31.68,-44.56,-28.08,-24.37
10339179,---,-7.01,2.34,22.46,-42.71
10339180,---,-23.31,-61.25,-11.08,7.09
10339181,---,30.45,-4.31,76.26,-1.65
10339182,---,1.98,-1.40,33.42,-8.50
