Probeset_ID,Gene Symbol,MF CNS,Sample_,Sample_,Sample_
10338622,---,-10.73,15.52,-4.31,-41.60
10338623,---,-5.75,-12.74,4.86,-9.09
10338624,---,49.59,-59.40,96.73,45.47
10338625,---,-67.59,-75.06,-28.08,-88.74
10338626,---,-70.66,-78.76,-73.90,-57.55
10338627,---,48.53,3.65,90.20,15.55
10338628,---,11.91,78.94,-11.86,-47.31
10338629,---,74.05,77.51,72.92,70.89
10338630,---,27.00,-6.40,-8.60,78.46
10338631,---,-37.61,-36.30,-27.50,-49.54
10338632,---,-23.44,-30.05,-21.36,-18.75
10338633,---,-17.94,-16.68,10.34,-46.37
10338634,---,-70.03,-97.19,-20.36,-66.59
10338635,---,-28.34,-69.95,73.83,-80.18
10338636,---,-69.08,-99.50,-97.83,58.73
10338637,---,93.15,97.94,77.91,91.31
10338638,---,-37.84,27.09,-84.27,-28.87
10338639,---,20.37,34.15,33.89,-9.07
10338640,---,6.21,-11.45,21.18,27.32
10338641,---,-22.43,-5.80,2.54,-71.44
10338642,---,39.99,-0.64,90.43,-5.40
10338643,---,-87.17,-97.01,-59.44,-85.80
10338644,---,-15.45,56.91,-64.87,-27.32
10338645,---,-10.51,-11.92,-10.51,-9.51
10338646,---,-49.16,-29.43,-17.64,-83.03
10338647,---,36.44,2.23,47.25,56.75
10338648,---,71.75,94.22,50.60,49.03
10338649,---,-76.57,-89.64,-83.89,-53.70
10338650,---,27.13,73.51,-14.42,9.13
10338651,---,-9.69,-60.86,75.75,-49.83
10338652,---,-1.59,53.91,-42.42,-18.26
10338653,---,-43.72,-48.91,-46.20,-34.63
10338654,---,-86.21,-92.02,-90.46,-68.51
10338655,---,-69.91,-87.78,-1.14,-95.40
10338656,---,38.59,63.34,31.17,9.20
10338657,---,-45.14,-38.12,-44.29,-53.10
10338658,---,99.01,99.41,98.71,98.64
10338659,---,69.31,76.06,81.84,33.73
10338660,---,-58.77,-82.27,-83.26,-7.97
10338661,---,-73.53,-90.43,-79.19,-37.00
10338662,---,82.15,96.51,10.72,87.00
10338663,---,-47.66,-88.95,3.94,-66.58
10338664,---,-51.46,-62.67,4.17,-78.20
10338665,---,-90.84,-99.58,-59.92,-62.94
10338666,---,8.60,-82.47,81.65,38.11
10338667,---,-52.75,-50.48,-73.73,-35.25
10338668,---,34.05,30.89,68.82,-9.44
10338669,---,-71.39,-91.31,-41.97,-76.06
10338670,---,-42.41,-23.36,-45.20,-58.74
10338671,---,-1.38,-45.62,51.92,-13.96
10338672,---,65.98,71.71,83.42,29.19
10338673,---,94.79,93.35,96.04,94.63
10338674,---,-4.39,-32.20,4.03,-8.78
10338675,---,0.78,40.07,-10.00,-20.89
10338676,---,-51.81,-61.89,-16.79,-82.87
10338677,---,-11.85,71.77,-40.69,-75.63
10338678,---,-0.55,43.74,15.33,-54.37
10338679,---,-68.53,-56.78,-55.60,-88.48
10338680,---,98.17,94.75,99.73,93.09
10338681,---,-61.36,-13.63,-65.06,-79.08
10338682,---,-28.04,-94.32,46.29,-7.50
10338683,---,-86.21,-95.35,-62.86,-78.17
10338684,---,61.80,53.83,82.01,44.93
10338685,---,-0.75,57.69,-13.44,-33.38
10338686,---,-8.19,-13.00,45.92,-50.06
10338687,---,56.56,87.90,18.79,48.28
10338688,---,83.85,99.07,44.53,65.35
10338689,---,16.55,56.38,-52.18,46.16
10338690,---,-68.32,-96.00,-42.78,-45.24
10338691,---,-81.97,-77.88,-59.53,-96.10
10338692,---,-59.35,-88.60,-61.36,-15.95
10338693,---,-66.86,-88.50,-44.06,-61.22
10338694,---,-92.03,-93.19,-93.64,-88.31
10338695,---,-67.56,-56.24,-32.91,-91.84
10338696,---,33.92,-22.22,34.28,74.44
10338697,---,-7.92,75.90,-34.02,-77.83
10338698,---,50.11,47.22,46.69,57.49
10338699,---,86.94,-32.57,99.44,73.24
10338700,---,-5.71,-58.39,70.64,-33.57
10338701,---,-71.48,-85.96,-21.73,-86.19
10338702,---,93.89,95.02,96.28,86.84
10338703,---,-71.51,-80.33,-89.98,-30.56
10338704,---,-64.50,-90.04,58.94,-87.56
10338705,---,73.16,76.65,68.51,72.92
10338706,---,67.08,57.32,60.79,78.55
10338707,---,-66.68,-69.73,-89.32,-20.30
10338708,---,-91.47,-95.67,-93.38,-80.57
10338709,---,-34.33,-94.16,67.99,71.64
10338710,---,-0.81,2.68,54.26,-46.58
10338711,---,-67.63,-74.43,-48.79,-77.46
10338712,---,-69.66,-97.41,46.63,23.10
10338713,---,3.78,-55.79,65.62,-7.02
10338714,---,18.99,44.70,33.75,-20.66
10338715,---,60.93,82.15,56.95,31.58
10338716,---,8.98,-89.80,90.48,25.80
10338717,---,6.58,38.98,-6.98,-11.76
10338718,---,75.20,97.94,-5.13,73.97
10338719,---,62.92,88.91,47.82,11.59
10338720,---,-7.48,-38.93,23.69,-10.93
10338721,---,-61.17,-56.42,-79.74,-47.76
10338722,---,62.49,92.21,-30.21,79.17
10338723,---,62.15,37.85,62.15,77.38
10338724,---,83.32,98.46,74.79,13.57
10338725,---,-50.94,3.25,-16.49,-93.57
10338726,---,1.27,26.60,-55.33,47.44
10338727,---,-25.15,-74.04,38.99,-46.65
10338728,---,-97.40,-98.17,-97.01,-97.30
10338729,---,-24.19,-5.74,-17.36,-55.25
10338730,---,-33.62,22.53,-60.84,-57.35
10338731,---,-47.60,29.67,-96.86,-55.98
10338732,---,71.33,96.50,64.08,10.84
10338733,---,3.68,-14.83,23.21,3.34
10338734,---,86.65,89.74,76.15,89.80
10338735,---,-54.83,-48.33,-40.75,-77.15
10338736,---,-22.56,25.90,30.65,-92.14
10338737,---,-43.02,-71.07,62.02,-87.10
10338738,---,96.80,99.88,59.69,93.63
10338739,---,65.97,66.38,95.03,-16.94
10338740,---,-53.05,-74.82,59.23,-86.78
10338741,---,-33.10,-30.20,-17.35,-51.15
10338742,---,-27.68,-18.35,1.83,-63.67
10338743,---,10.32,31.35,28.15,-21.27
10338744,---,-0.93,17.86,-18.51,4.77
10338745,---,27.21,-36.88,67.41,51.30
10338746,---,-54.34,-66.63,-34.79,-57.72
10338747,---,-30.00,43.64,13.30,-94.59
10338748,---,73.09,20.19,93.31,72.64
10338749,---,-34.59,-56.32,-11.42,-31.44
10338750,---,-39.63,65.44,-23.55,-97.27
10338751,---,76.08,95.48,75.58,30.28
10338752,---,-5.63,-12.73,5.86,-7.80
10338753,---,-32.34,-4.24,-61.94,-47.47
10338754,---,9.44,34.69,13.42,-20.09
10338755,---,17.07,17.92,20.60,12.56
10338756,---,-14.17,-52.52,51.96,-39.07
10338757,---,97.24,98.74,94.58,97.15
10338758,---,46.68,12.70,90.23,14.34
10338759,---,-76.78,-56.55,-86.88,-80.71
10338760,---,-61.69,-84.83,-18.74,-49.92
10338761,---,-19.90,13.55,-30.87,-42.08
10338762,---,86.33,90.75,78.75,86.54
10338763,---,-75.73,-54.52,-95.78,-26.94
10338764,---,89.38,74.03,84.24,98.21
10338765,---,-55.90,-89.80,-8.05,-42.01
10338766,---,46.93,37.96,68.84,31.88
10338767,---,-30.38,-45.14,-56.07,-7.24
10338768,---,-43.81,-52.06,-45.69,-33.73
10338769,---,-74.98,-78.35,13.00,-95.75
10338770,---,49.74,19.93,44.56,73.96
10338771,---,-5.98,84.01,-35.96,-74.34
10338772,---,-79.94,-95.90,-66.41,-63.84
10338773,---,-68.48,-76.26,-24.68,-82.34
10338774,---,-73.58,-93.74,-6.09,-89.28
10338775,---,-46.67,-92.97,57.97,-79.41
10338776,---,50.00,-6.37,52.13,79.63
10338777,---,-29.15,10.14,-72.70,-37.99
10338778,---,51.87,89.61,2.63,29.86
10338779,---,-95.87,-95.87,-93.82,-97.39
10338780,---,85.83,96.40,50.56,83.60
10338781,---,-32.12,-9.48,-44.38,-48.94
10338782,---,-66.75,-69.92,21.36,-92.84
10338783,---,-97.25,-98.64,-77.94,-99.59
10338784,---,-62.83,6.77,-72.04,-97.39
10338785,---,19.25,-22.89,56.67,25.31
10338786,---,5.63,-51.85,80.95,-36.12
10338787,---,64.93,77.97,66.51,44.00
10338788,---,26.97,21.25,35.24,23.89
10338789,---,-17.52,-29.84,-3.37,-25.59
10338790,---,24.60,7.99,38.64,26.71
10338791,---,-48.76,-54.45,26.64,-83.30
10338792,---,78.61,51.04,85.17,89.98
10338793,---,-30.82,-70.16,21.72,-40.96
10338794,---,-71.81,-66.28,-61.02,-84.53
10338795,---,14.46,-74.48,66.46,59.49
10338796,---,-35.84,-33.99,33.50,-91.63
10338797,---,-28.71,-23.14,7.06,-63.98
10338798,---,-9.92,-14.16,16.56,-27.96
10338799,---,35.84,66.97,44.92,-10.91
10338800,---,22.42,-8.20,84.06,-16.75
10338801,---,14.37,-39.85,66.48,10.19
10338802,---,-80.38,-17.01,-94.35,-87.71
10338803,---,2.59,7.24,14.66,-15.88
10338804,---,75.72,49.05,95.86,61.33
10338805,---,-1.79,-41.68,75.96,-37.16
10338806,---,29.96,16.57,-15.41,69.55
10338807,---,50.76,14.50,77.40,39.94
10338808,---,-95.56,-97.58,-98.87,-81.32
10338809,---,-36.70,-70.90,-12.60,-29.72
10338810,---,0.91,-60.80,89.31,-52.15
10338811,---,-11.02,15.70,-11.69,-38.98
10338812,---,-28.67,-45.22,-66.13,25.93
10338813,---,-68.77,-64.22,-52.49,-89.16
10338814,---,75.84,59.93,88.13,72.75
10338815,---,51.36,69.82,32.30,50.87
10338816,---,-43.02,22.49,-20.12,-87.54
10338817,---,96.65,99.72,63.27,97.07
10338818,---,-60.26,-83.87,-6.53,-71.83
10338819,---,-53.73,-83.09,20.62,-71.29
10338820,---,12.34,-12.62,22.72,29.68
10338821,---,99.66,99.97,98.65,99.25
10338822,---,-65.11,-61.07,-11.43,-93.36
10338823,---,13.31,-13.16,67.13,-22.67
10338824,---,-70.41,-89.62,-8.25,-84.84
10338825,---,32.14,77.04,-47.19,50.40
10338826,---,4.99,37.69,-19.48,-4.60
10338827,---,70.49,53.96,95.32,36.63
10338828,---,30.39,86.08,-45.51,-10.27
10338829,---,4.39,26.10,-12.43,-5.19
10338830,---,-68.29,-85.30,3.43,-73.00
10338831,---,38.49,57.76,23.71,27.57
10338832,---,-82.17,-95.23,-51.43,-83.85
10338833,---,-4.89,-70.58,71.66,-18.09
10338834,---,22.09,79.20,-80.65,54.81
10338835,---,-97.71,-99.26,-92.29,-97.88
10338836,---,-86.17,-70.28,-90.15,-94.34
10338837,---,-40.15,11.56,-84.60,-23.19
10338838,---,-13.89,-39.32,-31.23,35.09
10338839,---,-59.42,-99.30,51.95,-73.46
10338840,---,22.56,-66.96,10.43,87.75
10338841,---,-31.01,6.04,-57.09,-36.13
10338842,---,23.72,75.37,-20.79,-9.30
10338843,---,8.00,42.06,-11.49,-1.29
10338844,---,-28.02,-43.97,-38.67,-5.63
10338845,---,-63.55,-71.06,-14.44,-94.24
10338846,---,10.52,18.45,94.39,-91.23
10338847,---,25.66,-6.90,48.12,37.49
10338848,---,8.73,43.65,5.67,-24.82
10338849,---,47.33,-19.64,99.38,-77.07
10338850,---,-9.36,-25.31,-15.26,16.01
10338851,---,8.21,-52.26,73.40,-6.39
10338852,---,-68.64,-89.43,-53.41,-42.94
10338853,---,86.09,67.69,83.90,96.11
10338854,---,93.40,79.00,96.73,95.83
10338855,---,-70.12,-87.53,-63.69,-48.89
10338856,---,-86.74,-79.91,-97.84,-68.22
10338857,---,-37.11,-36.88,-19.34,-57.03
10338858,---,-41.04,-46.64,-63.98,-4.18
10338859,---,-35.51,-95.98,6.23,-17.09
10338860,---,-23.25,-1.48,-19.95,-64.99
10338861,---,85.02,91.70,81.75,77.12
10338862,---,-63.06,-84.11,-84.22,-12.66
10338863,---,30.14,-4.75,83.88,-28.41
10338864,---,-63.13,7.62,-80.84,-92.88
10338865,---,-66.41,-22.12,-87.00,-73.17
10338866,---,-57.32,-86.38,10.38,-87.04
10338867,---,43.96,-2.84,84.45,38.49
10338868,---,28.68,43.05,74.64,-47.72
10338869,---,-19.38,-25.00,15.56,-44.54
10338870,---,-83.65,-98.34,-25.74,-71.51
10338871,---,43.03,57.92,42.60,26.21
10338872,---,-68.29,-53.28,-23.87,-96.57
10338873,---,-33.74,-91.74,44.25,-65.87
10338874,---,-54.73,-61.32,-37.38,-63.24
10338875,---,94.78,98.88,72.89,96.19
10338876,---,-75.67,-60.24,-86.94,-75.36
10338877,---,35.67,29.47,50.45,25.26
10338878,---,-57.14,-54.50,-49.51,-66.86
10338879,---,68.41,74.22,90.16,17.65
10338880,---,-97.11,-95.93,-98.03,-97.24
10338881,---,-50.97,-43.99,-18.76,-81.95
10338882,---,-5.06,23.68,25.96,-55.74
10338883,---,82.16,86.10,80.18,78.19
10338884,---,-29.92,-67.22,30.10,-45.02
10338885,---,1.97,29.94,-20.57,8.65
10338886,---,47.35,86.44,25.83,-25.50
10338887,---,62.82,31.32,88.35,53.63
10338888,---,38.63,37.85,52.10,24.60
10338889,---,5.34,-6.26,-33.38,60.15
10338890,---,-62.54,-69.73,-43.95,-70.99
10338891,---,-71.96,-80.62,-43.97,-82.39
10338892,---,-29.14,-28.49,-23.47,-35.70
10338893,---,-20.31,-18.18,-59.69,26.37
10338894,---,28.21,7.23,29.12,46.29
10338895,---,-85.43,-96.42,-45.81,-92.97
10338896,---,-39.76,-49.97,20.48,-85.73
10338897,---,12.80,70.04,8.90,-45.42
10338898,---,-8.09,-6.67,-13.00,-5.30
10338899,---,4.23,-6.60,28.29,-2.09
10338900,---,-77.95,-79.10,-47.97,-97.20
10338901,---,-81.73,-96.95,-56.00,-85.60
10338902,---,-79.40,-87.96,-71.90,-76.26
10338903,---,-44.74,-48.93,-72.27,-19.84
10338904,---,66.79,84.52,88.53,-22.66
10338905,---,-25.28,-91.99,-64.03,83.73
10338906,---,-96.63,-98.51,-88.04,-97.55
10338907,---,-2.32,-88.62,76.60,21.20
10338908,---,17.12,-2.00,18.79,33.44
10338909,---,8.97,91.67,-58.52,-46.10
10338910,---,-84.41,-90.34,-87.34,-46.16
10338911,---,-10.02,69.95,-31.88,-69.01
10338912,---,-2.36,-22.55,-10.30,41.12
10338913,---,-17.38,15.53,-45.80,-17.79
10338914,---,-43.62,-76.33,-53.92,16.08
10338915,---,-59.57,-82.06,-89.01,-13.94
10338916,---,-21.20,-53.14,-33.90,10.01
10338917,---,-48.86,-63.81,-40.61,-40.51
10338918,---,-95.87,-99.45,-94.73,-75.73
10338919,---,-32.51,-47.33,72.05,-93.18
10338920,---,45.72,1.39,85.30,95.19
10338921,---,-63.92,-68.51,-64.74,-58.43
10338922,---,-85.33,-93.63,-68.89,-87.78
10338923,---,54.51,95.12,14.93,-28.19
10338924,---,41.81,-19.90,67.42,63.86
10338925,---,31.71,-64.01,83.80,60.75
10338926,---,2.59,50.37,39.59,-71.63
10338927,---,19.05,-42.06,-14.87,84.06
10338928,---,-36.86,4.94,13.18,-93.00
10338929,---,51.57,49.80,50.52,54.71
10338930,---,-67.80,-34.11,-68.72,-86.33
10338931,---,35.00,-44.54,85.62,38.36
10338932,---,78.76,97.52,19.14,65.50
10338933,---,-50.94,-89.77,-37.10,-23.57
10338934,---,84.19,81.55,87.96,83.44
10338935,---,-56.91,-70.15,-53.35,-48.49
10338936,---,-43.24,-80.50,4.89,-37.82
10338937,---,66.60,16.85,95.51,28.22
10338938,---,-21.42,-80.43,62.63,-41.67
10338939,---,-10.54,10.15,-40.74,-0.50
10338940,---,-37.89,-49.69,5.94,-64.00
10338941,---,42.97,42.77,87.48,-29.32
10338942,---,-52.65,-41.45,-37.63,-76.77
10338943,---,39.10,74.65,16.25,11.86
10338944,---,-64.68,-43.27,-17.03,-97.59
10338945,---,15.69,34.11,-64.54,72.97
10338946,---,60.10,-29.11,99.21,11.73
10338947,---,18.55,1.02,68.31,-27.71
10338948,---,-16.23,-85.37,44.32,-8.70
10338949,---,4.08,-44.47,73.55,-29.78
10338950,---,-6.76,75.20,-13.11,-86.05
10338951,---,-51.33,-71.66,-11.51,-58.70
10338952,---,-93.33,-98.02,-99.09,-23.59
10338953,---,-65.00,-73.08,-94.24,-23.09
10338954,---,-96.77,-99.31,13.36,-98.06
10338955,---,-35.41,-55.59,-1.83,-80.71
10338956,---,-58.43,-61.09,-46.79,-66.70
10338957,---,-76.43,-98.04,-81.61,-17.60
10338958,---,-6.53,22.32,61.30,-82.42
10338959,---,-42.58,-85.45,51.32,-53.60
10338960,---,-41.71,-17.04,-21.92,-91.52
10338961,---,63.29,79.63,58.15,36.63
10338962,---,-37.01,-61.01,-29.89,-24.56
10338963,---,-30.87,-83.09,22.86,7.07
10338964,---,-30.78,23.16,-71.65,-28.24
10338965,---,23.86,36.83,15.54,18.17
10338966,---,-75.57,-94.33,-59.43,-55.11
10338967,---,65.25,91.78,27.66,44.27
10338968,---,-3.12,-36.96,55.94,-20.57
10338969,---,-54.78,-66.69,-22.47,-71.01
10338970,---,-64.71,-38.98,-97.28,-31.33
10338971,---,-65.39,-95.34,55.84,-93.66
10338972,---,-94.01,-96.75,-71.00,-95.96
10338973,---,-73.95,-79.22,-44.32,-87.12
10338974,---,31.34,93.23,4.06,-25.80
10338975,---,77.91,56.00,91.64,72.42
10338976,---,-44.83,-68.15,-18.34,-46.68
10338977,---,-63.56,-66.32,0.31,-90.54
10338978,---,48.36,1.93,74.54,59.00
10338979,---,71.83,75.52,73.53,65.10
10338980,---,61.05,67.82,69.33,44.04
10338981,---,9.39,-58.35,85.09,-24.95
10338982,---,-57.78,-85.89,-70.86,-15.27
10338983,---,67.07,86.78,88.22,-12.34
10338984,---,50.82,-41.85,74.71,93.73
10338985,---,-25.94,-47.51,-27.21,-11.16
10338986,---,-5.76,25.36,-39.90,-3.78
10338987,---,-95.81,-98.25,-87.70,-97.07
10338988,---,48.28,81.98,12.33,53.57
10338989,---,-96.21,-85.79,-96.89,-99.68
10338990,---,-58.38,-7.92,-78.48,-77.85
10338991,---,-1.93,60.24,-42.83,-13.76
10338992,---,27.50,-75.91,88.79,47.82
10338993,---,97.12,95.03,98.69,96.83
10338994,---,-39.36,-79.38,0.16,-7.94
10338995,---,-25.89,-42.03,2.55,-44.64
10338996,---,-11.76,32.81,-45.38,-16.23
10338997,---,-58.57,-78.62,-35.04,-60.54
10338998,---,19.92,56.76,-9.04,7.03
10338999,---,-69.54,-68.10,9.64,-97.85
10339000,---,97.56,99.20,96.59,94.54
10339001,---,-49.41,-58.03,2.46,-82.49
10339002,---,-37.82,-5.71,-9.74,-86.46
10339003,---,-21.58,-58.78,47.09,-46.26
10339004,---,86.41,91.72,91.32,68.48
10339005,---,93.64,94.40,74.90,98.27
10339006,---,-6.25,4.43,47.88,-68.91
10339007,---,-62.45,-70.01,-12.65,-88.56
10339008,---,27.35,-55.22,45.77,76.80
10339009,---,-5.13,-55.56,72.27,-40.92
10339010,---,-2.48,89.53,-94.07,-20.66
10339011,---,-40.38,-38.52,-44.72,-38.36
10339012,---,-44.39,-49.58,9.29,-81.23
10339013,---,-50.80,-34.72,-48.18,-66.61
10339014,---,-13.40,0.56,61.72,-84.22
10339015,---,-6.26,65.75,-30.29,-47.59
10339016,---,-14.73,-40.79,17.06,-18.89
10339017,---,-8.93,37.00,-49.36,-8.69
10339018,---,10.20,-67.51,83.73,-12.25
10339019,---,-16.91,-34.24,-1.77,-19.16
10339020,---,-35.95,-66.76,-5.20,-48.97
10339021,---,-65.39,-82.79,-55.01,-55.23
10339022,---,-63.57,-75.70,-31.95,-75.50
10339023,---,-45.16,-49.65,-14.67,-58.30
10339024,---,-11.27,4.98,-43.94,1.89
10339025,---,-58.23,-29.49,-88.04,-50.30
10339026,---,-52.98,-43.49,-70.82,-43.18
10339027,---,53.56,38.98,48.45,69.59
10339028,---,83.51,84.90,68.74,90.17
10339029,---,85.63,87.99,92.64,66.69
10339030,---,-98.08,-99.55,-96.74,-86.98
10339031,---,80.57,28.64,79.19,96.46
10339032,---,-41.99,-83.36,-8.09,-34.53
10339033,---,-59.61,-34.78,-28.70,-92.80
10339034,---,-85.62,-92.68,-48.22,-96.12
10339035,---,-56.65,19.74,-85.16,-89.49
10339036,---,9.78,10.51,21.61,2.75
10339037,---,-42.48,-11.27,-35.33,-78.86
10339038,---,30.94,48.91,31.64,9.71
10339039,---,66.16,0.29,83.53,80.61
10339040,---,-67.99,-85.28,4.15,-98.16
10339041,---,43.40,-20.21,74.17,62.20
10339042,---,-42.62,-69.32,-47.36,-19.53
10339043,---,71.81,66.43,54.88,83.63
10339044,---,-10.73,4.46,-61.44,26.85
10339045,---,92.30,98.55,80.52,84.78
10339046,---,-34.96,-4.34,-1.57,-85.04
10339047,---,-38.61,-50.16,-30.05,-36.73
10339048,---,-79.25,-80.64,-64.06,-92.24
10339049,---,-1.39,51.41,25.42,-64.46
10339050,---,-28.08,-39.87,34.90,-67.13
10339051,---,75.78,64.30,88.59,68.86
10339052,---,12.51,-28.48,77.55,-29.51
10339053,---,-0.17,-11.11,53.11,-15.13
10339054,---,35.46,-46.79,91.01,25.80
10339055,---,-85.59,-91.06,-62.41,-93.50
10339056,---,52.72,75.77,23.44,35.16
10339057,---,45.45,21.35,63.47,46.69
10339058,---,-58.55,-93.92,-58.39,-9.32
10339059,---,-82.88,-97.80,-74.28,-71.17
10339060,---,38.77,82.95,44.48,-43.91
10339061,---,79.72,84.50,90.63,49.41
10339062,---,-66.76,-62.23,-66.55,-71.50
10339063,---,-45.67,-67.78,-38.78,-31.55
10339064,---,-74.69,-34.23,-76.50,-86.08
10339065,---,17.60,-1.55,71.36,58.29
10339066,---,-89.68,-79.18,-93.59,-91.74
10339067,---,-4.59,-15.78,26.22,-22.21
10339068,---,64.91,22.48,96.61,24.59
10339069,---,28.82,3.74,61.70,9.32
10339070,---,87.69,98.96,44.05,85.22
10339071,---,-70.72,-88.10,-64.12,-50.23
10339072,---,-7.13,38.20,12.00,-63.81
10339073,---,1.29,55.94,-59.86,13.45
10339074,---,-36.14,-9.07,10.28,-93.87
10339075,---,33.42,48.99,14.53,34.93
10339076,---,-51.49,-26.45,-24.69,-86.27
10339077,---,22.80,54.57,-3.13,12.01
10339078,---,-58.91,-27.46,-53.74,-88.80
10339079,---,-14.34,-37.70,52.32,-52.99
10339080,---,73.25,33.63,97.44,37.50
10339081,---,-7.68,0.17,-9.61,-14.26
10339082,---,-52.16,-34.50,-35.29,-80.63
10339083,---,-42.27,-77.00,-3.25,-46.12
10339084,---,-56.69,-79.39,-44.80,-42.42
10339085,---,-48.16,-16.16,-81.63,-61.95
10339086,---,-62.69,-90.54,27.61,-96.03
10339087,---,-6.94,41.62,-28.84,-27.36
10339088,---,31.83,78.21,-11.47,-1.77
10339089,---,-59.51,-67.27,-89.45,44.41
10339090,---,49.10,-6.01,86.75,40.88
10339091,---,-30.33,-63.75,-19.16,-10.49
10339092,---,-14.40,-65.80,-18.21,47.53
10339093,---,-61.44,-83.38,43.72,-79.27
10339094,---,-10.06,-92.10,79.49,7.53
10339095,---,-43.30,-62.22,-15.90,-61.98
10339096,---,-59.97,-74.08,-69.24,-34.60
10339097,---,48.44,59.46,37.63,44.65
10339098,---,-75.09,-89.78,-71.36,-39.10
10339099,---,57.68,-44.72,96.24,57.41
10339100,---,-31.84,31.94,-12.10,-90.65
10339101,---,-97.70,-99.14,-96.21,-96.13
10339102,---,-42.12,-22.34,-44.50,-63.52
10339103,---,78.03,71.86,91.29,57.60
10339104,---,19.16,-0.22,65.23,-20.23
10339105,---,-54.90,-33.56,-55.80,-78.24
10339106,---,-45.92,-40.41,-84.00,-4.57
10339107,---,77.30,88.05,87.35,35.42
10339108,---,8.57,43.56,17.06,-37.43
10339109,---,-20.02,-55.85,77.02,-80.04
10339110,---,-28.17,-76.56,44.32,-35.89
10339111,---,-20.62,-2.08,-73.47,-5.43
10339112,---,-50.09,-51.53,-47.85,-51.59
10339113,---,-26.87,-7.49,-37.46,-38.12
10339114,---,-5.83,1.34,-56.26,44.73
10339115,---,-54.92,-63.74,-23.46,-74.79
10339116,---,-77.91,-99.72,-48.12,-73.40
10339117,---,-1.75,45.80,24.98,-68.43
10339118,---,70.95,89.77,38.87,72.41
10339119,---,21.96,-42.14,74.36,16.47
10339120,---,47.63,-46.76,83.14,80.96
10339121,---,55.32,90.16,-24.15,57.54
10339122,---,-53.86,-48.57,-35.37,-74.10
10339123,---,87.78,89.51,92.95,76.46
10339124,---,-61.75,-43.22,-93.54,-4.16
10339125,---,91.28,87.00,78.91,97.47
10339126,---,-34.35,77.60,-70.58,-84.31
10339127,---,-72.88,-85.06,-94.06,1.41
10339128,---,-75.81,-92.44,-70.59,-48.07
10339129,---,20.73,72.14,-19.56,-14.43
10339130,---,-49.59,-70.43,-30.52,-42.67
10339131,---,-7.50,-15.02,13.02,-20.54
10339132,---,-38.56,-95.31,40.85,64.13
10339133,---,0.19,77.88,-18.56,-64.13
10339134,---,94.37,77.80,99.04,96.57
10339135,---,-29.29,-31.97,-20.27,-36.72
10339136,---,61.46,93.38,86.63,-60.75
10339137,---,78.60,95.34,53.79,63.29
10339138,---,-87.38,-74.02,-71.38,-97.84
10339139,---,6.02,3.65,24.77,2.03
10339140,---,63.39,92.81,37.83,45.00
10339141,---,-11.31,-49.68,72.62,-55.69
10339142,---,-56.31,-53.59,-4.39,-93.79
10339143,---,-35.44,-89.97,11.78,-37.09
10339144,---,-50.38,-96.51,-13.31,-6.30
10339145,---,-64.91,-58.89,-64.91,-70.99
10339146,---,37.82,77.70,-12.91,28.54
10339147,---,-9.22,-5.62,-6.30,-25.89
10339148,---,49.38,77.37,-36.46,78.63
10339149,---,-51.14,-54.09,-96.29,48.59
10339150,---,-83.69,-94.51,-86.99,-49.29
10339151,---,33.65,64.09,-14.43,50.18
10339152,---,-78.68,-99.21,-55.49,-28.52
10339153,---,-85.33,-85.42,-82.94,-87.16
10339154,---,38.93,70.14,23.89,2.70
10339155,---,22.18,-54.81,85.49,7.02
10339156,---,-6.76,-42.64,8.79,-13.66
10339157,---,-36.43,83.17,-54.67,-92.40
10339158,---,-30.06,63.68,-71.24,-75.65
10339159,---,79.21,-7.36,98.05,77.31
10339160,---,32.82,14.73,27.71,46.47
10339161,---,66.12,-17.82,83.44,83.58
10339162,---,-11.91,-6.28,-29.77,-0.31
10339163,---,-56.76,-90.49,17.37,-66.31
10339164,---,40.90,50.05,42.00,28.91
10339165,---,30.29,35.21,10.94,43.77
10339166,---,-18.52,-61.02,61.36,-59.48
10339167,---,-19.14,31.59,-66.79,-25.33
10339168,---,1.25,27.76,-43.35,20.97
10339169,---,16.88,63.74,-42.73,27.63
10339170,---,-54.16,-35.97,-85.66,-46.31
10339171,---,54.57,-84.86,18.58,99.53
10339172,---,-71.28,-89.83,-51.04,-65.71
10339173,---,26.40,58.32,-2.72,12.54
10339174,---,-93.86,-99.04,-66.50,-93.14
10339175,---,-29.93,-57.18,-15.88,-17.09
10339176,---,35.59,1.10,78.45,26.30
10339177,---,-35.75,-76.26,4.98,-6.63
10339178,---,-21.60,-7.23,1.67,-75.74
10339179,---,40.47,91.59,-17.50,-2.92
10339180,---,71.68,75.36,75.29,61.70
10339181,---,-58.44,-39.12,-62.16,-72.02
10339182,---,27.22,33.51,-11.29,60.02
10339183,---,-27.31,-12.13,-27.73,-47.13
10339184,---,77.86,91.31,58.70,73.25
10339185,---,-96.98,-59.44,-99.66,-99.54
10339186,---,-66.28,-88.32,-25.14,-83.42
10339187,---,9.08,-87.01,89.81,7.25
10339188,---,-7.02,23.26,14.03,-54.02
10339189,---,53.46,85.18,-22.60,63.00
10339190,---,-15.61,4.21,-44.54,-4.76
10339191,---,-82.41,-86.94,-74.70,-84.20
10339192,---,46.30,86.13,18.14,18.97
10339193,---,3.74,-31.52,79.97,-52.42
10339194,---,91.74,95.09,99.89,3.07
