Probeset_ID,Gene Symbol,MF SP,Sample_,Sample_,Sample_
10338644,---,-47.24,-38.74,-49.42,-52.59
10338645,---,4.19,-1.45,10.63,8.90
10338646,---,88.93,69.88,97.85,80.22
10338647,---,39.03,77.96,20.56,4.07
10338648,---,91.11,98.71,60.94,92.58
10338649,---,-24.98,-93.86,-13.76,-7.40
10338650,---,-2.62,25.82,-67.48,45.60
10338651,---,85.54,97.56,43.84,81.02
10338652,---,34.74,21.93,46.48,35.26
10338653,---,84.33,67.19,96.15,77.11
10338654,---,-69.04,-88.97,-13.30,-63.23
10338655,---,46.52,-2.39,79.85,48.14
10338656,---,31.48,-23.37,74.25,15.34
10338657,---,-0.98,-18.56,-27.00,48.13
10338658,---,79.29,97.42,65.33,39.17
10338659,---,72.05,79.32,74.72,55.78
10338660,---,-52.59,-73.53,-31.88,-52.53
10338661,---,-1.32,-38.47,22.03,20.46
10338662,---,-2.11,40.54,-28.12,-7.00
10338663,---,22.45,7.72,13.79,41.26
10338664,---,35.56,9.70,84.03,24.17
10338665,---,-33.66,-56.11,-11.94,-29.01
10338666,---,97.89,98.84,93.63,99.01
10338667,---,-22.80,-11.27,-27.57,-29.55
10338668,---,14.87,53.59,27.73,-23.71
10338669,---,-33.54,-59.42,-4.62,-55.68
10338670,---,13.88,64.36,-1.95,-21.39
10338671,---,97.23,98.81,94.39,96.99
10338672,---,84.25,89.28,74.12,87.03
10338673,---,91.27,96.29,81.86,91.57
10338674,---,17.12,6.33,37.34,18.92
10338675,---,62.51,66.10,69.46,48.02
10338676,---,-13.46,-15.59,-46.32,23.16
10338677,---,35.86,50.50,59.43,-12.98
10338678,---,52.23,96.85,-78.40,66.76
10338679,---,-14.75,-42.69,1.87,-8.56
10338680,---,58.38,61.97,17.07,81.31
10338681,---,-48.66,-39.51,-34.55,-62.53
10338682,---,75.69,43.03,88.21,82.95
10338683,---,12.11,-26.65,41.69,15.01
10338684,---,89.67,95.97,86.54,80.94
10338685,---,26.07,15.65,30.94,29.86
10338686,---,68.11,58.06,71.22,72.92
10338687,---,7.25,-57.27,60.99,15.77
10338688,---,33.26,45.28,39.14,13.91
10338689,---,-18.11,56.53,-47.09,-55.23
10338690,---,-4.07,-27.10,1.88,18.24
10338691,---,-33.51,-29.91,-58.18,-15.66
10338692,---,76.02,87.37,96.05,-18.06
10338693,---,94.87,72.12,97.55,98.44
10338694,---,58.74,43.32,-13.55,92.90
10338695,---,97.93,89.17,99.75,97.36
10338696,---,45.80,74.48,70.14,-33.61
10338697,---,-52.62,-42.85,-38.19,-79.25
10338698,---,-38.02,-61.78,-90.65,54.70
10338699,---,-89.99,-91.75,-83.93,-93.67
10338700,---,94.96,94.29,92.62,96.87
10338701,---,-8.78,37.43,-57.27,2.04
10338702,---,94.05,90.01,97.22,92.79
10338703,---,-5.67,-3.45,-32.30,27.60
10338704,---,90.49,70.90,96.87,89.53
10338705,---,3.45,32.29,-18.53,-1.46
10338706,---,-20.82,-18.38,-4.54,-41.48
10338707,---,47.77,45.09,28.79,64.34
10338708,---,-20.85,-36.29,2.43,-26.68
10338709,---,97.74,87.57,99.89,97.91
10338710,---,-0.77,-34.07,63.13,-19.86
10338711,---,23.79,51.01,16.56,-0.99
10338712,---,-80.47,-91.17,-61.78,-73.03
10338713,---,88.39,96.86,79.67,81.87
10338714,---,38.65,58.44,62.76,-15.94
10338715,---,40.29,17.56,76.99,8.35
10338716,---,99.10,99.58,98.23,99.16
10338717,---,-39.14,-78.41,-41.88,27.49
10338718,---,-24.18,-1.56,-52.92,-16.49
10338719,---,9.88,76.32,-31.95,-22.48
10338720,---,86.11,91.14,79.57,84.28
10338721,---,-51.71,-33.10,-39.80,-84.02
10338722,---,32.77,7.90,33.24,54.36
10338723,---,97.51,99.05,94.58,95.96
10338724,---,-39.17,-56.28,6.33,-60.22
10338725,---,1.14,-26.87,19.81,13.95
10338726,---,-19.32,-13.96,-7.07,-38.05
10338727,---,67.69,73.51,74.70,54.22
10338728,---,-50.77,-54.46,-54.05,-43.64
10338729,---,54.41,-11.23,92.88,26.78
10338730,---,8.27,-9.93,14.92,14.92
10338731,---,-4.76,42.42,28.96,-68.88
10338732,---,92.16,94.49,75.55,96.38
10338733,---,96.81,96.29,92.46,98.93
10338734,---,97.22,99.36,92.62,95.14
10338735,---,-62.52,-52.98,-92.97,-38.96
10338736,---,87.72,98.81,57.89,80.85
10338737,---,72.85,78.09,63.06,75.50
10338738,---,10.16,73.44,-33.01,-25.89
10338739,---,68.29,89.07,-18.33,87.28
10338740,---,42.41,23.30,60.87,34.54
10338741,---,20.78,33.31,-0.53,26.70
10338742,---,72.92,93.41,28.91,73.90
10338743,---,47.66,83.73,-3.31,20.87
10338744,---,97.52,95.23,98.78,96.85
10338745,---,97.54,83.82,99.83,97.17
10338746,---,82.80,87.52,84.98,73.93
10338747,---,69.56,95.91,22.75,51.63
10338748,---,76.55,94.70,41.70,73.45
10338749,---,63.07,85.08,11.15,70.71
10338750,---,29.32,59.69,51.79,-33.20
10338751,---,-25.65,-11.80,-1.94,-60.46
10338752,---,85.25,76.18,92.17,83.60
10338753,---,-18.92,39.25,-46.94,-54.71
10338754,---,74.59,86.92,49.68,78.15
10338755,---,-49.05,-79.52,-17.72,-56.00
10338756,---,77.51,60.89,90.24,73.96
10338757,---,8.21,65.01,-36.32,-5.42
10338758,---,90.60,90.16,91.71,90.13
10338759,---,52.27,50.14,41.60,66.57
10338760,---,30.39,16.35,50.20,27.63
10338761,---,-68.26,-66.65,-84.00,-49.45
10338762,---,-33.74,61.19,-99.57,31.55
10338763,---,-86.28,-96.38,-76.61,-66.62
10338764,---,30.43,-21.29,69.01,35.62
10338765,---,30.28,22.95,52.04,10.98
10338766,---,98.36,97.72,99.52,95.95
10338767,---,-31.26,-68.27,-13.02,-26.79
10338768,---,99.06,97.05,99.86,99.14
10338769,---,59.70,84.16,17.29,65.82
10338770,---,19.63,77.37,1.30,-39.94
10338771,---,44.98,-23.90,76.43,64.05
10338772,---,-7.43,-34.97,19.46,-11.72
10338773,---,30.98,15.16,41.97,39.05
10338774,---,25.17,-2.57,23.76,50.49
10338775,---,94.80,96.18,99.18,46.24
10338776,---,97.67,99.64,96.11,94.19
10338777,---,81.32,95.67,-5.87,86.30
10338778,---,81.38,65.73,98.26,30.92
10338779,---,-78.17,-89.93,-10.01,-90.11
10338780,---,-26.47,29.62,-79.02,-14.51
10338781,---,87.53,69.27,98.45,73.98
10338782,---,-25.14,-27.16,-47.45,3.26
10338783,---,-23.66,23.07,-42.82,-41.32
10338784,---,-8.24,-2.48,46.14,-59.52
10338785,---,57.66,73.95,69.47,-2.36
10338786,---,93.19,77.66,92.44,99.11
10338787,---,33.87,37.26,-5.19,62.80
10338788,---,85.16,89.53,87.83,76.45
10338789,---,-45.73,-14.84,-64.11,-58.72
10338790,---,66.46,79.72,52.39,64.77
10338791,---,23.07,-69.42,37.26,89.59
10338792,---,46.05,45.27,55.29,36.86
10338793,---,93.01,89.08,97.06,87.91
10338794,---,6.01,-23.76,51.10,-8.26
10338795,---,-93.48,-78.23,-97.02,-96.63
10338796,---,60.76,77.27,30.68,65.74
10338797,---,45.79,33.60,46.39,56.02
10338798,---,32.28,-1.04,74.50,-4.45
10338799,---,85.37,92.32,84.07,77.05
10338800,---,91.21,95.01,89.51,88.44
10338801,---,74.70,97.38,-3.58,68.28
10338802,---,-79.70,-91.06,-67.47,-75.73
10338803,---,67.34,47.91,89.21,52.80
10338804,---,89.67,98.98,73.73,74.85
10338805,---,92.27,94.29,86.82,92.93
10338806,---,37.75,41.50,50.28,13.87
10338807,---,50.39,70.36,6.67,55.86
10338808,---,89.21,77.52,96.31,87.60
10338809,---,94.67,91.94,90.89,97.69
10338810,---,92.91,23.87,99.69,97.06
10338811,---,7.67,1.69,7.96,14.86
10338812,---,-20.10,-69.36,28.47,-19.47
10338813,---,26.87,70.75,-3.76,-2.76
10338814,---,79.10,98.52,32.02,55.35
10338815,---,-0.69,-34.70,8.74,16.98
10338816,---,48.89,54.97,49.95,41.02
10338817,---,84.13,90.83,86.69,69.51
10338818,---,75.26,68.97,72.14,82.04
10338819,---,73.84,86.59,63.38,64.78
10338820,---,91.87,81.19,98.43,83.25
10338821,---,80.11,77.53,92.63,62.81
10338822,---,95.14,92.67,98.06,90.80
10338823,---,42.70,62.02,-21.72,64.78
10338824,---,51.78,52.64,47.03,55.05
10338825,---,44.49,-82.76,88.07,78.58
10338826,---,98.58,95.60,99.06,99.50
10338827,---,-1.93,-15.67,-29.99,51.34
10338828,---,98.25,96.10,99.43,97.96
10338829,---,35.42,1.04,71.84,25.32
10338830,---,-2.88,-43.96,19.80,3.76
10338831,---,20.41,49.40,-6.79,13.87
10338832,---,-38.21,-44.87,-25.02,-46.04
10338833,---,74.45,70.44,82.79,68.34
10338834,---,85.60,88.82,51.82,94.11
10338835,---,-93.62,-96.59,-82.58,-93.73
10338836,---,-63.78,-75.00,-51.38,-66.95
10338837,---,-58.30,-80.39,-35.11,-49.93
10338838,---,-4.64,-13.99,-24.80,32.10
10338839,---,79.21,65.71,92.57,66.98
10338840,---,90.71,88.95,96.13,83.02
10338841,---,-15.10,-47.51,-6.41,11.15
10338842,---,-35.38,-10.77,-27.52,-71.16
10338843,---,93.82,88.80,98.30,89.26
10338844,---,-35.83,-32.03,-94.82,15.65
10338845,---,42.17,56.26,29.80,40.06
10338846,---,83.52,52.85,99.00,63.27
10338847,---,-54.85,-63.23,-29.02,-68.05
10338848,---,75.98,90.00,69.01,57.37
10338849,---,90.93,90.44,93.00,89.47
10338850,---,-46.13,-81.90,-38.24,-17.30
10338851,---,98.67,90.02,99.57,99.70
10338852,---,-4.07,9.11,-32.78,10.59
10338853,---,-56.62,-85.07,17.98,-63.89
10338854,---,11.64,16.90,19.88,-2.64
10338855,---,66.42,15.99,73.83,86.94
10338856,---,-88.95,-76.75,-89.44,-95.31
10338857,---,-23.40,-30.64,40.32,-75.26
10338858,---,18.11,-39.68,59.45,31.53
10338859,---,87.94,78.01,86.74,94.84
10338860,---,-2.90,-20.73,-10.24,40.65
10338861,---,82.77,80.13,89.52,75.23
10338862,---,98.38,97.32,99.03,97.67
10338863,---,86.20,85.95,94.96,60.89
10338864,---,51.38,-21.70,90.66,50.04
10338865,---,-73.71,-70.22,-64.83,-83.67
10338866,---,45.49,22.62,72.03,35.11
10338867,---,99.86,99.78,99.89,99.84
10338868,---,40.18,-9.41,68.45,46.24
10338869,---,73.39,84.68,94.04,-6.16
10338870,---,18.28,29.99,5.80,18.86
10338871,---,62.83,83.65,-33.46,83.33
10338872,---,41.54,-3.23,79.12,29.93
10338873,---,74.97,75.25,82.10,65.25
10338874,---,-24.81,-53.89,-25.05,8.40
10338875,---,25.07,36.70,9.03,28.50
10338876,---,7.68,-21.28,31.26,7.95
10338877,---,69.51,61.13,70.65,75.55
10338878,---,-59.74,-68.71,-28.25,-85.41
10338879,---,96.04,96.54,98.11,90.20
10338880,---,-48.28,-81.88,-21.23,-30.49
10338881,---,78.02,95.42,35.76,80.96
10338882,---,82.79,91.06,75.43,78.05
10338883,---,45.64,47.47,62.59,20.39
10338884,---,64.71,64.78,71.55,57.20
10338885,---,-30.25,-49.46,-5.72,-35.65
10338886,---,96.47,97.18,92.71,97.65
10338887,---,97.25,98.95,94.95,95.58
10338888,---,82.81,80.54,96.76,38.78
10338889,---,62.78,44.56,70.12,69.22
10338890,---,-79.47,-89.58,-73.80,-70.06
10338891,---,-11.21,-40.63,-22.07,35.88
10338892,---,43.65,-3.11,10.21,82.14
10338893,---,41.07,78.69,-19.44,41.86
10338894,---,66.76,78.41,47.06,68.28
10338895,---,71.89,77.24,42.29,86.94
10338896,---,70.70,55.19,83.42,69.62
10338897,---,5.78,-22.27,61.13,-18.36
10338898,---,-7.42,-5.95,-14.00,-3.42
10338899,---,31.12,58.80,-18.55,52.62
10338900,---,-10.17,-33.45,-13.72,23.83
10338901,---,61.01,67.39,21.01,79.85
10338902,---,20.80,10.11,34.55,15.24
10338903,---,-6.12,-9.47,10.30,-15.94
10338904,---,81.18,78.67,92.31,65.09
10338905,---,33.27,36.43,61.97,-7.02
10338906,---,-26.73,-55.57,4.60,-24.01
10338907,---,92.09,92.98,91.27,91.90
10338908,---,4.63,22.72,-9.69,7.81
10338909,---,24.87,35.05,-86.51,93.70
10338910,---,-54.41,-74.41,-8.59,-58.36
10338911,---,86.92,75.55,97.87,77.76
10338912,---,-2.04,-25.08,37.56,-3.85
10338913,---,-19.74,11.31,-84.08,32.76
10338914,---,28.78,80.76,-27.87,9.04
10338915,---,-43.67,-56.24,-64.36,-16.60
10338916,---,32.18,15.63,64.43,-2.15
10338917,---,59.81,41.47,15.09,92.19
10338918,---,-51.12,-24.92,-47.71,-74.91
10338919,---,9.27,-28.40,-36.95,79.09
10338920,---,33.10,6.77,68.07,50.09
10338921,---,97.82,99.19,91.12,98.80
10338922,---,53.45,64.37,-5.49,73.21
10338923,---,24.07,35.70,27.79,7.49
10338924,---,98.20,99.31,98.09,95.44
10338925,---,97.48,98.20,98.32,95.42
10338926,---,62.12,28.34,93.34,22.83
10338927,---,-30.74,-38.96,6.88,-54.23
10338928,---,72.79,83.96,75.13,53.19
10338929,---,46.84,83.98,-5.92,29.30
10338930,---,97.37,87.98,98.93,98.06
10338931,---,40.84,-54.16,90.22,51.64
10338932,---,-17.32,-28.84,-29.51,7.84
10338933,---,-8.59,-20.74,-1.56,-5.81
10338934,---,31.90,87.65,-66.61,8.34
10338935,---,-15.20,-18.78,-15.20,-12.00
10338936,---,76.50,74.62,62.66,88.25
10338937,---,-9.94,-43.35,-9.60,19.44
10338938,---,97.12,92.87,99.71,95.07
10338939,---,94.30,81.66,98.47,95.87
10338940,---,42.66,79.96,46.18,-24.70
10338941,---,56.34,32.02,66.51,63.51
10338942,---,50.42,24.79,81.40,38.10
10338943,---,-56.90,-61.21,-65.63,-43.23
10338944,---,32.39,-0.29,-31.09,86.65
10338945,---,57.23,38.78,71.59,57.83
10338946,---,69.22,50.42,93.42,40.30
10338947,---,-51.95,-29.76,-76.87,-43.05
10338948,---,96.91,95.18,94.62,99.16
10338949,---,29.50,22.59,79.06,-33.30
10338950,---,0.35,24.65,-11.88,1.11
10338951,---,62.13,71.36,70.72,42.00
10338952,---,91.00,15.15,98.84,98.23
10338953,---,-17.45,-26.67,-4.83,-24.03
10338954,---,-17.24,-56.06,0.34,7.14
10338955,---,-33.83,-25.02,-54.95,-25.02
10338956,---,42.08,-49.53,87.78,51.78
10338957,---,-69.44,-52.60,-68.65,-84.84
10338958,---,86.37,82.30,72.39,95.69
10338959,---,79.27,79.93,83.50,73.82
10338960,---,45.65,-97.13,64.56,95.50
10338961,---,-38.02,-58.62,-18.10,-36.23
10338962,---,-24.27,-29.23,-27.46,-16.80
10338963,---,33.84,76.81,-13.37,-0.92
10338964,---,-64.11,18.27,-94.76,-69.08
10338965,---,90.64,98.18,84.01,80.92
10338966,---,76.36,77.18,72.56,78.73
10338967,---,65.14,90.14,59.79,16.17
10338968,---,31.55,33.12,-28.76,75.45
10338969,---,98.67,97.49,99.86,96.73
10338970,---,-28.63,19.87,-53.36,-46.02
10338971,---,95.71,94.49,86.99,99.16
10338972,---,12.59,-9.17,27.65,17.23
10338973,---,-40.37,-65.35,-47.25,-5.38
10338974,---,-27.66,-72.42,1.52,0.27
10338975,---,93.57,86.92,79.80,98.80
10338976,---,61.03,43.03,71.23,65.75
10338977,---,97.88,98.78,91.59,98.61
10338978,---,97.89,98.20,98.27,96.73
10338979,---,94.77,95.36,95.86,91.23
10338980,---,57.55,50.00,67.75,54.34
10338981,---,49.59,23.42,66.64,54.64
10338982,---,-11.94,-15.70,-1.89,-20.13
10338983,---,27.80,87.87,-66.57,38.40
10338984,---,25.99,0.50,64.31,24.88
10338985,---,-6.72,-3.57,-14.07,-6.03
10338986,---,-25.37,-4.61,-51.13,-42.55
10338987,---,-53.56,-84.46,14.80,-51.58
10338988,---,6.20,-19.63,28.04,11.62
10338989,---,93.13,83.85,97.63,92.37
10338990,---,25.51,4.40,-56.75,91.34
10338991,---,8.27,4.64,-8.08,30.12
10338992,---,81.79,80.34,73.25,89.36
10338993,---,65.44,95.12,-7.52,61.62
10338994,---,98.77,98.39,98.68,99.06
10338995,---,59.83,25.51,58.66,79.58
10338996,---,46.87,78.59,20.68,20.24
10338997,---,79.03,92.62,70.10,65.59
10338998,---,21.24,73.82,-38.00,11.27
10338999,---,53.13,77.56,-4.74,71.62
10339000,---,43.09,19.78,60.83,40.25
10339001,---,15.03,21.49,15.88,7.31
10339002,---,92.64,96.34,45.24,98.21
10339003,---,64.26,68.12,57.15,67.65
10339004,---,77.12,12.33,96.75,58.58
10339005,---,15.24,-11.26,0.48,53.40
10339006,---,1.20,-72.51,51.74,48.07
10339007,---,92.18,53.58,98.14,95.98
10339008,---,12.85,90.72,-86.74,10.07
10339009,---,94.55,90.13,97.90,93.62
10339010,---,-10.48,-21.60,-22.02,16.05
10339011,---,45.60,39.00,66.55,22.25
10339012,---,-31.80,-22.79,-9.78,-60.98
10339013,---,35.33,44.35,50.35,6.04
10339014,---,97.65,94.86,99.50,94.51
10339015,---,96.90,97.62,95.19,97.28
10339016,---,-41.06,-51.70,-36.41,-35.62
10339017,---,36.26,11.16,-0.72,77.60
10339018,---,80.86,81.06,93.86,54.18
10339019,---,2.70,49.05,-5.76,-14.80
10339020,---,60.53,40.70,94.31,-13.75
10339021,---,23.89,79.26,-62.73,34.64
10339022,---,81.44,89.18,57.17,89.08
10339023,---,14.83,-25.37,44.26,24.30
10339024,---,91.24,69.66,95.36,96.61
10339025,---,27.93,25.36,39.71,18.24
10339026,---,60.69,66.88,27.64,76.70
10339027,---,31.85,39.60,32.88,23.57
10339028,---,-29.87,-90.31,-0.15,41.69
10339029,---,4.68,10.07,-22.33,30.49
10339030,---,-94.53,-97.73,-83.17,-93.19
10339031,---,56.39,74.58,-19.49,82.90
10339032,---,-1.16,-76.92,85.51,-20.73
10339033,---,21.64,-11.52,42.32,31.73
10339034,---,-58.22,-15.06,-97.04,-42.02
10339035,---,-20.51,-16.36,-13.20,-33.71
10339036,---,42.79,13.45,71.80,49.49
10339037,---,-60.70,-70.03,-11.64,-89.29
10339038,---,29.99,1.71,43.72,41.19
10339039,---,7.79,18.48,-60.39,66.26
10339040,---,6.75,37.75,-15.28,-0.41
10339041,---,70.42,57.39,79.99,69.61
10339042,---,-55.22,-52.48,-56.52,-57.17
10339043,---,92.06,83.96,96.06,94.23
10339044,---,44.97,69.80,37.20,13.47
10339045,---,19.74,-29.74,19.83,60.17
10339046,---,90.96,83.12,88.43,95.69
10339047,---,-12.12,-78.37,33.89,10.88
10339048,---,-9.22,-11.36,-4.61,-11.59
10339049,---,93.74,98.44,88.53,87.83
10339050,---,84.20,85.64,83.42,83.73
10339051,---,75.37,57.88,83.87,79.28
10339052,---,89.44,95.80,75.16,89.79
10339053,---,67.88,33.69,86.47,57.51
10339054,---,99.33,98.42,99.66,99.33
10339055,---,74.02,62.00,81.22,76.07
10339056,---,94.80,89.21,98.53,95.29
10339057,---,34.20,66.98,12.91,10.31
10339058,---,-19.38,-3.96,-18.69,-38.33
10339059,---,45.59,20.85,69.04,38.65
10339060,---,96.78,96.00,98.79,93.99
10339061,---,65.70,83.81,32.75,68.54
10339062,---,-28.43,-63.32,-5.36,4.17
10339063,---,83.81,-7.05,91.58,96.86
10339064,---,-84.20,-87.53,-79.79,-84.01
10339065,---,34.51,13.99,43.15,56.07
10339066,---,-14.17,-30.27,50.93,-57.45
10339067,---,97.44,97.98,94.03,98.61
10339068,---,85.48,97.53,42.40,85.71
10339069,---,43.63,71.18,-28.03,65.40
10339070,---,-5.45,-62.76,25.39,16.35
10339071,---,-72.43,-55.78,-80.70,-78.05
10339072,---,69.41,78.83,79.37,45.14
10339073,---,77.12,84.21,60.37,81.35
10339074,---,2.22,-58.34,-27.97,83.51
10339075,---,40.50,15.10,48.29,53.96
10339076,---,81.09,31.18,89.33,92.47
10339077,---,0.47,-3.24,6.58,-0.55
10339078,---,-37.70,-69.97,-30.73,-12.05
10339079,---,40.68,32.15,-1.33,78.19
10339080,---,95.29,99.89,87.83,91.70
10339081,---,78.07,90.44,45.84,79.53
10339082,---,65.27,67.96,64.11,63.39
10339083,---,80.35,69.68,94.31,67.68
10339084,---,-8.83,-4.87,-16.10,-6.56
10339085,---,-4.96,61.32,-40.53,-13.72
10339086,---,84.17,79.98,86.16,86.60
10339087,---,33.49,80.85,-9.94,6.67
10339088,---,-11.77,-16.26,51.83,-74.17
10339089,---,50.27,-35.18,81.65,67.84
10339090,---,73.34,64.48,92.93,40.09
10339091,---,10.32,-19.02,10.36,44.52
10339092,---,76.99,28.04,93.23,81.09
10339093,---,49.83,69.99,46.34,33.15
10339094,---,97.26,91.47,99.43,97.26
10339095,---,-7.09,-94.25,66.51,-2.02
10339096,---,-12.95,-18.19,-15.84,-7.29
10339097,---,30.83,-9.66,59.56,30.69
10339098,---,44.37,13.59,55.53,56.37
10339099,---,92.31,93.26,94.27,88.25
10339100,---,-4.04,-26.09,9.57,11.06
10339101,---,-91.76,-94.06,-88.91,-91.84
10339102,---,-29.32,-26.09,-39.38,-22.98
10339103,---,17.89,15.99,-1.49,37.78
10339104,---,76.95,90.10,31.69,80.84
10339105,---,-45.94,-84.66,-53.23,-16.03
10339106,---,-59.92,-74.95,-40.54,-59.59
10339107,---,8.77,20.46,2.70,0.29
10339108,---,79.48,83.45,65.82,84.54
10339109,---,97.59,95.55,99.13,93.67
10339110,---,-13.57,71.88,-88.31,-0.72
10339111,---,-25.33,-0.58,10.31,-96.46
10339112,---,-12.71,66.08,-66.56,-36.25
10339113,---,24.08,-1.16,-5.63,67.75
10339114,---,17.70,63.29,-0.43,-18.13
10339115,---,-41.33,52.12,-96.97,-38.35
10339116,---,3.28,-9.35,29.79,-5.94
10339117,---,32.56,65.62,-27.93,47.18
10339118,---,19.97,15.51,38.90,3.57
10339119,---,-20.48,-20.80,-25.87,-14.03
10339120,---,99.13,98.83,99.62,98.61
10339121,---,67.84,92.31,63.39,12.93
10339122,---,-9.70,-76.95,75.20,-30.89
10339123,---,-25.03,22.41,-72.49,-7.41
10339124,---,94.02,89.09,97.82,89.76
10339125,---,10.66,77.28,-57.90,8.91
10339126,---,85.42,87.61,95.15,55.58
10339127,---,-46.32,-64.02,5.89,-71.72
10339128,---,94.81,87.46,93.12,98.43
10339129,---,-50.95,-82.58,-16.45,-42.57
10339130,---,85.43,91.82,77.63,84.47
10339131,---,67.07,43.84,69.06,81.29
10339132,---,95.53,73.07,99.66,96.28
10339133,---,96.67,95.45,98.97,94.61
10339134,---,10.81,-1.46,33.38,-1.57
10339135,---,-31.38,-79.54,-15.66,-2.77
10339136,---,98.53,98.03,99.59,95.19
10339137,---,33.59,45.87,62.22,-12.09
10339138,---,88.83,90.23,94.47,78.70
10339139,---,15.39,6.47,35.80,13.92
10339140,---,14.72,1.45,51.83,-1.49
10339141,---,36.69,88.21,-61.76,48.38
10339142,---,-0.28,-54.64,83.04,-37.85
10339143,---,38.07,-15.19,52.83,68.24
10339144,---,-6.93,-70.10,55.67,-1.41
10339145,---,66.85,62.18,60.17,76.89
10339146,---,-23.43,-4.29,18.80,-78.32
10339147,---,-0.22,-1.93,6.37,-0.34
10339148,---,6.92,-41.93,18.01,47.40
10339149,---,92.68,93.25,90.18,94.29
10339150,---,3.65,-33.61,-15.74,55.83
10339151,---,-46.23,-3.26,-69.11,-65.93
10339152,---,50.49,70.94,57.46,0.91
10339153,---,-60.16,-80.51,-49.93,-27.01
10339154,---,0.73,17.80,-12.01,14.65
10339155,---,57.07,22.18,77.14,59.36
10339156,---,28.40,13.38,43.48,36.03
10339157,---,29.25,58.71,37.80,-14.18
10339158,---,40.24,55.83,53.61,4.48
10339159,---,93.45,88.51,98.05,89.01
10339160,---,-10.92,34.70,-16.84,-40.89
10339161,---,71.81,43.53,78.53,79.47
10339162,---,69.81,62.24,78.55,67.32
10339163,---,58.44,45.69,34.35,87.56
10339164,---,-6.37,17.33,-3.66,-26.86
10339165,---,-72.47,-91.58,-55.48,-39.48
10339166,---,43.15,41.57,65.28,15.87
10339167,---,71.09,87.39,54.12,62.18
10339168,---,95.23,97.36,91.64,94.66
10339169,---,39.48,89.02,-18.42,-15.82
10339170,---,-5.53,-1.08,27.13,-42.16
10339171,---,27.05,77.87,32.27,-36.75
10339172,---,95.26,91.23,93.38,98.90
10339173,---,-18.85,14.45,-17.49,-54.35
10339174,---,-39.43,-84.65,51.43,-50.54
10339175,---,-10.80,-5.17,8.36,-37.05
10339176,---,40.47,34.29,52.04,33.72
10339177,---,22.66,30.12,19.62,18.51
10339178,---,72.10,28.35,82.70,85.88
10339179,---,-35.18,29.80,-34.31,-81.91
10339180,---,86.15,93.82,82.80,72.98
10339181,---,-0.04,21.36,9.61,-14.47
10339182,---,-4.70,26.59,-3.57,-26.29
10339183,---,-13.58,56.36,-58.67,-37.62
10339184,---,42.26,40.40,72.51,-3.35
10339185,---,-93.29,-97.65,-88.38,-90.82
10339186,---,-29.01,-30.76,-42.41,-16.45
10339187,---,23.52,-47.90,68.47,46.06
10339188,---,96.70,95.94,96.34,97.45
10339189,---,11.71,30.13,-7.71,16.17
10339190,---,-7.68,40.72,-0.10,-53.75
10339191,---,-31.60,-31.33,-37.78,-25.36
10339192,---,-50.20,-53.15,-31.89,-61.09
10339193,---,65.94,89.68,45.43,45.94
10339194,---,56.23,5.47,76.44,67.34
10339195,---,94.06,85.18,98.39,91.12
10339196,---,-1.45,-16.90,24.19,-1.90
10339197,---,66.95,15.79,88.04,63.05
10339198,---,61.20,53.07,77.59,47.49
10339199,---,-18.52,-33.73,27.69,-49.34
10339200,---,60.49,75.04,30.06,67.12
10339201,---,85.85,77.63,96.46,69.51
10339202,---,95.24,98.32,72.74,98.48
10339203,---,47.58,61.50,63.11,12.91
10339204,---,71.95,84.88,79.61,31.98
10339205,---,76.57,85.98,66.69,74.14
10339206,---,85.35,91.20,66.11,91.35
10339207,---,-14.56,-7.88,-51.25,17.65
10339208,---,22.15,31.66,14.44,18.77
10339209,---,20.35,34.23,-10.29,39.58
10339210,---,74.46,43.30,89.17,78.86
10339211,---,-76.64,-94.50,-85.56,-30.78
10339212,---,31.11,-32.36,59.35,52.21
10339213,---,88.59,80.35,98.26,68.08
10339214,---,-86.37,-88.86,-74.40,-92.04
10339215,---,96.22,98.05,97.46,90.77
10339216,---,36.35,14.96,58.35,37.64
10339217,---,26.14,76.37,-38.67,21.42
10339218,---,-9.99,11.79,-2.24,-40.84
10339219,---,32.12,25.40,24.28,44.67
10339220,---,10.69,-11.76,76.09,-38.76
10339221,---,18.98,6.08,47.49,20.11
10339222,---,12.27,-2.62,-6.04,45.72
10339223,---,46.16,60.08,27.10,49.18
10339224,---,-57.48,-83.95,-26.93,-43.34
10339225,---,9.41,22.01,12.87,-12.11
10339226,---,24.21,0.33,63.16,-3.84
10339227,---,59.55,49.57,58.46,69.86
10339228,---,84.22,72.18,93.26,79.19
10339229,---,45.72,-27.63,78.35,60.83
10339230,---,84.15,84.58,91.09,68.20
10339231,---,33.36,-31.39,54.24,66.36
10339232,---,-25.94,18.45,-44.61,-47.96
10339233,---,48.88,12.15,74.94,47.99
10339234,---,52.94,19.32,-9.81,92.35
