Probeset_ID,Gene Symbol,DCLuLN CD103+,Sample_,Sample_,Sample_
10338632,---,68.93,95.31,43.17,35.02
10338633,---,48.05,67.41,57.02,16.16
10338634,---,20.08,-4.68,-20.51,73.08
10338635,---,-56.85,-77.23,-48.41,-40.43
10338636,---,44.15,22.44,83.33,-1.11
10338637,---,19.25,82.18,1.78,-51.09
10338638,---,-55.19,2.45,-74.39,-76.42
10338639,---,65.26,60.24,74.27,60.89
10338640,---,-26.35,38.28,-23.16,-92.17
10338641,---,0.04,-12.20,45.24,-20.14
10338642,---,46.20,55.19,36.21,46.20
10338643,---,-15.59,-1.82,48.29,-82.04
10338644,---,-79.91,-75.38,-55.56,-97.71
10338645,---,-7.21,-8.94,-2.10,-9.84
10338646,---,-31.69,-52.31,46.62,-69.15
10338647,---,-35.26,13.72,-25.59,-84.70
10338648,---,44.34,24.83,47.99,56.82
10338649,---,-56.60,-75.50,-42.70,-54.15
10338650,---,27.64,6.01,10.34,61.65
10338651,---,60.24,53.86,64.62,62.46
10338652,---,-1.53,85.60,-64.36,-44.03
10338653,---,69.28,76.20,88.77,20.18
10338654,---,-88.05,-86.03,-91.60,-85.74
10338655,---,-10.38,-60.04,38.11,-7.67
10338656,---,-15.38,-65.45,68.25,-46.09
10338657,---,-18.11,0.68,-51.15,-0.82
10338658,---,74.61,77.89,72.62,73.51
10338659,---,54.41,73.76,65.90,3.04
10338660,---,10.05,9.15,63.92,-43.37
10338661,---,45.20,19.90,63.54,46.81
10338662,---,80.85,86.39,85.23,69.76
10338663,---,76.57,73.51,43.96,93.68
10338664,---,-10.24,0.29,2.52,-33.36
10338665,---,-24.25,-46.88,-22.10,3.38
10338666,---,25.38,23.46,45.91,6.88
10338667,---,-18.83,-77.88,49.08,-20.12
10338668,---,-58.82,-54.91,-44.96,-75.68
10338669,---,-75.27,-89.25,-49.38,-82.42
10338670,---,27.99,75.33,-5.13,-5.58
10338671,---,15.99,0.75,-11.04,53.03
10338672,---,51.19,38.25,63.47,46.23
10338673,---,93.22,94.32,91.89,93.52
10338674,---,2.16,2.72,4.78,0.22
10338675,---,-45.30,-91.72,-25.10,15.30
10338676,---,-34.36,-83.45,-24.40,-6.31
10338677,---,-5.91,43.55,-28.03,-18.38
10338678,---,-38.90,-75.78,14.66,-44.25
10338679,---,-6.49,-44.61,60.03,-30.41
10338680,---,44.67,44.09,75.31,-0.60
10338681,---,-55.13,-59.37,-32.12,-63.26
10338682,---,39.70,54.93,27.84,34.91
10338683,---,28.89,26.53,36.97,24.10
10338684,---,81.73,89.86,77.39,74.97
10338685,---,5.41,-24.24,36.58,17.50
10338686,---,-8.49,14.87,-0.18,-37.24
10338687,---,-59.88,-7.50,-58.38,-85.73
10338688,---,84.68,92.45,85.93,69.91
10338689,---,15.45,30.56,27.64,-9.28
10338690,---,51.88,57.02,72.39,16.04
10338691,---,-43.39,-33.25,-71.00,-26.61
10338692,---,75.71,94.52,61.77,49.45
10338693,---,38.59,-7.85,43.80,68.71
10338694,---,-41.83,-68.34,-34.28,-21.23
10338695,---,63.68,84.47,59.29,34.97
10338696,---,-32.99,3.43,-66.44,-43.35
10338697,---,-19.37,-5.66,-60.99,-8.83
10338698,---,-5.75,56.73,-4.33,-61.52
10338699,---,-60.88,-56.73,-66.41,-59.34
10338700,---,44.78,56.65,24.41,49.27
10338701,---,-20.20,-16.12,-20.20,-24.20
10338702,---,85.32,61.14,85.90,93.92
10338703,---,-94.96,-99.10,-90.06,-87.03
10338704,---,67.48,72.06,79.21,44.43
10338705,---,-14.59,-52.47,34.01,-18.40
10338706,---,60.74,71.15,64.00,46.96
10338707,---,29.84,-63.23,69.15,65.93
10338708,---,-30.00,-53.89,-20.02,-10.61
10338709,---,-28.34,-52.89,16.62,-47.60
10338710,---,-20.95,-76.89,5.02,14.95
10338711,---,8.36,46.97,44.87,-60.02
10338712,---,-34.80,10.24,-30.78,-67.95
10338713,---,73.48,76.45,83.78,54.20
10338714,---,11.53,-5.55,41.52,-1.96
10338715,---,27.99,42.72,6.67,30.93
10338716,---,93.30,87.79,97.28,91.71
10338717,---,29.87,53.31,-38.98,63.41
10338718,---,46.22,58.69,14.06,60.11
10338719,---,-59.66,-73.10,-54.54,-49.86
10338720,---,64.15,50.01,54.45,81.99
10338721,---,-39.45,-73.10,-84.35,25.89
10338722,---,66.07,97.24,-21.74,58.72
10338723,---,42.75,0.39,24.39,79.83
10338724,---,27.38,69.81,-37.21,37.61
10338725,---,-22.51,-23.72,-12.45,-33.84
10338726,---,-4.18,39.69,-76.15,41.96
10338727,---,5.66,7.60,6.32,3.31
10338728,---,-48.68,-55.33,-35.29,-54.69
10338729,---,-29.50,-1.78,-28.77,-63.16
10338730,---,-22.02,-33.40,9.63,-44.92
10338731,---,-3.76,-11.48,-40.46,52.70
10338732,---,72.21,3.91,46.66,98.36
10338733,---,77.07,87.37,86.02,44.57
10338734,---,86.72,96.58,84.37,56.63
10338735,---,-57.23,-76.53,-73.07,-27.70
10338736,---,-31.34,-69.21,-7.73,-11.20
10338737,---,30.16,41.73,-14.44,56.33
10338738,---,43.74,22.21,8.96,81.76
10338739,---,73.69,95.75,70.77,8.82
10338740,---,65.65,57.51,67.65,71.33
10338741,---,61.54,59.10,71.20,52.32
10338742,---,-19.02,4.99,-21.96,-38.54
10338743,---,-4.87,20.43,58.82,-75.42
10338744,---,-8.21,-29.56,47.38,-32.59
10338745,---,97.17,98.45,95.76,96.80
10338746,---,10.79,-15.52,16.34,27.52
10338747,---,-1.47,-35.17,-22.18,52.82
10338748,---,82.53,92.51,65.57,84.82
10338749,---,65.86,80.04,6.63,84.27
10338750,---,43.04,43.85,58.29,24.04
10338751,---,-46.54,-43.25,-39.31,-55.34
10338752,---,8.93,-47.32,25.06,58.63
10338753,---,-23.37,-55.39,27.92,-53.13
10338754,---,23.70,32.64,2.69,35.84
10338755,---,39.16,10.79,25.74,67.41
10338756,---,55.39,79.01,54.07,24.36
10338757,---,69.86,60.93,55.63,85.38
10338758,---,50.81,40.60,75.43,29.25
10338759,---,-75.92,-99.05,-24.69,-47.91
10338760,---,-14.18,-6.14,-2.07,-29.19
10338761,---,-61.31,-47.21,-83.73,-46.44
10338762,---,-7.10,-4.90,-7.10,-9.32
10338763,---,-37.21,-59.37,27.37,-60.57
10338764,---,-18.51,-52.50,57.13,-56.94
10338765,---,21.06,-2.16,31.67,30.89
10338766,---,37.14,-56.97,79.63,67.62
10338767,---,-90.92,-97.59,-71.42,-94.88
10338768,---,22.39,12.38,61.34,-16.72
10338769,---,-45.57,-41.21,-27.51,-62.49
10338770,---,-27.50,-70.51,70.78,-73.86
10338771,---,6.02,35.87,9.78,-22.86
10338772,---,-49.07,-57.65,-39.92,-47.74
10338773,---,-66.14,-71.40,-33.16,-79.36
10338774,---,16.24,86.37,-36.22,-33.10
10338775,---,-27.06,-86.14,-11.68,27.20
10338776,---,68.16,94.55,57.06,-1.19
10338777,---,-10.73,-17.62,-13.48,-2.78
10338778,---,-26.11,37.96,13.32,-98.82
10338779,---,-94.56,-95.16,-88.33,-97.77
10338780,---,-56.50,-74.01,-52.52,-40.82
10338781,---,-26.32,-62.91,-24.27,-2.63
10338782,---,49.74,25.57,80.24,32.69
10338783,---,20.06,2.20,52.06,-0.77
10338784,---,17.71,-15.51,78.88,-30.34
10338785,---,-37.14,-88.13,-48.94,44.02
10338786,---,87.56,95.27,92.96,65.10
10338787,---,84.49,95.73,77.84,70.28
10338788,---,25.28,59.64,57.07,-49.17
10338789,---,17.26,28.24,4.61,13.68
10338790,---,30.58,-15.36,67.60,33.54
10338791,---,89.68,47.25,96.93,97.43
10338792,---,42.68,48.96,47.94,30.62
10338793,---,92.62,92.06,86.92,95.68
10338794,---,-30.50,11.09,7.37,-84.95
10338795,---,-43.28,-60.59,-42.62,-29.02
10338796,---,43.55,58.99,43.11,27.92
10338797,---,16.81,36.70,25.65,-12.53
10338798,---,-1.96,-42.54,56.45,-10.98
10338799,---,-17.97,-7.00,9.22,-54.76
10338800,---,76.99,86.03,69.26,72.58
10338801,---,82.64,92.71,80.43,63.98
10338802,---,-66.54,-60.21,-54.69,-79.52
10338803,---,-0.25,-67.63,64.48,5.33
10338804,---,82.44,81.91,70.96,90.72
10338805,---,-41.92,-25.44,-81.15,-19.11
10338806,---,-42.64,-77.76,-37.01,-14.35
10338807,---,-18.48,38.62,-56.84,-29.24
10338808,---,-56.82,-86.17,11.89,-76.83
10338809,---,-3.65,-20.22,38.44,-20.25
10338810,---,31.19,42.87,29.08,22.47
10338811,---,11.80,-7.47,47.16,4.47
10338812,---,-6.95,-65.86,32.28,4.71
10338813,---,-29.42,-1.01,-79.12,-24.58
10338814,---,66.94,74.27,27.50,81.21
10338815,---,20.15,16.98,25.67,17.35
10338816,---,65.69,73.26,74.02,40.47
10338817,---,85.49,38.85,95.93,91.25
10338818,---,11.98,27.16,70.63,-59.97
10338819,---,28.31,27.41,38.06,18.00
10338820,---,79.73,60.46,94.22,72.80
10338821,---,52.88,54.63,92.05,-25.31
10338822,---,27.98,-19.39,62.51,36.02
10338823,---,55.73,78.09,41.01,33.60
10338824,---,-18.65,7.75,-10.59,-50.12
10338825,---,66.54,77.41,83.48,21.06
10338826,---,61.57,85.21,65.58,24.53
10338827,---,-41.53,-18.86,-67.53,-35.66
10338828,---,63.21,78.38,77.59,-9.15
10338829,---,-22.05,28.58,18.77,-80.79
10338830,---,4.98,-9.94,24.04,-6.06
10338831,---,-12.05,16.03,-37.05,-12.42
10338832,---,-93.40,-97.97,-74.44,-94.76
10338833,---,16.71,-30.53,44.42,33.32
10338834,---,86.88,82.14,93.56,81.36
10338835,---,-86.17,-93.62,-68.55,-86.35
10338836,---,-52.88,-58.82,-36.22,-68.60
10338837,---,-65.05,-84.96,-37.54,-60.26
10338838,---,-51.17,-27.60,-35.95,-83.41
10338839,---,16.42,-31.02,32.98,49.76
10338840,---,68.09,81.48,89.97,-15.91
10338841,---,21.92,-18.53,45.98,28.68
10338842,---,-45.40,-51.55,-8.21,-75.56
10338843,---,97.01,95.60,95.27,98.88
10338844,---,-15.48,27.90,-46.07,-25.10
10338845,---,-0.38,-22.28,71.35,-44.88
10338846,---,5.06,11.64,33.42,-29.73
10338847,---,74.06,76.89,73.86,70.26
10338848,---,18.08,80.40,-34.06,-11.70
10338849,---,52.51,58.50,59.83,36.90
10338850,---,36.05,67.84,42.40,-15.33
10338851,---,97.17,95.74,94.05,98.94
10338852,---,37.94,71.59,29.26,0.20
10338853,---,86.39,74.75,94.76,84.50
10338854,---,-47.83,-65.73,-35.42,-36.39
10338855,---,32.22,2.09,79.63,-1.85
10338856,---,-83.27,-53.95,-85.68,-95.69
10338857,---,-48.93,-21.85,-53.64,-72.69
10338858,---,-55.12,-65.04,-55.63,-44.49
10338859,---,55.21,61.35,34.32,67.44
10338860,---,31.67,71.70,39.59,-20.01
10338861,---,75.66,76.59,65.58,82.41
10338862,---,-43.40,-57.57,-15.25,-57.33
10338863,---,45.94,12.62,64.50,51.59
10338864,---,-43.08,-9.29,-14.30,-90.64
10338865,---,-68.26,-84.35,-37.65,-72.67
10338866,---,-21.67,-0.24,-65.79,-2.29
10338867,---,94.42,91.57,97.29,93.02
10338868,---,37.28,21.34,46.16,42.18
10338869,---,45.56,1.77,60.95,57.73
10338870,---,38.02,59.37,30.74,20.87
10338871,---,59.94,78.07,0.28,71.89
10338872,---,-41.00,-82.53,8.17,-24.58
10338873,---,-40.74,1.66,-67.18,-75.88
10338874,---,-79.84,-94.19,-14.05,-92.84
10338875,---,82.57,90.03,83.24,68.53
10338876,---,-85.37,-70.53,-73.43,-98.60
10338877,---,-28.12,-18.06,-42.55,-24.90
10338878,---,-65.24,-85.17,-99.53,-4.22
10338879,---,50.16,60.04,55.79,30.37
10338880,---,-47.26,-48.64,-33.67,-59.93
10338881,---,33.79,-25.31,70.79,42.81
10338882,---,51.50,29.49,55.89,63.91
10338883,---,-47.21,-92.58,-40.98,16.25
10338884,---,47.76,38.31,74.34,26.79
10338885,---,35.99,19.75,56.66,26.91
10338886,---,81.50,49.98,89.65,87.10
10338887,---,89.97,87.52,86.06,93.67
10338888,---,40.34,-11.79,24.45,82.17
10338889,---,83.82,94.03,78.29,67.96
10338890,---,0.30,18.62,-46.34,34.35
10338891,---,2.01,39.23,-17.37,-11.35
10338892,---,-30.86,-15.91,-66.00,-18.84
10338893,---,6.12,-12.79,4.64,26.11
10338894,---,-19.84,26.78,-40.61,-41.21
10338895,---,61.31,51.47,73.19,56.93
10338896,---,-25.47,-64.59,-20.75,1.32
10338897,---,17.49,20.86,34.34,-3.33
10338898,---,-23.70,-29.10,-17.17,-27.52
10338899,---,-70.18,-76.17,-71.41,-61.71
10338900,---,-11.60,-13.27,21.68,-38.00
10338901,---,-24.91,-1.37,-14.84,-59.56
10338902,---,-23.12,-53.32,43.75,-58.48
10338903,---,31.67,-17.52,-2.05,82.82
10338904,---,60.29,83.02,10.92,64.17
10338905,---,-42.51,-29.56,-33.18,-63.81
10338906,---,-81.60,-85.23,-58.68,-89.48
10338907,---,49.34,56.96,70.32,18.89
10338908,---,-0.67,-0.11,-3.83,5.49
10338909,---,-10.54,-13.49,-34.20,17.21
10338910,---,-63.16,-76.84,-41.53,-63.16
10338911,---,-39.38,-60.29,-24.78,-32.60
10338912,---,69.41,56.42,64.64,81.40
10338913,---,6.80,30.29,-2.70,-6.69
10338914,---,45.23,17.58,36.69,72.16
10338915,---,-36.35,-69.66,-8.09,-39.97
10338916,---,-52.63,-13.34,-58.73,-91.99
10338917,---,-39.43,-76.45,-32.79,-11.79
10338918,---,-55.01,-48.47,-54.46,-61.14
10338919,---,-39.06,-71.35,-48.53,9.14
10338920,---,28.84,19.49,37.27,32.90
10338921,---,-26.25,-52.93,-35.23,14.89
10338922,---,32.99,23.42,63.81,-3.28
10338923,---,-43.21,-63.13,-8.42,-54.51
10338924,---,44.72,71.71,47.47,3.14
10338925,---,71.10,49.54,63.07,87.88
10338926,---,62.21,68.42,76.58,34.17
10338927,---,-27.51,40.49,18.02,-91.25
10338928,---,30.88,28.40,49.93,9.87
10338929,---,42.66,72.75,-26.83,64.34
10338930,---,16.68,-63.92,76.59,34.02
10338931,---,37.63,-15.42,46.46,70.62
10338932,---,30.62,35.13,61.06,-12.70
10338933,---,-38.49,-40.68,-29.73,-45.59
10338934,---,82.30,82.77,42.25,93.98
10338935,---,-40.30,-86.46,-38.03,-12.97
10338936,---,57.39,21.23,82.80,56.30
10338937,---,-16.12,-10.94,-9.16,-31.96
10338938,---,20.12,13.09,46.03,2.35
10338939,---,-35.73,-38.01,-10.64,-61.34
10338940,---,16.25,39.43,-5.84,12.66
10338941,---,30.67,-3.76,57.96,30.13
10338942,---,-1.87,-57.01,51.75,1.92
10338943,---,-47.26,-53.55,-57.91,-28.11
10338944,---,-59.99,-98.96,-45.77,1.72
10338945,---,5.03,-57.90,21.98,46.67
10338946,---,72.86,58.43,81.29,76.20
10338947,---,-80.10,-91.54,-84.74,-55.42
10338948,---,12.57,-79.78,53.03,66.04
10338949,---,35.89,35.16,26.51,45.54
10338950,---,19.74,-14.17,19.48,54.71
10338951,---,26.07,57.49,57.73,-42.85
10338952,---,31.27,-0.03,51.12,39.15
10338953,---,-19.77,66.55,-77.60,-67.48
10338954,---,57.11,79.78,57.81,29.95
10338955,---,-27.52,-47.15,-27.59,-12.43
10338956,---,-12.15,-18.85,-38.06,29.01
10338957,---,-90.97,-68.86,-86.22,-99.40
10338958,---,63.95,56.64,68.10,67.63
10338959,---,10.31,-69.44,55.75,49.54
10338960,---,-0.77,-1.48,-4.88,10.09
10338961,---,-64.92,-83.39,-68.95,-34.21
10338962,---,90.57,98.01,76.88,83.83
10338963,---,54.54,80.38,-7.37,54.02
10338964,---,-77.00,-94.84,-60.17,-58.95
10338965,---,56.00,47.46,57.93,62.69
10338966,---,-13.76,-9.47,-16.47,-15.17
10338967,---,74.69,2.29,90.25,88.13
10338968,---,84.30,91.23,84.30,73.45
10338969,---,-1.13,-29.77,45.82,-12.86
10338970,---,-24.73,-52.05,-0.03,-20.24
10338971,---,35.76,37.38,80.59,-22.22
10338972,---,88.36,90.18,92.16,79.86
10338973,---,-5.02,42.04,-16.24,-39.22
10338974,---,-32.68,-85.86,58.78,-47.62
10338975,---,6.61,-20.26,51.64,-9.63
10338976,---,70.82,58.59,77.90,72.33
10338977,---,13.46,-4.71,26.52,18.33
10338978,---,98.20,99.14,97.00,97.84
10338979,---,64.21,85.09,-11.41,74.28
10338980,---,-8.95,11.12,10.27,-44.96
10338981,---,44.10,9.04,83.80,19.81
10338982,---,42.43,-28.86,74.95,58.38
10338983,---,57.88,18.84,88.30,43.82
10338984,---,72.19,91.71,40.17,67.53
10338985,---,-49.13,-16.47,-82.96,-54.09
10338986,---,-41.44,-32.96,-65.84,-31.03
10338987,---,-89.71,-79.85,-80.38,-97.18
10338988,---,3.38,4.19,16.88,-16.97
10338989,---,2.45,-23.39,37.93,-0.53
10338990,---,-18.56,-71.53,61.37,-38.29
10338991,---,-26.56,-28.54,-1.36,-53.81
10338992,---,50.14,70.72,36.25,41.24
10338993,---,82.36,83.02,70.55,89.86
10338994,---,-1.22,-33.11,8.44,9.69
10338995,---,53.92,74.80,-3.08,68.74
10338996,---,-39.99,-26.55,-75.05,-14.46
10338997,---,-41.51,-48.24,-63.45,-13.69
10338998,---,45.98,71.35,-4.08,54.02
10338999,---,14.09,-40.80,56.64,24.06
10339000,---,-18.11,37.52,-32.97,-57.56
10339001,---,21.01,-14.67,47.32,29.40
10339002,---,51.89,50.31,17.05,73.31
10339003,---,-31.60,-60.61,-33.46,3.74
10339004,---,-0.10,-50.08,78.99,-44.39
10339005,---,78.95,95.75,51.68,66.82
10339006,---,98.61,97.97,97.53,99.37
10339007,---,-3.85,55.62,-16.35,-49.50
10339008,---,-30.84,-34.69,-62.61,9.55
10339009,---,71.84,91.06,45.50,61.90
10339010,---,54.50,26.39,66.34,64.08
10339011,---,28.05,47.70,53.65,-21.15
10339012,---,-5.13,-6.95,-3.10,-5.76
10339013,---,-37.27,-74.97,-4.05,-23.02
10339014,---,2.41,-29.33,12.98,24.35
10339015,---,61.08,18.72,84.28,47.74
10339016,---,-60.87,-74.08,-72.67,-38.13
10339017,---,94.13,94.21,93.34,94.32
10339018,---,59.05,65.72,65.22,42.41
10339019,---,-75.42,-92.31,-64.77,-62.40
10339020,---,-5.16,34.19,-29.71,-6.45
10339021,---,-72.41,-92.49,-73.78,-38.22
10339022,---,-31.54,-58.03,-7.89,-25.15
10339023,---,36.23,31.87,42.70,33.66
10339024,---,47.73,12.96,72.36,44.85
10339025,---,-52.68,-40.94,-27.62,-84.58
10339026,---,-3.46,4.67,64.51,-69.39
10339027,---,-36.76,-89.09,3.30,-21.82
10339028,---,83.39,39.52,87.59,95.88
10339029,---,-18.11,-1.91,-36.64,-16.01
10339030,---,-77.99,-85.48,-85.48,-56.14
10339031,---,17.49,89.10,-29.73,-50.15
10339032,---,2.73,-12.17,71.31,-47.10
10339033,---,-9.53,-20.98,22.07,-24.18
10339034,---,-79.00,-86.48,-53.86,-89.84
10339035,---,-59.69,-38.49,-69.12,-68.82
10339036,---,34.54,35.47,46.35,22.88
10339037,---,-19.26,-24.51,-17.48,-16.92
10339038,---,-57.04,-47.90,-89.93,-11.06
10339039,---,92.79,95.39,73.82,96.88
10339040,---,52.74,54.13,51.19,53.70
10339041,---,1.83,16.31,-15.28,2.34
10339042,---,-53.75,-76.68,-81.07,-15.79
10339043,---,-32.02,-53.50,31.85,-70.17
10339044,---,-0.86,3.84,15.39,-16.19
10339045,---,23.97,53.69,-11.90,25.79
10339046,---,26.99,53.79,23.45,-3.12
10339047,---,-3.50,-66.57,67.43,-5.08
10339048,---,-0.57,-34.88,3.67,46.19
10339049,---,32.59,65.19,5.69,13.78
10339050,---,-27.31,15.77,-78.55,-3.33
10339051,---,-53.16,-71.85,-37.14,-45.68
10339052,---,53.20,69.64,42.06,45.48
10339053,---,-11.42,-38.66,54.94,-44.34
10339054,---,6.04,-20.41,53.91,-13.71
10339055,---,30.05,42.05,24.51,21.85
10339056,---,-6.00,42.91,41.98,-69.02
10339057,---,81.71,98.64,67.16,50.95
10339058,---,27.57,18.80,92.87,-80.38
10339059,---,-13.40,-8.57,-26.78,-3.16
10339060,---,7.16,-15.19,50.79,-5.02
10339061,---,68.30,40.83,82.45,73.05
10339062,---,-39.01,-50.21,15.32,-67.45
10339063,---,30.70,-16.36,85.07,-13.29
10339064,---,-47.67,-57.48,-24.65,-57.40
10339065,---,14.47,10.67,15.28,17.76
10339066,---,29.49,88.53,62.93,-85.18
10339067,---,39.63,38.63,35.05,43.84
10339068,---,88.68,90.03,67.31,96.31
10339069,---,-2.94,58.04,6.76,-65.15
10339070,---,45.33,23.08,38.36,72.25
10339071,---,-78.39,-74.94,-76.79,-82.23
10339072,---,60.57,64.24,55.91,61.48
10339073,---,37.78,32.62,-38.88,83.81
10339074,---,-63.37,-65.83,-19.17,-93.85
10339075,---,-32.07,-32.57,-54.30,-7.61
10339076,---,-5.55,9.44,-6.88,-17.73
10339077,---,-4.83,24.76,15.45,-49.27
10339078,---,-8.27,27.09,-11.78,-34.17
10339079,---,-8.46,-11.75,22.29,-33.13
10339080,---,75.56,85.00,54.49,79.81
10339081,---,66.78,81.52,43.43,65.49
10339082,---,52.95,75.61,46.13,28.04
10339083,---,-32.73,-33.54,4.34,-69.52
10339084,---,-25.06,-9.85,-46.09,-26.09
10339085,---,-62.87,-46.41,-95.01,-44.79
10339086,---,60.93,46.25,78.98,50.28
10339087,---,-45.51,-7.06,-47.81,-74.91
10339088,---,-10.20,-83.78,32.17,6.55
10339089,---,16.17,-13.22,45.85,9.92
10339090,---,42.77,-19.99,88.16,27.25
10339091,---,-23.96,-63.43,12.18,-20.70
10339092,---,-35.40,3.79,3.60,-97.11
10339093,---,77.72,93.86,77.65,50.86
10339094,---,82.09,60.55,86.99,91.79
10339095,---,-24.49,37.19,-41.53,-75.21
10339096,---,-72.85,-81.71,-61.77,-74.08
10339097,---,-61.72,-71.07,-34.46,-71.92
10339098,---,-23.97,-45.54,20.73,-43.81
10339099,---,-8.76,-66.21,-11.57,56.73
10339100,---,-53.68,-61.53,-35.46,-62.94
10339101,---,-61.48,-77.23,-45.94,-56.45
10339102,---,-75.65,-87.22,-51.77,-82.68
10339103,---,84.16,61.61,86.52,92.87
10339104,---,50.48,71.72,51.16,21.62
10339105,---,-77.16,-99.23,-57.57,-58.96
10339106,---,-23.02,-76.22,9.69,-8.29
10339107,---,-35.57,-76.95,71.13,-75.54
10339108,---,13.15,20.10,40.87,-23.06
10339109,---,15.56,-11.13,79.88,-35.15
10339110,---,27.44,54.24,18.05,4.81
10339111,---,-10.59,31.54,41.66,-95.56
10339112,---,-74.67,-65.32,-96.59,-40.54
10339113,---,-1.42,-8.65,12.34,-2.98
10339114,---,15.05,30.47,-2.52,17.18
10339115,---,57.76,89.38,75.36,-49.38
10339116,---,-6.56,-61.02,45.74,6.72
10339117,---,64.64,75.09,43.79,70.93
10339118,---,22.94,-30.20,82.41,-4.36
10339119,---,-34.31,50.32,-36.20,-87.21
10339120,---,24.56,-38.51,81.05,17.78
10339121,---,24.89,27.56,55.17,-13.73
10339122,---,-18.54,45.97,-11.55,-80.68
10339123,---,96.65,98.21,78.57,98.79
10339124,---,45.60,47.54,56.12,32.85
10339125,---,70.12,86.38,80.47,-2.28
10339126,---,63.93,47.79,75.01,61.31
10339127,---,-76.07,-87.79,-59.11,-73.70
10339128,---,-53.56,-0.17,-68.45,-81.69
10339129,---,9.86,35.32,-10.05,2.77
10339130,---,-12.99,-49.84,-6.41,15.12
10339131,---,38.94,67.38,39.76,2.72
10339132,---,-40.17,-87.11,23.37,5.19
10339133,---,23.71,2.91,30.88,33.51
10339134,---,-29.04,-21.05,-38.23,-26.50
10339135,---,-78.87,-96.48,-63.00,-56.99
10339136,---,27.76,-42.24,79.92,28.33
10339137,---,2.10,43.05,32.22,-55.84
10339138,---,46.03,15.80,53.40,63.43
10339139,---,29.72,33.61,44.71,16.69
10339140,---,-53.03,-56.01,-32.23,-69.00
10339141,---,85.52,89.03,78.76,86.66
10339142,---,-30.97,-70.26,29.07,-46.92
10339143,---,3.98,-23.40,82.01,-44.67
10339144,---,41.62,10.38,68.42,40.52
10339145,---,73.90,70.46,76.61,74.32
10339146,---,-15.06,27.67,-59.61,-6.01
10339147,---,-1.94,-4.25,-1.35,-1.04
10339148,---,59.24,49.55,69.33,56.13
10339149,---,-4.91,18.28,38.52,-60.63
10339150,---,-69.47,-98.73,-30.53,-0.41
10339151,---,2.07,-1.28,-12.65,23.13
10339152,---,-52.44,-46.95,-37.05,-74.50
10339153,---,-72.67,-80.10,-43.51,-80.79
10339154,---,-39.41,-30.45,-38.71,-48.85
10339155,---,24.29,-66.93,38.08,83.20
10339156,---,55.67,50.24,69.80,45.34
10339157,---,16.73,-35.14,56.79,22.45
10339158,---,11.44,-54.42,61.68,27.92
10339159,---,94.30,87.21,97.20,95.25
10339160,---,-36.39,-75.80,-8.83,-23.11
10339161,---,-22.16,33.77,-20.99,-64.92
10339162,---,30.52,50.73,33.04,5.77
10339163,---,29.37,52.56,32.03,5.75
10339164,---,40.35,21.65,65.12,25.37
10339165,---,-56.15,-43.24,-45.52,-72.47
10339166,---,-6.93,7.64,-24.79,-3.27
10339167,---,49.47,94.10,35.86,-34.76
10339168,---,33.54,20.61,-2.94,70.14
10339169,---,-25.18,-57.27,-34.89,26.08
10339170,---,-33.65,-75.93,-25.36,-16.36
10339171,---,-76.93,-98.67,-9.06,-98.48
10339172,---,15.93,28.20,21.80,-1.45
10339173,---,28.56,35.24,45.45,-1.10
10339174,---,-92.14,-95.45,-93.74,-82.03
10339175,---,-10.33,-6.34,-14.43,-10.02
10339176,---,38.07,65.22,14.53,32.94
10339177,---,33.36,23.30,56.31,21.46
10339178,---,15.68,-66.89,78.57,23.88
10339179,---,68.94,74.57,33.91,83.80
10339180,---,69.73,67.59,48.05,84.95
10339181,---,-83.72,-89.11,-91.91,-64.99
10339182,---,3.23,-4.50,11.32,16.62
10339183,---,9.79,46.11,13.72,-12.98
10339184,---,80.88,63.24,80.34,91.47
10339185,---,-95.12,-94.88,-78.04,-99.39
10339186,---,-54.17,-57.72,-87.97,-19.06
10339187,---,-16.50,-90.38,23.00,40.95
10339188,---,29.64,-5.49,74.78,4.51
10339189,---,53.21,43.39,90.59,-20.66
10339190,---,37.48,83.43,23.22,-27.36
10339191,---,-45.04,-55.84,-16.59,-57.13
10339192,---,0.60,15.79,13.07,-40.27
10339193,---,76.50,84.35,59.25,79.69
10339194,---,12.00,44.56,13.34,-16.30
10339195,---,26.91,88.88,-25.50,-21.69
10339196,---,-9.73,-40.42,-12.18,30.33
10339197,---,49.32,59.22,35.77,52.26
10339198,---,32.32,24.97,52.72,20.44
10339199,---,-72.70,-41.58,-56.58,-99.80
10339200,---,60.53,63.10,92.00,-13.02
10339201,---,-57.96,-38.26,-71.75,-63.07
10339202,---,-8.80,0.43,-29.74,1.41
10339203,---,76.83,40.53,85.19,88.50
10339204,---,-84.24,-90.06,-15.51,-97.50
10339205,---,39.93,32.04,40.81,47.69
10339206,---,7.64,-7.83,16.08,13.46
10339207,---,59.01,83.48,28.59,50.38
10339208,---,24.22,-13.12,21.54,61.81
10339209,---,9.58,8.96,42.84,-23.70
10339210,---,94.41,85.31,90.42,98.46
10339211,---,-18.51,-20.38,75.43,-92.68
10339212,---,-27.19,-68.95,45.81,-45.80
10339213,---,64.66,68.94,64.18,60.75
10339214,---,-49.37,-22.55,-44.57,-77.34
10339215,---,9.82,-50.47,31.54,50.15
10339216,---,29.10,-2.83,64.59,28.56
