Probeset_ID,Gene Symbol,MF SI,Sample_,Sample_,Sample_,Sample_,Sample_,Sample_,Sample_
10338383,---,20.24,7.38,1.68,19.47,35.32,9.52,23.81,43.42
10338384,---,-79.91,-98.61,-56.36,-87.29,-75.61,-86.91,-48.08,-77.42
10338385,---,64.09,66.09,30.01,80.72,74.85,71.88,49.25,66.29
10338386,---,-37.53,1.05,14.35,-62.20,-54.68,-41.88,-80.68,-56.95
10338387,---,-48.20,-59.89,-78.50,-51.66,-42.79,-66.00,-49.12,24.50
10338388,---,94.02,93.92,96.27,94.23,93.82,91.78,92.54,95.15
10338389,---,-26.63,-21.39,-21.68,-81.44,-42.00,-71.13,-43.07,85.77
10338390,---,97.78,92.60,96.64,99.26,99.01,89.91,97.69,99.41
10338391,---,60.43,82.63,61.66,-27.52,96.91,92.53,-16.72,-7.63
10338392,---,70.98,63.56,-51.40,59.85,82.21,83.49,73.34,98.46
10338393,---,95.50,94.50,97.54,95.65,95.91,95.23,93.61,94.97
10338394,---,5.96,6.85,-7.48,1.11,28.15,0.22,11.65,1.52
10338395,---,5.48,25.09,28.12,-0.75,10.17,-13.37,-10.72,-10.89
10338396,---,-43.95,-48.72,-41.78,-54.13,-49.87,-50.13,-18.61,-39.72
10338397,---,99.77,98.97,99.60,99.89,99.03,99.77,99.94,99.54
10338398,---,0.95,-13.76,11.80,-10.46,9.10,19.81,-14.75,2.72
10338399,---,49.75,32.66,33.14,64.52,74.18,62.93,53.99,28.29
10338400,---,-14.86,-22.07,-9.63,-18.35,-7.32,-16.49,-31.37,-4.22
10338401,---,16.41,38.35,70.01,4.24,23.54,53.17,-18.16,-46.98
10338402,---,-7.89,-42.47,96.40,-68.13,-80.43,-36.52,55.27,-29.81
10338403,---,-2.52,50.46,-5.03,49.59,15.46,-8.81,-18.25,-69.88
10338404,---,-3.39,-4.14,-35.34,28.04,-0.28,5.93,16.96,-16.14
10338405,---,44.86,73.36,46.88,8.05,-18.93,14.54,-5.28,95.38
10338406,---,91.82,84.81,82.28,88.49,93.19,93.89,97.51,94.18
10338407,---,95.81,97.38,84.54,97.71,97.08,92.66,99.05,81.85
10338408,---,53.76,69.54,37.58,80.20,69.71,51.18,22.58,24.15
10338409,---,73.09,66.44,51.06,93.61,91.55,53.37,75.66,9.86
10338410,---,18.30,6.03,-60.57,53.67,59.77,54.84,-35.22,53.57
10338411,---,60.63,57.49,55.99,63.47,56.92,59.42,63.47,68.00
10338412,---,61.84,22.97,86.16,-11.53,78.62,43.32,62.48,86.91
10338413,---,31.14,48.73,-14.09,9.70,7.34,40.59,20.46,70.72
10338414,---,75.80,30.80,45.27,96.11,85.89,80.12,70.96,77.56
10338415,---,-24.37,-80.61,-40.26,-34.82,-43.00,-48.89,-4.13,79.28
10338416,---,41.14,-6.20,-37.36,8.41,58.18,60.09,69.27,72.73
10338417,---,35.86,21.44,59.41,21.57,-10.34,42.18,10.63,83.70
10338418,---,-53.34,-85.85,-77.30,-69.66,-44.26,-58.87,-42.12,-6.47
10338419,---,25.47,10.74,17.90,32.44,59.10,38.60,27.80,-12.88
10338420,---,98.72,95.94,98.13,99.05,98.62,99.12,99.61,97.90
10338421,---,20.11,11.31,18.89,-10.13,21.32,28.31,51.93,23.23
10338422,---,-47.85,-87.53,4.33,-32.22,-31.82,-66.19,-85.48,7.79
10338423,---,-2.18,4.03,54.64,-14.94,-34.25,-13.30,-6.55,-4.77
10338424,---,36.91,42.98,38.37,33.20,23.54,36.85,48.71,36.35
10338425,---,30.27,33.13,10.78,14.05,45.38,28.19,32.07,43.01
10338426,---,83.58,84.25,79.92,77.35,94.78,56.25,92.67,77.05
10338427,---,97.87,97.74,95.78,98.56,96.99,93.39,99.18,99.02
10338428,---,-34.27,-35.36,-52.80,6.80,-52.67,-81.22,7.88,-47.62
10338429,---,63.90,87.36,30.93,57.27,58.46,80.13,32.44,73.53
10338430,---,69.68,-56.22,87.56,96.59,79.37,48.92,93.18,15.13
10338431,---,63.39,52.03,62.06,70.36,64.38,64.69,83.06,42.94
10338432,---,-63.64,-51.13,-32.08,-63.69,-87.30,-76.43,-75.93,-32.22
10338433,---,-6.82,9.48,24.53,1.18,-21.42,-26.82,16.91,-49.16
10338434,---,-12.64,-16.00,-3.45,-7.99,-2.28,-32.53,-32.64,-7.29
10338435,---,-38.48,-61.72,-27.23,-79.42,-1.92,-79.49,-39.48,-32.77
10338436,---,-37.99,-23.93,-40.11,-49.60,-68.30,-57.73,-1.60,-79.10
10338437,---,55.06,48.45,36.36,60.39,50.74,49.37,66.94,69.83
10338438,---,-14.23,-66.68,-41.53,-3.83,47.23,-91.49,21.83,65.95
10338439,---,49.48,82.80,25.64,-73.51,89.92,49.36,24.74,76.05
10338440,---,-27.51,63.45,-48.61,-40.91,-82.04,-34.50,19.02,-35.60
10338441,---,5.93,19.30,-32.94,50.13,42.36,-4.86,12.43,-40.59
10338442,---,-48.73,-75.18,-51.44,-37.83,-48.36,-47.63,-27.09,-50.81
10338443,---,12.45,-14.48,-54.89,16.83,-12.57,56.37,63.95,29.33
10338444,---,-12.08,36.29,-35.56,10.37,-56.60,-25.40,-14.95,-16.90
10338445,---,90.48,51.99,49.66,97.39,83.53,93.81,95.67,99.14
10338446,---,20.17,19.38,18.60,15.69,39.55,15.38,21.28,14.67
10338447,---,-15.91,-51.79,-88.68,52.22,17.34,28.83,-41.34,19.69
10338448,---,35.00,2.95,-21.57,74.06,55.62,74.64,-40.38,63.89
10338449,---,82.16,83.70,91.08,88.77,24.56,73.44,94.15,91.25
10338450,---,10.81,-10.23,37.79,8.26,86.53,-59.22,-67.09,60.60
10338451,---,-8.40,-32.27,32.56,18.30,-26.59,-0.89,-17.23,-16.12
10338452,---,32.80,39.58,-40.50,-7.97,55.59,6.91,34.05,95.30
10338453,---,-2.87,39.24,-26.94,-14.62,11.65,-34.95,-6.39,30.52
10338454,---,-46.69,-96.19,14.54,-95.66,-25.06,-49.14,-64.47,-7.74
10338455,---,41.68,49.26,60.94,15.84,45.22,-2.67,23.47,72.36
10338456,---,43.84,60.30,25.15,57.37,15.31,45.21,47.85,46.51
10338457,---,-14.73,-5.63,45.93,-0.96,-39.29,-52.46,13.05,-52.96
10338458,---,26.16,-40.83,59.86,84.59,16.39,20.17,-38.48,44.67
10338459,---,-61.86,-9.05,-97.11,-93.88,-75.28,-26.90,-75.22,-40.34
10338460,---,34.07,40.24,49.21,30.94,20.16,42.48,38.98,22.46
10338461,---,27.66,36.91,-3.62,50.43,34.51,-59.71,65.96,61.87
10338462,---,-44.93,-0.76,-74.73,-20.70,-34.57,-95.81,-43.27,-51.70
10338463,---,-34.45,-35.19,-54.62,-34.91,-31.01,-32.11,-10.98,-37.39
10338464,---,-4.64,-71.15,-32.12,-11.59,39.43,-28.04,47.47,30.71
10338465,---,65.56,63.48,72.55,54.95,15.21,2.43,83.95,91.69
10338466,---,30.62,42.00,6.72,32.22,46.32,29.20,38.36,13.56
10338467,---,-44.93,-45.27,-12.89,-59.78,-56.75,-83.86,-43.90,-8.34
10338468,---,89.93,76.34,85.22,98.70,95.82,77.95,67.24,95.99
10338469,---,-89.35,-88.89,-81.55,-70.61,-82.76,-96.98,-83.39,-97.44
10338470,---,31.07,-31.05,57.69,40.31,-16.58,61.72,56.22,28.23
10338471,---,24.19,19.23,27.37,29.45,18.37,25.09,37.99,16.33
10338472,---,98.07,97.17,97.70,98.65,98.09,98.35,97.80,98.55
10338473,---,87.62,81.41,93.92,80.11,95.67,95.39,59.64,86.89
10338474,---,17.65,7.40,22.58,17.68,5.31,37.30,14.89,30.15
10338475,---,92.21,92.97,94.87,93.65,89.09,90.76,92.47,91.90
10338476,---,7.40,-13.82,-42.58,15.66,-12.05,34.83,2.46,60.96
10338477,---,1.22,11.09,24.89,-69.76,-14.92,-17.66,-6.32,73.76
10338478,---,3.83,-54.82,-21.96,-25.16,68.67,-9.20,12.82,71.81
10338479,---,-31.36,-90.63,-35.45,-37.92,34.19,-26.21,-51.75,-75.71
10338480,---,93.46,80.14,94.14,97.03,92.43,92.41,96.78,94.00
10338481,---,60.35,78.47,-73.20,73.21,62.76,73.32,80.06,79.33
10338482,---,42.83,15.74,35.14,58.03,15.17,41.48,77.13,47.50
10338483,---,56.25,42.12,47.85,38.77,69.67,39.97,57.28,81.93
10338484,---,74.06,59.96,83.37,80.25,44.78,79.42,87.12,64.62
10338485,---,67.30,-32.28,82.56,73.70,67.09,71.73,83.49,66.05
10338486,---,3.23,0.93,2.75,5.24,-0.96,5.58,3.23,6.13
10338487,---,98.63,98.18,98.46,98.88,98.71,98.91,98.66,98.81
10338488,---,72.38,66.33,47.50,79.93,74.55,79.36,86.30,46.42
10338489,---,85.02,19.07,85.35,76.15,96.32,96.87,88.43,87.14
10338490,---,28.90,-1.43,29.69,43.00,32.57,34.46,27.01,35.75
10338491,---,-5.86,-9.75,-11.97,-3.34,-6.87,-1.89,-9.75,-0.48
10338492,---,-63.54,-89.95,-95.19,-51.04,1.76,-78.70,-42.71,-34.23
10338493,---,-88.57,-90.37,-95.92,-70.43,-84.61,-94.93,-86.86,-79.47
10338494,---,84.40,83.91,74.83,84.36,86.49,81.01,87.27,89.48
10338495,---,93.38,94.81,92.33,94.22,96.98,94.25,92.81,81.06
10338496,---,68.46,59.90,62.89,68.70,72.63,67.03,68.83,77.73
10338497,---,99.30,99.48,99.17,99.64,99.02,99.43,92.90,99.74
10338498,---,-13.42,-57.11,-53.27,38.47,-50.27,-57.51,63.55,1.48
10338499,---,-67.69,-62.79,-50.76,-85.97,-34.04,-85.19,-49.30,-86.48
10338500,---,25.50,30.66,69.72,14.87,-40.34,39.51,6.28,48.70
10338501,---,-0.42,44.59,39.48,-37.21,41.65,-64.90,-38.18,55.74
10338502,---,33.41,-5.28,-29.29,25.28,57.45,-1.55,89.48,62.64
10338503,---,-2.59,-35.79,65.81,-35.86,-15.62,76.35,8.42,-42.01
10338504,---,98.09,97.41,97.08,99.26,98.56,98.42,99.03,96.26
10338505,---,64.94,29.84,65.81,67.72,48.96,87.65,80.58,50.96
10338506,---,-5.86,-4.53,-85.60,0.00,44.05,3.04,48.43,-12.95
10338507,---,99.65,99.68,99.72,99.53,99.65,99.37,99.49,99.21
10338508,---,15.79,44.14,-49.98,89.24,0.22,-60.69,10.76,47.64
10338509,---,47.26,52.88,53.56,63.02,44.97,35.26,62.13,-0.31
10338510,---,52.24,72.26,52.55,41.85,72.93,49.19,48.52,13.89
10338511,---,68.67,-32.80,45.50,45.28,65.02,84.82,92.51,95.72
10338512,---,-12.93,-39.96,-25.86,-61.85,-27.54,23.23,44.87,5.65
10338513,---,87.84,93.19,83.95,85.25,95.54,87.16,72.67,84.70
10338514,---,-34.76,-43.24,15.24,-2.83,-53.84,-68.75,-43.54,-23.73
10338515,---,-49.85,-46.93,-21.29,-52.55,-47.93,-68.35,-55.51,-57.73
10338516,---,-0.73,22.35,37.02,5.39,9.88,-7.54,-3.71,-56.24
10338517,---,75.19,84.90,67.30,79.32,82.90,71.73,86.63,44.64
10338518,---,-86.65,-90.68,-62.24,-41.95,-96.12,-95.57,-93.92,-87.05
10338519,---,8.46,-20.95,9.31,23.75,10.57,12.41,0.94,24.05
10338520,---,33.94,20.34,18.15,33.82,49.87,50.51,52.14,7.30
10338521,---,-14.74,7.24,-45.87,23.31,-63.12,-5.95,6.38,-17.78
10338522,---,43.59,36.85,44.78,37.12,59.73,49.45,36.31,43.80
10338523,---,70.29,-1.85,77.10,87.02,54.76,76.43,80.52,85.61
10338524,---,57.41,51.90,51.54,70.54,33.83,59.54,47.40,75.15
10338525,---,-30.58,5.92,-41.43,-35.24,-50.88,-32.47,-36.03,-19.21
10338526,---,-17.18,-49.35,-99.26,-53.19,85.81,1.93,-48.59,8.94
10338527,---,75.64,10.88,83.72,86.09,74.92,73.14,76.81,91.09
10338528,---,-17.33,-3.05,-38.63,3.56,-6.47,-31.35,-20.45,-21.97
10338529,---,56.01,7.34,71.91,53.20,50.95,68.98,47.45,77.97
10338530,---,96.21,93.53,95.89,98.35,97.33,96.98,96.47,91.64
10338531,---,60.40,55.94,38.76,78.72,78.81,50.18,41.26,64.32
10338532,---,44.88,45.69,1.58,50.41,51.14,60.76,57.09,34.69
10338533,---,-8.84,33.58,-44.03,5.74,-23.08,-4.73,-39.40,7.96
10338534,---,-41.65,-14.21,-73.04,-43.44,-84.02,-13.40,-70.75,7.84
10338535,---,15.74,0.37,17.58,14.43,-12.75,25.34,23.69,36.84
10338536,---,-48.75,-38.15,-79.88,-33.45,19.14,-94.61,57.28,-94.25
10338537,---,25.89,29.96,-20.15,41.42,50.35,-1.71,-6.56,77.19
10338538,---,64.99,40.24,58.77,64.52,74.51,65.22,63.97,80.92
10338539,---,-29.37,-23.02,-77.00,-33.29,40.07,-40.89,-93.56,46.27
10338540,---,16.62,4.43,36.07,26.59,18.59,14.64,8.80,15.59
10338541,---,44.11,46.37,53.63,48.87,34.50,46.84,49.73,33.88
10338542,---,99.69,99.69,99.09,99.53,99.66,99.78,99.81,99.84
10338543,---,9.60,65.02,0.26,-16.66,-72.43,36.99,28.67,43.39
10338544,---,-22.74,-8.03,-37.29,28.74,-6.89,-69.26,-50.72,-38.69
10338545,---,94.43,74.99,85.10,96.25,98.10,95.73,95.19,98.91
10338546,---,-13.55,5.24,-29.85,12.77,62.87,-91.48,46.33,-62.05
10338547,---,-25.83,-56.67,-14.42,-52.53,-80.33,-47.92,-13.93,73.06
10338548,---,-16.77,8.30,-29.50,-79.74,-94.48,-17.63,-7.15,63.90
10338549,---,40.16,-6.42,55.24,-70.40,53.14,52.12,47.22,89.65
10338550,---,-21.58,-69.37,-70.83,46.07,-51.58,19.73,-22.94,33.45
10338551,---,-15.63,29.61,10.70,58.28,-39.80,-28.48,-86.78,-18.07
10338552,---,-25.95,-32.98,-49.72,-48.98,43.09,-34.70,-25.29,-25.99
10338553,---,38.30,47.01,1.24,41.86,36.16,5.95,54.75,62.53
10338554,---,34.75,-23.75,-3.83,33.72,66.02,47.24,56.70,55.44
10338555,---,-31.35,-20.46,-90.17,40.04,50.06,-79.28,-75.36,-4.01
10338556,---,0.19,-6.11,-7.67,-9.15,-6.19,-25.55,22.74,18.40
10338557,---,42.94,50.22,60.79,-13.22,25.38,76.79,63.80,20.83
10338558,---,-11.21,-7.07,-12.42,-11.40,14.21,-5.27,-23.13,-28.71
10338559,---,97.49,94.65,97.41,96.62,98.71,98.78,96.62,96.91
10338560,---,-34.21,-43.20,-10.42,-56.73,-20.66,-21.74,-15.08,-70.24
10338561,---,46.73,57.76,33.93,36.59,62.39,45.20,61.37,24.74
10338562,---,-16.75,-75.11,-7.21,59.13,-60.80,-77.86,10.59,2.91
10338563,---,-5.67,72.61,32.33,-0.72,-12.30,39.96,-67.61,-71.44
10338564,---,-40.10,-99.25,1.82,-68.90,-8.66,8.97,-70.24,-43.16
10338565,---,51.23,46.59,53.44,57.53,31.26,62.67,61.64,43.75
10338566,---,-18.61,-32.43,-1.04,-22.01,-9.62,-24.73,-37.04,-1.11
10338567,---,57.12,67.65,57.95,53.66,52.74,62.04,44.23,60.84
10338568,---,-14.24,-60.49,-19.62,-18.58,-4.95,-74.84,35.05,55.16
10338569,---,97.07,97.15,82.03,98.80,98.42,98.19,96.30,96.84
10338570,---,-48.31,-58.02,-87.16,-80.50,-24.11,-6.00,-31.30,-30.20
10338571,---,-4.27,55.11,-26.43,-25.99,-17.86,-25.24,39.69,-26.80
10338572,---,35.69,91.14,-9.39,40.05,67.86,45.83,-61.82,9.46
10338573,---,27.81,22.69,23.16,-24.16,32.91,-7.52,27.56,86.03
10338574,---,82.78,63.90,36.36,95.24,48.21,91.29,98.32,84.20
10338575,---,-11.86,-13.97,-69.42,-2.51,0.17,31.32,-38.96,9.06
10338576,---,99.17,97.95,92.51,99.27,99.42,99.50,99.45,99.52
10338577,---,-39.72,-42.75,-22.21,-74.46,-28.68,-97.01,-17.97,42.57
10338578,---,24.90,16.97,26.97,26.27,36.70,38.30,13.27,20.84
10338579,---,-12.70,-45.15,23.11,-10.26,-6.93,-0.23,-60.89,-12.82
10338580,---,75.69,64.70,57.40,70.57,86.03,83.58,67.62,89.32
10338581,---,-32.51,40.89,-15.23,-66.27,-7.42,-44.93,-61.91,-40.40
10338582,---,-58.40,-64.92,-69.19,-52.87,-47.90,-55.51,-12.28,-89.59
10338583,---,-19.13,-5.18,32.85,30.65,-99.84,-82.50,-11.96,-9.23
10338584,---,80.65,83.38,86.07,80.12,48.30,90.79,73.07,84.87
10338585,---,97.70,97.19,98.19,98.94,96.99,97.25,98.78,96.39
10338586,---,92.97,94.62,87.33,95.26,95.87,92.46,95.58,84.01
10338587,---,84.70,81.66,86.57,83.37,86.74,80.06,79.39,93.48
10338588,---,-36.99,7.05,-93.75,-67.92,-47.37,77.98,-7.25,-74.77
10338589,---,-8.32,-6.88,34.77,42.69,-26.53,-27.66,-24.23,-32.55
10338590,---,-27.02,6.79,-90.80,-26.44,-5.68,-6.73,-20.20,-53.75
10338591,---,-2.46,1.11,62.49,-63.77,49.03,-31.06,51.38,-43.98
10338592,---,-5.80,82.84,20.30,-52.96,-42.73,-34.90,-3.26,-14.69
10338593,---,41.62,-6.03,17.09,48.55,34.19,61.18,80.41,38.89
10338594,---,-1.74,-25.43,64.68,71.45,-69.57,2.37,10.10,-65.07
10338595,---,52.08,30.01,61.07,60.10,36.61,79.10,44.72,43.03
10338596,---,-3.56,7.07,-24.45,-34.05,47.52,-27.25,22.52,13.39
10338597,---,-31.06,-96.64,-41.70,-3.98,-3.68,-54.13,-36.31,39.69
10338598,---,-44.27,-58.53,-9.23,-67.10,-41.01,13.70,-95.99,-26.37
10338599,---,51.02,17.02,-11.94,87.18,19.35,65.34,71.91,58.68
10338600,---,-31.29,-77.26,-20.16,-57.59,-24.23,-28.08,-7.71,19.40
10338601,---,0.96,-2.77,2.53,11.94,20.76,7.56,-22.24,-7.09
10338602,---,14.17,30.23,56.24,37.76,-35.65,26.89,39.86,-48.62
10338603,---,1.76,34.31,-1.75,20.65,26.24,-55.48,14.06,-22.64
10338604,---,96.11,93.92,94.93,97.02,96.94,96.39,95.92,96.45
10338605,---,-34.53,-65.31,-21.48,-6.00,-15.77,-49.20,-57.01,-34.29
10338606,---,97.49,83.38,96.67,98.77,98.62,94.44,97.58,99.75
10338607,---,88.74,85.53,80.53,94.33,67.35,88.57,84.68,97.41
10338608,---,22.30,19.38,38.60,-5.03,48.41,14.35,31.28,1.90
10338609,---,-20.98,-84.27,-67.53,4.87,62.87,22.80,-37.90,-63.12
10338610,---,13.36,27.38,29.03,1.39,-9.60,5.69,19.11,20.07
10338611,---,75.79,57.63,81.01,68.03,80.38,73.93,96.38,49.72
10338612,---,-26.01,41.91,2.94,-8.42,-95.70,-55.45,-29.83,4.60
10338613,---,73.95,62.80,83.27,77.12,42.62,65.08,88.56,85.27
10338614,---,-6.70,-25.47,-15.31,53.03,31.44,-40.79,-9.64,-19.67
10338615,---,0.49,-31.52,9.88,-19.90,18.55,-2.87,-13.17,30.74
10338616,---,40.32,21.93,-2.03,55.20,27.39,35.33,52.82,76.24
10338617,---,11.71,7.76,73.94,32.69,-1.94,-2.28,11.99,-49.60
10338618,---,2.84,-10.03,73.15,-27.98,-53.17,-0.31,7.82,29.72
10338619,---,45.04,35.42,51.29,45.36,41.87,53.84,50.99,31.95
10338620,---,95.46,88.77,84.68,95.25,96.87,95.92,98.52,97.75
10338621,---,-53.06,-39.66,-71.84,-98.59,-73.17,-96.87,-16.11,43.35
10338622,---,20.06,-24.39,86.36,-11.04,1.56,26.45,54.87,-32.93
10338623,---,55.53,28.16,4.14,74.18,78.50,65.68,57.69,51.49
10338624,---,99.61,97.69,99.00,99.82,99.75,99.61,99.89,99.40
10338625,---,51.16,-7.30,-16.25,95.77,64.30,48.35,66.98,53.65
10338626,---,34.47,39.25,-46.85,-57.99,37.74,10.03,83.24,97.13
10338627,---,45.96,26.83,23.54,58.76,7.25,63.30,79.85,35.89
10338628,---,72.38,60.25,92.83,15.08,58.08,80.33,84.95,83.12
10338629,---,98.92,98.62,97.53,95.46,99.18,98.96,99.52,99.48
10338630,---,-29.59,-19.03,-8.60,-35.97,-93.78,36.45,-92.46,-41.63
10338631,---,-58.83,-64.72,-74.18,-86.42,-71.91,-67.51,-47.36,-7.80
10338632,---,-16.07,-94.04,65.51,7.41,15.02,-56.11,17.86,-42.79
10338633,---,2.65,34.57,18.81,21.05,-15.20,17.27,-13.40,-45.24
10338634,---,-22.53,-24.20,-95.64,-58.97,9.73,-8.99,-15.51,68.40
10338635,---,64.87,68.71,61.59,10.13,90.39,76.25,71.79,41.10
10338636,---,43.93,52.96,14.69,93.43,32.16,64.73,56.91,-67.55
10338637,---,71.96,86.85,77.94,26.32,81.15,93.15,15.48,71.74
10338638,---,-46.81,-56.61,-42.78,-13.27,-9.35,-83.93,-60.96,-39.60
10338639,---,93.94,95.51,83.19,82.21,93.55,91.44,94.84,98.82
10338640,---,-15.99,47.90,-26.99,-14.41,-93.60,34.67,-45.68,-10.35
10338641,---,-38.26,-86.74,-26.88,-34.38,-31.86,-42.11,-7.27,-30.21
10338642,---,8.43,-32.12,5.34,20.92,-3.17,30.63,51.68,-8.43
10338643,---,72.95,37.77,38.12,75.76,63.82,88.51,85.96,91.61
10338644,---,-9.35,3.13,-68.38,-10.64,47.74,-11.39,-10.61,9.66
10338645,---,2.72,12.09,-2.67,17.48,0.53,20.93,2.86,-5.39
10338646,---,97.25,95.36,93.04,97.42,97.81,97.12,97.55,98.67
10338647,---,67.12,59.06,93.99,70.11,70.04,0.14,18.19,94.20
10338648,---,57.48,74.48,77.72,31.52,20.40,61.85,44.19,71.34
10338649,---,-31.85,-33.29,-44.81,-58.79,-8.29,-18.53,-27.25,-78.14
10338650,---,35.70,-85.97,67.73,31.97,62.73,73.44,65.55,33.38
10338651,---,53.27,3.25,68.42,69.20,29.33,66.43,65.59,57.44
10338652,---,22.26,73.09,-78.57,9.42,65.20,8.53,48.87,27.71
10338653,---,68.85,10.77,73.98,51.35,87.27,55.31,86.06,80.18
10338654,---,-64.79,-60.07,-49.04,-64.33,-79.82,-19.79,-74.33,-74.68
10338655,---,92.27,17.19,84.67,93.61,84.83,97.49,98.22,99.07
10338656,---,85.99,80.81,89.43,84.04,85.20,82.94,91.38,85.82
10338657,---,-31.40,-20.25,5.44,-62.06,-53.39,-18.19,-11.55,-52.18
10338658,---,66.29,75.39,7.44,79.22,74.65,64.11,75.53,66.06
10338659,---,53.89,54.82,31.39,37.88,59.34,65.83,57.71,60.60
10338660,---,-45.23,-9.91,-87.65,-55.24,-49.70,-51.11,-50.14,-12.80
10338661,---,-29.96,-86.85,-27.34,-46.21,39.38,-74.91,-8.87,41.67
10338662,---,-2.56,2.47,11.23,-18.30,3.08,8.01,-21.39,9.60
10338663,---,7.62,14.88,7.21,-21.72,27.48,14.31,-2.74,28.98
10338664,---,26.35,6.23,14.49,19.59,24.68,34.06,38.63,64.96
10338665,---,-45.77,-79.18,-44.31,-21.58,-25.43,-69.57,-9.09,-56.59
10338666,---,91.77,89.85,84.21,84.53,94.16,94.53,94.38,96.10
10338667,---,8.19,-21.08,2.05,28.61,-86.75,-3.08,91.08,6.88
10338668,---,-5.77,-22.06,-16.51,-1.67,20.98,-1.23,-2.51,-11.95
10338669,---,-23.16,-28.56,-10.97,-82.94,-47.09,-58.00,-12.13,47.46
10338670,---,-4.97,-3.27,21.48,-12.63,-26.02,31.04,-4.06,-26.65
10338671,---,56.52,55.26,66.00,67.25,67.55,56.10,47.09,31.43
10338672,---,65.62,-4.77,56.92,80.31,50.60,93.45,75.28,60.72
10338673,---,96.53,96.67,96.94,98.22,95.48,95.72,98.72,91.15
10338674,---,16.25,24.62,14.23,15.81,8.86,15.40,24.29,14.75
10338675,---,40.30,81.85,33.31,70.06,19.26,34.49,1.07,-7.49
10338676,---,-22.12,-42.22,-8.48,-84.87,-6.09,-36.77,-87.40,74.74
10338677,---,-6.95,-41.13,15.07,4.16,-38.45,-20.74,41.38,2.54
10338678,---,-17.79,-35.31,-6.59,-45.66,-9.66,13.75,-52.50,21.84
10338679,---,23.32,37.46,-27.51,27.32,-53.23,64.78,37.46,63.45
10338680,---,98.34,91.57,93.70,99.15,98.85,98.37,99.42,98.31
10338681,---,3.05,-10.32,-23.21,16.08,4.48,12.04,1.21,4.59
10338682,---,33.47,-54.27,37.92,75.98,64.46,58.27,53.82,-24.18
10338683,---,2.47,0.13,-34.52,7.49,2.42,6.88,18.14,-3.05
10338684,---,97.18,97.66,98.03,98.34,97.83,96.28,97.24,93.02
10338685,---,53.36,3.92,11.32,7.44,72.12,56.25,87.51,66.53
10338686,---,47.67,78.73,53.70,64.77,18.39,-3.98,53.70,37.20
10338687,---,-18.73,-38.49,-56.71,27.31,-15.77,-5.32,-16.67,-23.23
10338688,---,35.26,37.64,43.99,8.30,52.48,23.68,51.25,25.41
10338689,---,-47.26,-73.14,-57.91,-83.66,-60.83,-13.92,-22.19,-3.53
10338690,---,20.03,33.56,-5.46,-11.98,-11.39,47.41,58.78,22.59
10338691,---,-51.88,-20.55,-75.85,-89.98,-29.44,-69.08,-29.22,-35.92
10338692,---,56.90,15.96,89.87,49.85,59.40,-19.03,81.37,58.22
10338693,---,27.16,13.12,-6.30,71.28,68.75,74.93,-29.44,-26.91
10338694,---,-67.69,-77.59,-78.01,-84.03,-86.52,-89.72,-62.65,45.28
10338695,---,78.24,60.26,87.71,60.90,74.36,72.08,68.59,96.58
10338696,---,-1.87,49.55,16.80,-20.61,-10.02,-39.73,9.76,3.34
10338697,---,-21.61,-0.58,-30.96,-10.83,-64.58,-4.06,-82.45,-8.08
10338698,---,-21.35,32.17,-19.15,-41.01,-7.27,-81.89,-15.65,-7.32
10338699,---,-45.87,-69.40,-37.77,-75.66,-28.23,-59.72,-80.08,-12.88
10338700,---,78.38,84.43,85.58,58.17,83.03,85.22,84.79,45.39
10338701,---,-51.11,-86.73,-59.77,-24.98,16.86,-79.57,-67.83,3.10
10338702,---,98.58,99.03,97.48,99.35,99.13,98.06,98.64,98.38
10338703,---,8.38,-11.03,69.82,52.52,-67.34,-7.99,50.11,-16.86
10338704,---,99.71,99.52,99.83,99.61,99.74,99.76,99.64,99.66
10338705,---,14.28,30.80,2.35,-34.61,-13.22,24.32,39.81,47.05
10338706,---,-12.55,-22.90,-0.07,1.93,-11.31,-17.38,-44.71,-0.47
10338707,---,-16.99,-3.07,-68.74,-14.27,61.54,-3.29,-29.75,-55.26
10338708,---,-70.20,-63.00,-93.22,-65.00,-57.14,-51.56,-54.02,-76.57
10338709,---,98.54,96.74,99.07,99.24,99.13,99.20,99.09,95.18
10338710,---,60.64,11.15,72.63,61.67,56.45,75.50,70.00,45.35
10338711,---,-23.58,-53.00,-22.49,-29.08,-35.25,23.91,-54.48,0.40
10338712,---,-63.71,-77.99,-40.26,-46.88,-68.23,-68.51,-68.56,-56.09
10338713,---,47.28,43.79,57.76,34.73,40.36,41.14,51.19,57.52
10338714,---,64.71,-41.46,90.68,68.86,-14.23,95.32,37.19,94.83
10338715,---,97.53,99.21,98.32,99.50,97.78,92.40,96.81,88.92
10338716,---,50.19,8.41,70.73,76.00,74.59,84.14,22.09,-25.91
10338717,---,-56.54,-90.12,26.88,-44.57,-37.77,-45.68,-81.60,-61.65
10338718,---,-42.09,-33.12,-55.32,-33.45,-8.33,-57.13,-5.29,-82.01
10338719,---,-45.13,-20.59,-87.86,-79.90,16.71,-56.19,-40.71,-32.99
10338720,---,90.75,86.11,83.44,96.25,78.09,91.29,87.39,98.52
10338721,---,-51.17,-96.07,-44.26,-80.98,-83.71,-7.79,-79.35,12.78
