Probeset_ID,Gene Symbol,AMs,Sample_,Sample_,Sample_
10338613,---,-98.29,-99.80,-95.80,-97.10
10338614,---,-76.74,-96.05,-18.90,-97.66
10338615,---,-20.23,-45.27,-11.00,0.13
10338616,---,31.71,48.23,65.72,-21.56
10338617,---,-80.21,-52.97,-74.83,-95.89
10338618,---,-10.29,-26.96,-0.58,-2.02
10338619,---,47.05,57.88,9.79,67.97
10338620,---,-81.07,-98.11,-40.12,-80.32
10338621,---,-58.51,-14.79,-94.96,-61.14
10338622,---,-42.89,-49.12,-3.07,-79.16
10338623,---,32.84,58.37,43.57,-13.76
10338624,---,-19.11,-16.79,-31.80,-9.73
10338625,---,-36.29,-71.47,-45.13,12.49
10338626,---,3.05,44.17,68.80,-89.19
10338627,---,18.15,-33.03,63.30,21.73
10338628,---,10.62,34.44,58.99,-60.86
10338629,---,-53.26,-38.68,-71.45,-48.32
10338630,---,-54.32,-39.53,-43.15,-82.63
10338631,---,-42.48,-67.87,-32.33,-28.43
10338632,---,29.42,31.19,53.58,-3.62
10338633,---,42.34,-15.20,77.11,53.38
10338634,---,-48.59,-51.71,-44.41,-49.99
10338635,---,-43.27,-18.13,-74.53,-27.89
10338636,---,55.32,-4.46,91.72,33.03
10338637,---,-2.92,0.44,54.17,-58.45
10338638,---,-62.91,15.80,-66.73,-93.24
10338639,---,73.46,91.84,13.64,86.25
10338640,---,-33.24,-69.86,-37.82,-0.98
10338641,---,30.72,-4.95,63.76,25.38
10338642,---,8.29,46.41,13.60,-33.04
10338643,---,-75.48,-88.08,-88.26,-24.63
10338644,---,-59.04,-42.80,-53.75,-73.81
10338645,---,-13.08,-5.10,-11.86,-39.44
10338646,---,18.75,23.03,85.98,-75.06
10338647,---,-49.67,-82.79,-35.86,-22.54
10338648,---,-73.25,-84.58,-20.21,-89.08
10338649,---,-25.07,-5.67,-63.94,-33.27
10338650,---,-71.78,-28.83,16.32,-99.48
10338651,---,14.82,-1.30,46.31,-0.03
10338652,---,-41.31,-60.73,-43.59,-15.26
10338653,---,-49.17,-66.72,-39.06,-39.32
10338654,---,33.62,39.99,0.11,57.21
10338655,---,-45.40,-24.38,-62.07,-51.98
10338656,---,-44.57,-46.93,-18.79,-63.42
10338657,---,81.94,86.28,86.28,67.97
10338658,---,58.59,73.51,85.48,-9.64
10338659,---,46.29,-11.41,73.17,58.30
10338660,---,-22.60,-50.24,32.93,-48.06
10338661,---,-80.57,-55.11,-94.23,-80.96
10338662,---,-82.22,-93.83,-34.46,-93.16
10338663,---,-19.09,-79.99,-13.36,32.50
10338664,---,-78.02,-96.38,-49.25,-63.99
10338665,---,-84.84,-94.73,-79.35,-68.04
10338666,---,-31.22,-57.75,11.07,-34.17
10338667,---,65.35,-44.12,84.88,89.13
10338668,---,-37.76,-27.92,-15.48,-81.22
10338669,---,-51.14,-67.43,-68.28,-21.79
10338670,---,-58.15,-50.06,-31.93,-92.65
10338671,---,-14.60,-58.22,19.95,1.94
10338672,---,40.14,67.50,34.32,7.94
10338673,---,93.82,91.27,95.39,94.37
10338674,---,23.15,17.18,23.89,29.81
10338675,---,50.13,46.47,79.85,-1.23
10338676,---,0.00,-69.99,60.43,27.62
10338677,---,-60.73,-82.60,-6.95,-95.49
10338678,---,-33.66,-50.46,-10.73,-38.23
10338679,---,-36.20,-69.04,-26.69,-14.07
10338680,---,25.36,18.96,-25.70,73.11
10338681,---,41.95,1.52,58.60,61.48
10338682,---,32.36,64.83,-47.03,68.61
10338683,---,3.47,-19.29,-13.96,28.28
10338684,---,61.35,66.39,65.12,51.97
10338685,---,66.80,-25.09,97.02,56.61
10338686,---,64.69,28.48,62.87,84.53
10338687,---,33.93,18.58,46.06,38.87
10338688,---,-46.47,-67.13,-34.09,-33.85
10338689,---,-31.37,-84.39,-20.53,31.69
10338690,---,53.07,4.67,87.59,41.10
10338691,---,-63.38,-33.57,-67.71,-83.08
10338692,---,-35.77,-80.97,42.61,-64.30
10338693,---,-73.77,-82.42,-66.47,-71.70
10338694,---,-86.63,-97.83,-83.30,-64.11
10338695,---,-47.63,-67.83,-1.40,-71.04
10338696,---,-58.45,-86.57,-55.08,-29.26
10338697,---,-74.26,-62.61,-87.26,-70.00
10338698,---,-19.60,42.74,-9.85,-81.36
10338699,---,-76.42,-58.92,-73.91,-92.89
10338700,---,-73.79,-88.13,-84.66,-32.49
10338701,---,-15.94,-10.91,-41.09,4.18
10338702,---,16.49,32.49,41.03,-25.31
10338703,---,-80.71,-67.01,-63.97,-93.97
10338704,---,-86.98,-80.86,-88.13,-90.94
10338705,---,55.26,79.06,35.63,37.74
10338706,---,-78.27,-70.05,-79.20,-83.77
10338707,---,-49.78,-47.86,-62.82,-36.11
10338708,---,63.05,63.10,63.03,63.12
10338709,---,43.92,21.60,63.49,45.07
10338710,---,-59.13,-92.66,-29.67,-34.22
10338711,---,-30.36,-2.20,-44.79,-48.57
10338712,---,18.17,11.02,17.07,26.50
10338713,---,-45.29,-31.11,-49.74,-52.69
10338714,---,-28.37,-24.18,-24.25,-35.81
10338715,---,-55.32,-77.75,42.08,-93.79
10338716,---,-45.82,-33.81,-97.34,48.07
10338717,---,-67.48,-76.88,42.96,-95.39
10338718,---,-87.99,-96.52,-45.46,-94.93
10338719,---,53.84,-15.93,82.79,59.01
10338720,---,59.36,65.46,73.99,35.41
10338721,---,-67.00,-74.74,-16.66,-99.03
10338722,---,-17.10,15.25,14.79,-68.05
10338723,---,-10.60,-7.57,-3.04,-23.69
10338724,---,-43.25,-93.70,-5.86,23.80
10338725,---,-29.07,-46.69,-17.75,-18.77
10338726,---,-19.35,-19.03,18.21,-55.58
10338727,---,-75.66,-76.17,-85.80,-59.43
10338728,---,59.25,63.92,-6.45,77.98
10338729,---,-53.60,-77.13,-0.05,-81.20
10338730,---,-13.15,-13.61,-24.37,-1.59
10338731,---,-57.32,-42.82,-57.23,-72.11
10338732,---,-80.45,-72.14,-82.58,-84.32
10338733,---,-66.54,11.68,-80.83,-91.39
10338734,---,-50.23,-5.21,-81.57,-48.06
10338735,---,-28.03,-39.82,-0.84,-61.77
10338736,---,-63.26,-74.77,-70.69,-39.10
10338737,---,57.63,48.64,89.50,11.47
10338738,---,-40.22,-24.77,-88.51,28.88
10338739,---,65.80,34.52,81.79,69.62
10338740,---,33.55,-13.41,70.53,26.73
10338741,---,-6.67,-3.71,-10.96,-5.20
10338742,---,17.60,38.82,2.11,8.00
10338743,---,-50.01,-1.90,-88.82,-38.05
10338744,---,34.13,-33.25,92.98,-10.54
10338745,---,-49.60,-25.82,-88.58,-27.88
10338746,---,-40.09,12.32,-34.86,-77.46
10338747,---,-47.04,-89.39,58.49,-74.69
10338748,---,53.20,45.28,68.90,38.76
10338749,---,12.32,57.38,55.46,-71.67
10338750,---,12.70,8.27,5.72,24.82
10338751,---,-14.39,18.49,-36.19,-24.89
10338752,---,-62.33,-60.32,-70.52,-54.87
10338753,---,-67.92,-57.45,-75.74,-70.50
10338754,---,-75.14,-92.46,-41.88,-73.20
10338755,---,42.35,-43.88,64.84,80.25
10338756,---,-20.46,30.17,-68.15,-15.85
10338757,---,14.38,-1.59,60.43,-19.77
10338758,---,-46.95,-14.51,-52.39,-65.46
10338759,---,-81.05,-95.12,-62.37,-74.64
10338760,---,-42.79,-30.35,-43.28,-52.40
10338761,---,-7.84,-10.23,16.53,-27.55
10338762,---,-21.86,-71.45,-18.21,34.06
10338763,---,-59.13,-81.64,-34.47,-50.72
10338764,---,-52.16,-32.18,-80.99,-32.36
10338765,---,-44.43,-34.59,-48.60,-49.60
10338766,---,7.41,56.11,48.28,-74.77
10338767,---,-52.08,-44.58,-39.15,-75.17
10338768,---,-17.97,-66.12,52.16,-37.38
10338769,---,-12.27,-40.51,5.03,5.13
10338770,---,30.19,-26.32,74.52,24.00
10338771,---,-10.83,29.70,-9.53,-45.45
10338772,---,-62.93,-67.27,-72.61,-47.12
10338773,---,-92.34,-96.32,-90.12,-90.06
10338774,---,-58.73,-70.64,-69.87,-22.33
10338775,---,-13.55,-2.10,-18.46,-20.64
10338776,---,39.41,70.49,35.93,-6.23
10338777,---,-61.16,-69.27,-77.89,-36.18
10338778,---,-22.60,10.73,-41.01,-37.97
10338779,---,-67.57,-93.79,6.30,-60.83
10338780,---,-35.04,-77.64,-14.16,-2.33
10338781,---,-47.61,-61.27,-6.85,-86.22
10338782,---,15.68,-19.92,40.18,23.85
10338783,---,-69.00,-55.23,-47.79,-88.57
10338784,---,-72.37,-79.58,-42.41,-89.80
10338785,---,-14.78,-41.84,25.90,-21.46
10338786,---,29.45,-5.28,8.29,67.96
10338787,---,-1.71,-8.47,-4.29,7.60
10338788,---,-78.06,-98.52,6.44,-91.24
10338789,---,-66.74,-82.24,-83.45,-26.10
10338790,---,1.59,4.03,-0.14,0.78
10338791,---,76.29,36.01,91.07,86.92
10338792,---,-11.53,26.37,-70.64,6.51
10338793,---,79.49,86.61,87.69,53.11
10338794,---,87.15,52.52,92.13,94.95
10338795,---,-24.05,44.00,-65.58,-61.02
10338796,---,-91.77,-61.05,-92.49,-98.81
10338797,---,-98.64,-99.65,-94.49,-99.19
10338798,---,-13.52,-7.84,-9.69,-23.23
10338799,---,15.66,-56.89,69.31,37.88
10338800,---,-32.23,-39.83,-22.03,-33.60
10338801,---,-41.41,-92.31,29.59,-40.48
10338802,---,51.05,51.35,63.56,37.10
10338803,---,-64.62,-95.51,40.73,-89.20
10338804,---,28.32,15.84,58.78,12.92
10338805,---,-36.19,-53.03,-25.29,-31.34
10338806,---,-48.04,-7.09,-56.34,-83.40
10338807,---,62.74,83.13,43.30,48.34
10338808,---,-58.74,-62.58,-20.01,-83.93
10338809,---,-69.52,-58.51,-46.84,-93.35
10338810,---,98.74,88.20,99.88,99.05
10338811,---,17.34,8.68,-0.15,56.28
10338812,---,-59.58,-79.09,-22.66,-56.44
10338813,---,-47.75,-49.20,-61.60,-32.08
10338814,---,89.55,87.43,95.96,81.53
10338815,---,-86.43,-86.32,-95.56,-72.72
10338816,---,-56.23,-52.52,-63.26,-52.91
10338817,---,-22.05,-29.78,21.39,-54.02
10338818,---,-91.01,-98.84,-94.16,-73.60
10338819,---,-61.24,-87.61,-44.92,-36.38
10338820,---,-70.73,-48.35,-59.75,-93.73
10338821,---,-7.18,64.25,-55.82,-29.48
10338822,---,1.89,-16.61,-27.04,42.20
10338823,---,-12.20,-18.07,-13.90,-5.57
10338824,---,3.59,-10.38,11.43,9.56
10338825,---,-43.85,-73.93,21.95,-84.33
10338826,---,-91.21,-91.14,-80.27,-97.27
10338827,---,25.07,14.33,46.18,6.06
10338828,---,-56.09,-26.91,-66.34,-74.71
10338829,---,-24.72,-12.00,-44.18,-14.05
10338830,---,47.60,35.34,71.81,31.07
10338831,---,-32.02,1.53,-46.94,-59.50
10338832,---,62.16,66.45,58.32,62.61
10338833,---,49.72,25.45,45.39,70.19
10338834,---,-15.75,73.58,-93.93,-22.92
10338835,---,-22.24,-6.27,-79.58,28.22
10338836,---,78.27,57.65,90.13,81.49
10338837,---,72.03,84.17,10.22,92.87
10338838,---,4.89,29.10,-68.16,62.52
10338839,---,-83.26,-74.03,-86.47,-88.00
10338840,---,-22.59,-84.83,44.39,-31.81
10338841,---,-10.87,-27.96,-43.90,33.28
10338842,---,11.77,60.58,7.00,-27.06
10338843,---,-71.04,-94.85,-15.21,-92.78
10338844,---,-55.21,-35.38,-65.92,-67.97
10338845,---,-3.43,-34.77,26.24,5.78
10338846,---,-85.33,-98.06,-79.55,-48.15
10338847,---,1.78,-13.36,29.54,-3.92
10338848,---,-18.60,-27.04,53.96,-73.13
10338849,---,14.71,-17.59,67.48,-23.05
10338850,---,-41.76,-44.28,-39.84,-40.41
10338851,---,-93.75,-99.50,-55.38,-97.28
10338852,---,10.22,11.50,10.13,9.25
10338853,---,76.16,62.36,77.19,85.86
10338854,---,86.63,87.24,85.12,86.95
10338855,---,-52.02,-40.07,24.30,-94.54
10338856,---,4.71,16.54,-13.94,20.00
10338857,---,24.18,28.77,-27.29,66.63
10338858,---,-87.47,-95.64,-52.15,-94.31
10338859,---,-17.98,-32.45,-60.83,43.65
10338860,---,-74.71,-79.19,-43.98,-95.88
10338861,---,32.18,71.63,20.50,-9.35
10338862,---,-56.99,-7.81,-74.66,-83.58
10338863,---,16.23,-63.14,74.83,25.49
10338864,---,-63.54,-92.09,-13.21,-69.11
10338865,---,56.11,72.35,-13.62,81.51
10338866,---,-53.92,-75.99,-93.15,21.35
10338867,---,-37.32,-60.82,-24.89,-24.11
10338868,---,-90.37,-98.52,-78.58,-82.87
10338869,---,-77.37,-51.69,-69.57,-93.74
10338870,---,23.48,-10.52,45.56,35.21
10338871,---,-7.38,-3.77,71.62,-81.89
10338872,---,79.28,67.86,88.84,77.03
10338873,---,50.55,-2.88,86.91,22.76
10338874,---,18.62,66.07,36.41,-51.68
10338875,---,23.48,45.75,-11.41,35.22
10338876,---,70.13,64.92,76.29,67.19
10338877,---,-48.77,-5.73,-92.60,-40.28
10338878,---,-48.38,-13.54,-46.21,-93.36
10338879,---,-52.72,-84.14,-18.36,-44.99
10338880,---,7.75,-3.18,18.21,8.01
10338881,---,-6.85,-49.90,21.98,12.81
10338882,---,-5.90,22.51,22.99,-55.19
10338883,---,76.21,93.88,14.71,78.11
10338884,---,-87.68,-88.86,-76.79,-95.15
10338885,---,77.75,82.36,75.16,74.44
10338886,---,-41.33,-68.61,-2.98,-48.09
10338887,---,94.18,94.83,97.31,84.44
10338888,---,-74.94,-80.17,-54.61,-84.54
10338889,---,2.87,-47.23,10.48,55.40
10338890,---,-85.31,-37.85,-99.16,-69.19
10338891,---,-46.03,-68.76,-56.92,-10.50
10338892,---,-40.63,-73.19,50.64,-99.57
10338893,---,7.69,89.51,-91.16,24.79
10338894,---,82.01,89.20,79.41,76.61
10338895,---,-27.19,-27.03,-20.70,-33.61
10338896,---,-87.71,-87.42,-93.11,-78.07
10338897,---,86.64,95.63,86.48,61.89
10338898,---,-14.56,-21.42,-7.12,-16.33
10338899,---,-6.62,-15.20,-7.21,2.97
10338900,---,-40.04,-56.04,-75.09,4.16
10338901,---,-23.06,-36.35,79.53,-98.41
10338902,---,-56.60,-40.12,-40.93,-84.41
10338903,---,-35.07,-59.87,-3.33,-62.57
10338904,---,-33.38,-47.61,-30.43,-22.01
10338905,---,-88.61,-86.99,-91.20,-87.05
10338906,---,-39.13,-48.69,-0.09,-59.77
10338907,---,-49.52,-58.61,-61.25,-26.21
10338908,---,-97.52,-96.82,-99.79,-85.53
10338909,---,25.92,63.58,28.37,-21.84
10338910,---,-89.89,-88.81,-92.15,-87.85
10338911,---,-62.16,-31.88,-69.30,-80.43
10338912,---,-82.20,-52.80,-77.22,-99.55
10338913,---,91.09,96.44,87.27,86.25
10338914,---,38.13,-20.50,-2.20,90.18
10338915,---,-76.47,-94.15,-97.13,-31.19
10338916,---,-32.99,38.49,-81.46,-75.77
10338917,---,-72.31,-66.49,-66.72,-80.73
10338918,---,-95.77,-96.35,-92.56,-97.35
10338919,---,74.42,44.33,97.39,24.20
10338920,---,88.17,83.16,90.93,90.70
10338921,---,-60.89,-67.40,-74.99,-37.98
10338922,---,-59.15,-59.80,-61.89,-55.75
10338923,---,-86.90,-85.93,-81.55,-91.70
10338924,---,-0.35,-21.58,44.60,-18.95
10338925,---,3.28,-13.88,56.96,-36.82
10338926,---,-74.15,-80.69,-68.45,-71.94
10338927,---,33.67,60.59,44.53,-8.85
10338928,---,43.54,77.39,28.40,1.22
10338929,---,77.59,90.40,8.41,88.20
10338930,---,-61.28,-23.97,-82.68,-62.75
10338931,---,-62.86,-82.15,-9.39,-85.41
10338932,---,-18.06,-42.98,51.15,-55.52
10338933,---,-34.98,-32.26,-39.56,-33.53
10338934,---,-0.10,-33.49,34.30,9.17
10338935,---,-42.77,-35.54,-41.58,-52.83
10338936,---,-74.11,-43.80,-80.56,-88.26
10338937,---,-12.23,-30.91,8.87,-19.99
10338938,---,89.60,79.83,89.42,95.18
10338939,---,56.97,6.89,43.03,90.66
10338940,---,-32.30,-75.24,5.09,-13.10
10338941,---,-35.08,-40.69,9.02,-74.59
10338942,---,-87.20,-89.63,-69.72,-95.94
10338943,---,66.52,12.77,78.16,84.19
10338944,---,-48.67,-73.96,-43.31,-28.92
10338945,---,-74.62,-75.57,-96.85,29.92
10338946,---,57.31,-5.23,93.36,48.61
10338947,---,-32.47,11.25,-93.42,1.80
10338948,---,-17.45,-4.93,-11.20,-37.98
10338949,---,-64.71,-89.37,-68.23,-7.14
10338950,---,-45.29,-61.62,-57.45,-21.19
10338951,---,-52.74,-71.77,-56.64,-19.54
10338952,---,-86.43,-63.72,-93.12,-90.52
10338953,---,-80.76,-98.49,-64.65,-52.86
10338954,---,-80.13,-86.26,-79.67,-69.99
10338955,---,-53.49,-29.08,-54.70,-76.42
10338956,---,-29.21,-67.68,-77.47,48.90
10338957,---,-17.60,-47.40,26.80,-28.22
10338958,---,-86.38,-96.53,12.22,-98.43
10338959,---,90.26,87.38,92.34,90.74
10338960,---,-6.72,-12.83,46.31,-43.21
10338961,---,-36.39,-8.82,-88.49,7.68
10338962,---,-52.10,-94.00,-3.93,-71.48
10338963,---,-77.45,-96.51,-35.41,-65.99
10338964,---,-62.85,-28.63,-70.23,-78.78
10338965,---,-35.26,-41.37,-23.73,-41.01
10338966,---,46.58,29.38,72.38,30.51
10338967,---,21.25,41.20,52.97,-30.62
10338968,---,-75.07,-79.48,-79.50,-66.73
10338969,---,-36.24,-48.02,-36.11,-23.88
10338970,---,-73.09,-43.76,-86.42,-81.77
10338971,---,-52.20,-61.55,-43.33,-51.89
10338972,---,25.81,5.78,56.28,9.20
10338973,---,-61.07,-78.57,-87.88,12.88
10338974,---,-23.10,-22.90,-56.47,9.98
10338975,---,-15.00,-36.97,-6.54,-2.78
10338976,---,-42.00,-62.53,-72.21,18.33
10338977,---,-0.49,22.66,14.82,-39.99
10338978,---,0.48,-79.27,39.25,52.30
10338979,---,-31.74,-33.33,-15.91,-45.63
10338980,---,-54.65,-4.14,-24.27,-95.09
10338981,---,48.42,26.26,37.53,74.24
10338982,---,-70.90,-69.31,-55.57,-86.30
10338983,---,1.76,27.95,1.93,-27.34
10338984,---,98.95,98.73,99.23,98.83
10338985,---,-6.32,-31.12,-1.31,-6.39
10338986,---,-21.28,-74.29,41.84,-82.23
10338987,---,-89.10,-89.30,-92.27,-84.72
10338988,---,5.92,21.94,-27.71,23.15
10338989,---,-18.19,-48.97,4.98,-10.78
10338990,---,-89.31,-75.23,-90.18,-97.20
10338991,---,-0.74,-22.60,37.51,-7.27
10338992,---,-7.08,60.93,-67.25,-8.54
10338993,---,-34.11,9.78,-66.79,-36.99
10338994,---,-80.93,-82.06,-89.15,-67.31
10338995,---,45.06,-14.86,96.49,-47.91
10338996,---,93.94,95.94,90.48,94.30
10338997,---,-73.04,-7.76,-80.09,-99.10
10338998,---,-25.17,-15.21,-1.72,-61.90
10338999,---,-17.76,-17.83,-59.56,32.16
10339000,---,-15.76,39.45,-37.45,-45.00
10339001,---,-26.52,-64.05,-28.18,21.01
10339002,---,72.72,45.90,91.43,58.88
10339003,---,-48.21,-30.49,-21.46,-80.36
10339004,---,86.53,90.79,94.20,58.54
10339005,---,-49.21,-88.28,-3.91,-35.04
10339006,---,-85.36,-84.64,-55.12,-99.01
10339007,---,-58.30,-78.77,-59.74,-28.03
10339008,---,-21.10,-93.13,51.41,17.94
10339009,---,2.38,55.87,-12.74,-38.58
10339010,---,18.00,-72.65,69.89,55.12
10339011,---,-82.87,-93.66,-66.96,-83.35
10339012,---,53.41,-51.42,86.76,72.51
10339013,---,-74.79,-82.41,-82.18,-56.03
10339014,---,40.81,10.07,-7.13,89.25
10339015,---,-47.90,-80.32,42.40,-93.63
10339016,---,-70.96,-43.98,-57.56,-98.69
10339017,---,-98.99,-99.53,-97.21,-98.89
10339018,---,14.20,-37.15,77.46,-23.84
10339019,---,-53.46,-34.20,-52.60,-72.50
10339020,---,-43.07,-9.30,-46.52,-85.59
10339021,---,-96.83,-99.39,-83.21,-97.37
10339022,---,-87.01,-89.20,-77.14,-91.63
10339023,---,-60.67,-67.52,-70.40,-36.52
10339024,---,-87.93,-95.46,-44.97,-99.46
10339025,---,-21.73,-41.81,-18.26,-7.36
10339026,---,-49.50,-21.55,-56.03,-66.60
10339027,---,-30.25,-35.06,-28.02,-27.21
10339028,---,-3.18,33.80,35.07,-67.74
10339029,---,-8.71,22.82,-41.45,-2.07
10339030,---,-94.15,-95.81,-88.61,-94.88
10339031,---,64.99,71.08,76.32,40.99
10339032,---,-40.14,-64.43,-25.37,-29.89
10339033,---,-56.08,-62.36,-47.77,-58.04
10339034,---,-24.80,-18.64,-48.22,-10.94
10339035,---,45.50,18.64,65.37,40.00
10339036,---,4.82,1.03,5.35,10.28
10339037,---,48.99,48.92,40.74,56.42
10339038,---,-41.57,-3.89,-88.80,0.16
10339039,---,83.34,89.96,91.56,49.27
10339040,---,64.94,53.58,54.10,82.38
10339041,---,77.20,53.45,89.49,78.47
10339042,---,-11.47,-23.65,-3.95,-15.10
10339043,---,-71.96,-73.36,-93.88,-31.68
10339044,---,-74.76,-72.83,-43.08,-90.24
10339045,---,-67.06,14.82,-79.94,-89.30
10339046,---,-52.48,-53.51,-4.59,-85.37
10339047,---,-94.25,-91.99,-88.30,-98.56
10339048,---,-70.07,-40.32,-77.11,-96.78
10339049,---,-89.64,-83.53,-74.49,-98.23
10339050,---,-28.85,-42.48,-37.20,-3.44
10339051,---,17.40,1.46,51.83,-7.01
10339052,---,-62.94,-80.16,-44.41,-56.59
10339053,---,-39.84,39.92,-76.84,-89.15
10339054,---,-78.95,-81.66,-75.12,-79.37
10339055,---,-45.97,-82.60,20.80,-38.71
10339056,---,-72.17,-99.67,-61.22,-32.25
10339057,---,69.97,53.01,92.35,46.17
10339058,---,-67.64,-74.21,-9.88,-97.25
10339059,---,-84.04,-85.96,-55.26,-99.60
10339060,---,-96.33,-95.78,-99.42,-90.14
10339061,---,-1.40,24.34,-81.81,67.45
10339062,---,78.45,70.72,85.69,77.59
10339063,---,-42.74,-56.68,-49.52,-22.64
10339064,---,-37.86,-34.64,-44.74,-34.23
10339065,---,18.51,23.62,8.47,32.64
10339066,---,-90.71,-95.70,-58.53,-96.16
10339067,---,-13.80,59.04,-73.50,-16.42
10339068,---,43.73,50.01,79.01,-7.83
10339069,---,63.29,56.86,76.92,51.08
10339070,---,-88.04,-97.11,-83.94,-71.59
10339071,---,12.22,8.85,32.05,-2.90
10339072,---,-24.89,-47.52,38.09,-60.36
10339073,---,-44.24,23.88,-60.61,-80.96
10339074,---,14.08,-29.48,62.18,4.36
10339075,---,-40.21,-33.40,-18.95,-65.50
10339076,---,-3.97,-48.13,24.24,19.28
10339077,---,84.62,38.89,96.90,86.07
10339078,---,-9.06,13.28,-6.13,-32.24
10339079,---,21.23,51.95,2.05,4.27
10339080,---,59.13,43.00,83.32,28.88
10339081,---,-35.31,-25.62,-34.66,-47.23
10339082,---,-41.12,-21.55,-52.73,-46.39
10339083,---,-80.73,-92.65,-64.55,-78.32
10339084,---,25.72,24.53,40.86,5.92
10339085,---,-70.32,-76.49,-72.50,-61.61
10339086,---,-95.15,-87.13,-97.88,-96.30
10339087,---,-80.55,-95.21,-12.44,-94.49
10339088,---,-21.21,-38.70,40.26,-79.76
10339089,---,-92.21,-93.47,-98.80,-80.95
10339090,---,77.08,81.41,73.84,75.49
10339091,---,-41.24,-77.81,-21.59,-22.52
10339092,---,-58.06,-21.39,-54.00,-91.37
10339093,---,-86.27,-88.33,-88.33,-82.91
10339094,---,67.83,-2.35,91.19,83.74
10339095,---,96.16,90.87,99.93,65.52
10339096,---,-91.35,-88.69,-85.48,-96.46
10339097,---,47.35,33.80,62.88,38.75
10339098,---,-58.51,-65.30,-81.41,9.31
10339099,---,19.38,8.74,-3.91,49.39
10339100,---,-81.50,-88.53,-77.44,-76.83
10339101,---,16.78,8.75,8.13,32.58
10339102,---,-73.20,-94.10,-58.61,-51.85
10339103,---,-69.05,-73.77,-43.29,-83.05
10339104,---,-14.36,30.05,-25.29,-41.33
10339105,---,-65.65,-63.90,-82.35,-52.41
10339106,---,36.60,35.71,51.57,23.78
10339107,---,72.29,86.99,61.79,60.15
10339108,---,84.79,26.87,96.80,92.61
10339109,---,96.46,88.73,97.89,98.46
10339110,---,50.54,31.64,77.02,34.14
10339111,---,-50.89,-99.50,61.71,-95.84
10339112,---,66.70,85.93,39.67,57.56
10339113,---,-66.65,-69.63,-45.57,-83.98
10339114,---,-86.00,-91.17,-77.34,-87.65
10339115,---,33.77,38.61,65.86,-15.56
10339116,---,-61.75,-80.12,-43.00,-60.78
10339117,---,-48.00,-63.35,-80.04,22.62
10339118,---,4.68,63.75,-11.85,-43.90
10339119,---,17.66,69.04,77.37,-88.87
10339120,---,7.63,20.86,-46.11,44.64
10339121,---,-25.70,-5.54,-5.92,-64.31
10339122,---,-81.46,-73.62,-87.41,-81.35
10339123,---,21.52,-51.37,86.71,3.50
10339124,---,-92.36,-95.33,-67.82,-98.42
10339125,---,-41.90,-8.80,-47.10,-64.97
10339126,---,33.03,33.03,68.25,-11.09
10339127,---,94.77,96.37,64.64,98.07
10339128,---,-67.09,-73.74,-22.99,-86.34
10339129,---,62.20,70.18,18.41,82.00
10339130,---,-66.23,-34.42,-50.65,-95.37
10339131,---,6.48,16.66,-16.68,20.23
10339132,---,-76.25,-77.82,-87.11,-42.25
10339133,---,-20.82,43.58,-56.04,-39.80
10339134,---,36.33,47.62,16.71,46.45
10339135,---,-80.62,-90.80,-78.12,-67.57
10339136,---,78.17,82.85,95.91,8.37
10339137,---,-23.66,26.70,-10.52,-79.11
10339138,---,57.40,72.20,82.87,-13.28
10339139,---,91.07,91.05,91.19,91.05
10339140,---,34.22,18.85,65.88,16.10
10339141,---,8.21,35.48,27.28,-35.70
10339142,---,-45.66,-38.94,-50.10,-47.08
10339143,---,-74.62,-66.02,-81.41,-76.03
10339144,---,-84.14,-77.22,-98.97,-49.62
10339145,---,56.43,25.45,63.36,73.22
10339146,---,-1.13,21.76,-40.01,32.95
10339147,---,20.25,15.87,43.44,17.68
10339148,---,90.14,93.53,88.99,86.64
10339149,---,-20.81,-3.65,-25.41,-34.19
10339150,---,-16.63,-77.50,56.41,-14.31
10339151,---,60.14,48.07,41.54,82.18
10339152,---,-87.85,-90.55,-61.45,-94.89
10339153,---,10.40,11.05,7.93,12.20
10339154,---,21.13,80.68,-24.76,-12.01
10339155,---,67.36,72.80,62.99,65.96
10339156,---,-57.96,-64.86,-66.22,-12.16
10339157,---,-44.56,-74.49,-47.80,3.62
10339158,---,-88.83,-92.68,-89.40,-82.25
10339159,---,87.66,66.17,97.00,84.11
10339160,---,-15.02,-43.06,46.47,-47.14
10339161,---,71.40,29.65,86.07,71.30
10339162,---,-49.64,-61.29,-55.22,-31.91
10339163,---,-78.36,-71.64,-93.16,-67.04
10339164,---,-51.49,-67.22,8.36,-91.72
10339165,---,17.81,9.88,21.16,20.64
10339166,---,-28.28,-15.23,-83.81,12.25
10339167,---,44.15,96.79,13.18,-59.16
10339168,---,-9.40,-83.27,89.95,-44.71
10339169,---,75.02,94.47,89.74,-63.60
10339170,---,-48.05,-43.41,-63.89,-39.24
10339171,---,97.05,100.00,-0.41,-16.28
10339172,---,-41.63,-51.59,-25.26,-45.47
10339173,---,-83.35,-82.73,-71.86,-91.09
10339174,---,28.96,78.11,62.73,-66.16
10339175,---,-19.42,-6.98,-36.93,-16.57
10339176,---,13.07,-15.74,29.61,20.29
10339177,---,-17.45,-28.56,-14.45,-8.61
10339178,---,-25.07,-93.89,-33.03,50.89
10339179,---,-80.99,-76.84,-77.94,-86.67
